"Plot Title: 86_3_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766687, SEN S/N: 10766687, LBL: Absolute pressure)","Temp, °C (LGR S/N: 10766687, SEN S/N: 10766687, LBL: Temperature)","Coupler Detached (LGR S/N: 10766687, SEN S/N: 10766687)","Coupler Attached (LGR S/N: 10766687, SEN S/N: 10766687)","Host Connected (LGR S/N: 10766687, SEN S/N: 10766687)","Stopped (LGR S/N: 10766687, SEN S/N: 10766687)","End Of File (LGR S/N: 10766687, SEN S/N: 10766687)"
29,07/19/19 02:07:53 PM,93.966,11.916,,,,,
30,07/19/19 02:17:53 PM,93.966,11.916,,,,,
31,07/19/19 02:27:53 PM,93.976,11.916,,,,,
32,07/19/19 02:37:53 PM,93.976,11.916,,,,,
33,07/19/19 02:47:53 PM,93.976,11.916,,,,,
34,07/19/19 02:57:53 PM,93.998,11.916,,,,,
35,07/19/19 03:07:53 PM,93.998,11.916,,,,,
36,07/19/19 03:17:53 PM,93.966,11.916,,,,,
37,07/19/19 03:27:53 PM,93.966,11.916,,,,,
38,07/19/19 03:37:53 PM,93.966,11.916,,,,,
39,07/19/19 03:47:53 PM,93.955,11.916,,,,,
40,07/19/19 03:57:53 PM,93.955,11.916,,,,,
41,07/19/19 04:07:53 PM,93.944,11.916,,,,,
42,07/19/19 04:17:53 PM,93.955,11.916,,,,,
43,07/19/19 04:27:53 PM,93.944,11.916,,,,,
44,07/19/19 04:37:53 PM,93.955,11.916,,,,,
45,07/19/19 04:47:53 PM,93.966,11.916,,,,,
46,07/19/19 04:57:53 PM,93.944,11.916,,,,,
47,07/19/19 05:07:53 PM,93.955,11.916,,,,,
48,07/19/19 05:17:53 PM,93.944,11.916,,,,,
49,07/19/19 05:27:53 PM,93.966,11.916,,,,,
50,07/19/19 05:37:53 PM,93.944,11.916,,,,,
51,07/19/19 05:47:53 PM,93.944,11.916,,,,,
52,07/19/19 05:57:53 PM,93.944,11.916,,,,,
53,07/19/19 06:07:53 PM,93.933,11.916,,,,,
54,07/19/19 06:17:53 PM,93.955,11.916,,,,,
55,07/19/19 06:27:53 PM,93.944,11.916,,,,,
56,07/19/19 06:37:53 PM,93.944,11.916,,,,,
57,07/19/19 06:47:53 PM,93.944,11.916,,,,,
58,07/19/19 06:57:53 PM,93.933,11.916,,,,,
59,07/19/19 07:07:53 PM,93.944,11.916,,,,,
60,07/19/19 07:17:53 PM,93.901,11.916,,,,,
61,07/19/19 07:27:53 PM,93.933,11.916,,,,,
62,07/19/19 07:37:53 PM,93.922,11.916,,,,,
63,07/19/19 07:47:53 PM,93.933,11.916,,,,,
64,07/19/19 07:57:53 PM,93.933,11.916,,,,,
65,07/19/19 08:07:53 PM,93.933,11.916,,,,,
66,07/19/19 08:17:53 PM,93.922,11.916,,,,,
67,07/19/19 08:27:53 PM,93.922,11.916,,,,,
68,07/19/19 08:37:53 PM,93.944,11.916,,,,,
69,07/19/19 08:47:53 PM,93.976,11.916,,,,,
70,07/19/19 08:57:53 PM,93.955,11.916,,,,,
71,07/19/19 09:07:53 PM,93.955,11.916,,,,,
72,07/19/19 09:17:53 PM,93.955,11.916,,,,,
73,07/19/19 09:27:53 PM,93.976,11.916,,,,,
74,07/19/19 09:37:53 PM,93.987,11.916,,,,,
75,07/19/19 09:47:53 PM,93.976,11.916,,,,,
76,07/19/19 09:57:53 PM,93.976,11.916,,,,,
77,07/19/19 10:07:53 PM,93.987,11.916,,,,,
78,07/19/19 10:17:53 PM,93.966,11.916,,,,,
79,07/19/19 10:27:53 PM,93.976,11.916,,,,,
80,07/19/19 10:37:53 PM,93.966,11.916,,,,,
81,07/19/19 10:47:53 PM,93.976,11.916,,,,,
82,07/19/19 10:57:53 PM,93.998,11.916,,,,,
83,07/19/19 11:07:53 PM,93.976,11.916,,,,,
84,07/19/19 11:17:53 PM,93.976,11.916,,,,,
85,07/19/19 11:27:53 PM,93.987,11.916,,,,,
86,07/19/19 11:37:53 PM,93.966,11.916,,,,,
87,07/19/19 11:47:53 PM,93.976,11.916,,,,,
88,07/19/19 11:57:53 PM,93.976,11.916,,,,,
89,07/20/19 12:07:53 AM,93.944,11.916,,,,,
90,07/20/19 12:17:53 AM,93.955,11.916,,,,,
91,07/20/19 12:27:53 AM,93.944,11.916,,,,,
92,07/20/19 12:37:53 AM,93.933,11.916,,,,,
93,07/20/19 12:47:53 AM,93.944,11.916,,,,,
94,07/20/19 12:57:53 AM,93.944,11.916,,,,,
95,07/20/19 01:07:53 AM,93.944,11.916,,,,,
96,07/20/19 01:17:53 AM,93.922,11.916,,,,,
97,07/20/19 01:27:53 AM,93.922,11.916,,,,,
98,07/20/19 01:37:53 AM,93.944,11.916,,,,,
99,07/20/19 01:47:53 AM,93.944,11.916,,,,,
100,07/20/19 01:57:53 AM,93.955,11.916,,,,,
101,07/20/19 02:07:53 AM,93.955,11.916,,,,,
102,07/20/19 02:17:53 AM,93.955,11.916,,,,,
103,07/20/19 02:27:53 AM,93.955,11.916,,,,,
104,07/20/19 02:37:53 AM,93.944,11.916,,,,,
105,07/20/19 02:47:53 AM,93.955,11.916,,,,,
106,07/20/19 02:57:53 AM,93.955,11.916,,,,,
107,07/20/19 03:07:53 AM,93.955,11.916,,,,,
108,07/20/19 03:17:53 AM,93.966,11.916,,,,,
109,07/20/19 03:27:53 AM,93.966,11.916,,,,,
110,07/20/19 03:37:53 AM,93.976,11.916,,,,,
111,07/20/19 03:47:53 AM,93.966,11.916,,,,,
112,07/20/19 03:57:53 AM,93.966,11.916,,,,,
113,07/20/19 04:07:53 AM,93.976,11.916,,,,,
114,07/20/19 04:17:53 AM,93.966,11.916,,,,,
115,07/20/19 04:27:53 AM,93.944,11.916,,,,,
116,07/20/19 04:37:53 AM,93.944,11.916,,,,,
117,07/20/19 04:47:53 AM,93.966,11.916,,,,,
118,07/20/19 04:57:53 AM,93.966,11.916,,,,,
119,07/20/19 05:07:53 AM,93.966,11.916,,,,,
120,07/20/19 05:17:53 AM,93.976,11.916,,,,,
121,07/20/19 05:27:53 AM,93.987,11.916,,,,,
122,07/20/19 05:37:53 AM,93.998,11.916,,,,,
123,07/20/19 05:47:53 AM,93.998,11.916,,,,,
124,07/20/19 05:57:53 AM,93.998,11.916,,,,,
125,07/20/19 06:07:53 AM,94.009,11.916,,,,,
126,07/20/19 06:17:53 AM,94.031,11.916,,,,,
127,07/20/19 06:27:53 AM,94.031,11.916,,,,,
128,07/20/19 06:37:53 AM,94.031,11.916,,,,,
129,07/20/19 06:47:53 AM,94.041,11.916,,,,,
130,07/20/19 06:57:53 AM,94.052,11.916,,,,,
131,07/20/19 07:07:53 AM,94.052,11.916,,,,,
132,07/20/19 07:17:53 AM,94.052,11.916,,,,,
133,07/20/19 07:27:53 AM,94.041,11.916,,,,,
134,07/20/19 07:37:53 AM,94.041,11.916,,,,,
135,07/20/19 07:47:53 AM,94.052,11.916,,,,,
136,07/20/19 07:57:53 AM,94.052,11.916,,,,,
137,07/20/19 08:07:53 AM,94.041,11.916,,,,,
138,07/20/19 08:17:53 AM,94.041,11.916,,,,,
139,07/20/19 08:27:53 AM,94.031,11.916,,,,,
140,07/20/19 08:37:53 AM,94.074,11.916,,,,,
141,07/20/19 08:47:53 AM,94.085,11.916,,,,,
142,07/20/19 08:57:53 AM,94.063,11.916,,,,,
143,07/20/19 09:07:53 AM,94.074,11.916,,,,,
144,07/20/19 09:17:53 AM,94.074,11.916,,,,,
145,07/20/19 09:27:53 AM,94.063,11.916,,,,,
146,07/20/19 09:37:53 AM,94.063,11.916,,,,,
147,07/20/19 09:47:53 AM,94.074,11.916,,,,,
148,07/20/19 09:57:53 AM,94.074,11.916,,,,,
149,07/20/19 10:07:53 AM,94.074,11.916,,,,,
150,07/20/19 10:17:53 AM,94.063,11.916,,,,,
151,07/20/19 10:27:53 AM,94.085,11.916,,,,,
152,07/20/19 10:37:53 AM,94.106,11.916,,,,,
153,07/20/19 10:47:53 AM,94.106,11.916,,,,,
154,07/20/19 10:57:53 AM,94.128,11.916,,,,,
155,07/20/19 11:07:53 AM,94.106,11.916,,,,,
156,07/20/19 11:17:53 AM,94.106,11.916,,,,,
157,07/20/19 11:27:53 AM,94.117,11.916,,,,,
158,07/20/19 11:37:53 AM,94.095,11.916,,,,,
159,07/20/19 11:47:53 AM,94.085,11.916,,,,,
160,07/20/19 11:57:53 AM,94.085,11.916,,,,,
161,07/20/19 12:07:53 PM,94.085,11.916,,,,,
162,07/20/19 12:17:53 PM,94.074,11.916,,,,,
163,07/20/19 12:27:53 PM,94.085,11.916,,,,,
164,07/20/19 12:37:53 PM,94.085,11.916,,,,,
165,07/20/19 12:47:53 PM,94.063,11.916,,,,,
166,07/20/19 12:57:53 PM,94.067,12.013,,,,,
167,07/20/19 01:07:53 PM,94.056,12.013,,,,,
168,07/20/19 01:17:53 PM,94.045,12.013,,,,,
169,07/20/19 01:27:53 PM,94.023,12.013,,,,,
170,07/20/19 01:37:53 PM,93.980,12.013,,,,,
171,07/20/19 01:47:53 PM,94.002,12.013,,,,,
172,07/20/19 01:57:53 PM,93.969,12.013,,,,,
173,07/20/19 02:07:53 PM,93.948,12.013,,,,,
174,07/20/19 02:17:53 PM,93.958,12.013,,,,,
175,07/20/19 02:27:53 PM,93.958,12.013,,,,,
176,07/20/19 02:37:53 PM,93.948,12.013,,,,,
177,07/20/19 02:47:53 PM,93.948,12.013,,,,,
178,07/20/19 02:57:53 PM,93.948,12.013,,,,,
179,07/20/19 03:07:53 PM,93.948,12.013,,,,,
180,07/20/19 03:17:53 PM,93.948,12.013,,,,,
181,07/20/19 03:27:53 PM,93.948,12.013,,,,,
182,07/20/19 03:37:53 PM,93.958,12.013,,,,,
183,07/20/19 03:47:53 PM,93.937,12.013,,,,,
184,07/20/19 03:57:53 PM,93.926,12.013,,,,,
185,07/20/19 04:07:53 PM,93.937,12.013,,,,,
186,07/20/19 04:17:53 PM,93.926,12.013,,,,,
187,07/20/19 04:27:53 PM,93.904,12.013,,,,,
188,07/20/19 04:37:53 PM,93.904,12.013,,,,,
189,07/20/19 04:47:53 PM,93.883,12.013,,,,,
190,07/20/19 04:57:53 PM,93.883,12.013,,,,,
191,07/20/19 05:07:53 PM,93.861,12.013,,,,,
192,07/20/19 05:17:53 PM,93.839,12.013,,,,,
193,07/20/19 05:27:53 PM,93.850,12.013,,,,,
194,07/20/19 05:37:53 PM,93.850,12.013,,,,,
195,07/20/19 05:47:53 PM,93.850,12.013,,,,,
196,07/20/19 05:57:53 PM,93.850,12.013,,,,,
197,07/20/19 06:07:53 PM,93.861,12.013,,,,,
198,07/20/19 06:17:53 PM,93.883,12.013,,,,,
199,07/20/19 06:27:53 PM,93.894,12.013,,,,,
200,07/20/19 06:37:53 PM,93.894,12.013,,,,,
201,07/20/19 06:47:53 PM,93.894,12.013,,,,,
202,07/20/19 06:57:53 PM,93.904,12.013,,,,,
203,07/20/19 07:07:53 PM,93.926,12.013,,,,,
204,07/20/19 07:17:53 PM,93.948,12.013,,,,,
205,07/20/19 07:27:53 PM,93.926,12.013,,,,,
206,07/20/19 07:37:53 PM,93.926,12.013,,,,,
207,07/20/19 07:47:53 PM,93.915,12.013,,,,,
208,07/20/19 07:57:53 PM,93.904,12.013,,,,,
209,07/20/19 08:07:53 PM,93.915,12.013,,,,,
210,07/20/19 08:17:53 PM,93.904,12.013,,,,,
211,07/20/19 08:27:53 PM,93.904,12.013,,,,,
212,07/20/19 08:37:53 PM,93.904,12.013,,,,,
213,07/20/19 08:47:53 PM,93.904,12.013,,,,,
214,07/20/19 08:57:53 PM,93.904,12.013,,,,,
215,07/20/19 09:07:53 PM,93.894,12.013,,,,,
216,07/20/19 09:17:53 PM,93.915,12.013,,,,,
217,07/20/19 09:27:53 PM,93.883,12.013,,,,,
218,07/20/19 09:37:53 PM,93.894,12.013,,,,,
219,07/20/19 09:47:53 PM,93.883,12.013,,,,,
220,07/20/19 09:57:53 PM,93.883,12.013,,,,,
221,07/20/19 10:07:53 PM,93.883,12.013,,,,,
222,07/20/19 10:17:53 PM,93.904,12.013,,,,,
223,07/20/19 10:27:53 PM,93.883,12.013,,,,,
224,07/20/19 10:37:53 PM,93.883,12.013,,,,,
225,07/20/19 10:47:53 PM,93.883,12.013,,,,,
226,07/20/19 10:57:53 PM,93.883,12.013,,,,,
227,07/20/19 11:07:53 PM,93.883,12.013,,,,,
228,07/20/19 11:17:53 PM,93.861,12.013,,,,,
229,07/20/19 11:27:53 PM,93.850,12.013,,,,,
230,07/20/19 11:37:53 PM,93.850,12.013,,,,,
231,07/20/19 11:47:53 PM,93.850,12.013,,,,,
232,07/20/19 11:57:53 PM,93.850,12.013,,,,,
233,07/21/19 12:07:53 AM,93.818,12.013,,,,,
234,07/21/19 12:17:53 AM,93.818,12.013,,,,,
235,07/21/19 12:27:53 AM,93.807,12.013,,,,,
236,07/21/19 12:37:53 AM,93.796,12.013,,,,,
237,07/21/19 12:47:53 AM,93.796,12.013,,,,,
238,07/21/19 12:57:53 AM,93.767,12.110,,,,,
239,07/21/19 01:07:53 AM,93.785,12.013,,,,,
240,07/21/19 01:17:53 AM,93.767,12.110,,,,,
241,07/21/19 01:27:53 AM,93.757,12.110,,,,,
242,07/21/19 01:37:53 AM,93.757,12.110,,,,,
243,07/21/19 01:47:53 AM,93.757,12.110,,,,,
244,07/21/19 01:57:53 AM,93.757,12.110,,,,,
245,07/21/19 02:07:53 AM,93.746,12.110,,,,,
246,07/21/19 02:17:53 AM,93.746,12.110,,,,,
247,07/21/19 02:27:53 AM,93.735,12.110,,,,,
248,07/21/19 02:37:53 AM,93.724,12.110,,,,,
249,07/21/19 02:47:53 AM,93.702,12.110,,,,,
250,07/21/19 02:57:53 AM,93.713,12.110,,,,,
251,07/21/19 03:07:53 AM,93.724,12.110,,,,,
252,07/21/19 03:17:53 AM,93.724,12.110,,,,,
253,07/21/19 03:27:53 AM,93.724,12.110,,,,,
254,07/21/19 03:37:53 AM,93.735,12.110,,,,,
255,07/21/19 03:47:53 AM,93.702,12.110,,,,,
256,07/21/19 03:57:53 AM,93.724,12.110,,,,,
257,07/21/19 04:07:53 AM,93.746,12.110,,,,,
258,07/21/19 04:17:53 AM,93.724,12.110,,,,,
259,07/21/19 04:27:53 AM,93.724,12.110,,,,,
260,07/21/19 04:37:53 AM,93.713,12.110,,,,,
261,07/21/19 04:47:53 AM,93.702,12.110,,,,,
262,07/21/19 04:57:53 AM,93.724,12.110,,,,,
263,07/21/19 05:07:53 AM,93.724,12.110,,,,,
264,07/21/19 05:17:53 AM,93.724,12.110,,,,,
265,07/21/19 05:27:53 AM,93.692,12.110,,,,,
266,07/21/19 05:37:53 AM,93.724,12.110,,,,,
267,07/21/19 05:47:53 AM,93.735,12.110,,,,,
268,07/21/19 05:57:53 AM,93.735,12.110,,,,,
269,07/21/19 06:07:53 AM,93.746,12.110,,,,,
270,07/21/19 06:17:53 AM,93.767,12.110,,,,,
271,07/21/19 06:27:53 AM,93.757,12.110,,,,,
272,07/21/19 06:37:53 AM,93.757,12.110,,,,,
273,07/21/19 06:47:53 AM,93.757,12.110,,,,,
274,07/21/19 06:57:53 AM,93.746,12.110,,,,,
275,07/21/19 07:07:53 AM,93.767,12.110,,,,,
276,07/21/19 07:17:53 AM,93.757,12.110,,,,,
277,07/21/19 07:27:53 AM,93.757,12.110,,,,,
278,07/21/19 07:37:53 AM,93.757,12.110,,,,,
279,07/21/19 07:47:53 AM,93.746,12.110,,,,,
280,07/21/19 07:57:53 AM,93.746,12.110,,,,,
281,07/21/19 08:07:53 AM,93.735,12.110,,,,,
282,07/21/19 08:17:53 AM,93.746,12.110,,,,,
283,07/21/19 08:27:53 AM,93.724,12.110,,,,,
284,07/21/19 08:37:53 AM,93.702,12.110,,,,,
285,07/21/19 08:47:53 AM,93.692,12.110,,,,,
286,07/21/19 08:57:53 AM,93.692,12.110,,,,,
287,07/21/19 09:07:53 AM,93.702,12.110,,,,,
288,07/21/19 09:17:53 AM,93.681,12.110,,,,,
289,07/21/19 09:27:53 AM,93.681,12.110,,,,,
290,07/21/19 09:37:53 AM,93.702,12.110,,,,,
291,07/21/19 09:47:53 AM,93.702,12.110,,,,,
292,07/21/19 09:57:53 AM,93.681,12.110,,,,,
293,07/21/19 10:07:53 AM,93.692,12.110,,,,,
294,07/21/19 10:17:53 AM,93.702,12.110,,,,,
295,07/21/19 10:27:53 AM,93.681,12.110,,,,,
296,07/21/19 10:37:53 AM,93.692,12.110,,,,,
297,07/21/19 10:47:53 AM,93.670,12.110,,,,,
298,07/21/19 10:57:53 AM,93.670,12.110,,,,,
299,07/21/19 11:07:53 AM,93.681,12.110,,,,,
300,07/21/19 11:17:53 AM,93.706,12.207,,,,,
301,07/21/19 11:27:53 AM,93.706,12.207,,,,,
302,07/21/19 11:37:53 AM,93.728,12.207,,,,,
303,07/21/19 11:47:53 AM,93.717,12.207,,,,,
304,07/21/19 11:57:53 AM,93.717,12.207,,,,,
305,07/21/19 12:07:53 PM,93.717,12.207,,,,,
306,07/21/19 12:17:53 PM,93.706,12.207,,,,,
307,07/21/19 12:27:53 PM,93.706,12.207,,,,,
308,07/21/19 12:37:53 PM,93.706,12.207,,,,,
309,07/21/19 12:47:53 PM,93.684,12.207,,,,,
310,07/21/19 12:57:53 PM,93.684,12.207,,,,,
311,07/21/19 01:07:53 PM,93.684,12.207,,,,,
312,07/21/19 01:17:53 PM,93.717,12.207,,,,,
313,07/21/19 01:27:53 PM,93.728,12.207,,,,,
314,07/21/19 01:37:53 PM,93.717,12.207,,,,,
315,07/21/19 01:47:53 PM,93.717,12.207,,,,,
316,07/21/19 01:57:53 PM,93.760,12.207,,,,,
317,07/21/19 02:07:53 PM,93.749,12.207,,,,,
318,07/21/19 02:17:53 PM,93.760,12.207,,,,,
319,07/21/19 02:27:53 PM,93.760,12.207,,,,,
320,07/21/19 02:37:53 PM,93.771,12.207,,,,,
321,07/21/19 02:47:53 PM,93.814,12.207,,,,,
322,07/21/19 02:57:53 PM,93.793,12.207,,,,,
323,07/21/19 03:07:53 PM,93.803,12.207,,,,,
324,07/21/19 03:17:53 PM,93.803,12.207,,,,,
325,07/21/19 03:27:53 PM,93.782,12.207,,,,,
326,07/21/19 03:37:53 PM,93.793,12.207,,,,,
327,07/21/19 03:47:53 PM,93.814,12.207,,,,,
328,07/21/19 03:57:53 PM,93.825,12.207,,,,,
329,07/21/19 04:07:53 PM,93.825,12.207,,,,,
330,07/21/19 04:17:53 PM,93.847,12.207,,,,,
331,07/21/19 04:27:53 PM,93.825,12.207,,,,,
332,07/21/19 04:37:53 PM,93.847,12.207,,,,,
333,07/21/19 04:47:53 PM,93.858,12.207,,,,,
334,07/21/19 04:57:53 PM,93.847,12.207,,,,,
335,07/21/19 05:07:53 PM,93.858,12.207,,,,,
336,07/21/19 05:17:53 PM,93.858,12.207,,,,,
337,07/21/19 05:27:53 PM,93.868,12.207,,,,,
338,07/21/19 05:37:53 PM,93.868,12.207,,,,,
339,07/21/19 05:47:53 PM,93.868,12.207,,,,,
340,07/21/19 05:57:53 PM,93.847,12.207,,,,,
341,07/21/19 06:07:53 PM,93.868,12.207,,,,,
342,07/21/19 06:17:53 PM,93.890,12.207,,,,,
343,07/21/19 06:27:53 PM,93.890,12.207,,,,,
344,07/21/19 06:37:53 PM,93.901,12.207,,,,,
345,07/21/19 06:47:53 PM,93.890,12.207,,,,,
346,07/21/19 06:57:53 PM,93.955,12.207,,,,,
347,07/21/19 07:07:53 PM,93.998,12.207,,,,,
348,07/21/19 07:17:53 PM,93.987,12.207,,,,,
349,07/21/19 07:27:53 PM,93.987,12.207,,,,,
350,07/21/19 07:37:53 PM,94.009,12.207,,,,,
351,07/21/19 07:47:53 PM,93.998,12.207,,,,,
352,07/21/19 07:57:53 PM,93.998,12.207,,,,,
353,07/21/19 08:07:53 PM,93.998,12.207,,,,,
354,07/21/19 08:17:53 PM,93.998,12.207,,,,,
355,07/21/19 08:27:53 PM,94.020,12.207,,,,,
356,07/21/19 08:37:53 PM,94.031,12.207,,,,,
357,07/21/19 08:47:53 PM,94.020,12.207,,,,,
358,07/21/19 08:57:53 PM,94.052,12.207,,,,,
359,07/21/19 09:07:53 PM,94.074,12.207,,,,,
360,07/21/19 09:17:53 PM,94.096,12.207,,,,,
361,07/21/19 09:27:53 PM,94.085,12.207,,,,,
362,07/21/19 09:37:53 PM,94.096,12.207,,,,,
363,07/21/19 09:47:53 PM,94.139,12.207,,,,,
364,07/21/19 09:57:53 PM,94.128,12.207,,,,,
365,07/21/19 10:07:53 PM,94.128,12.207,,,,,
366,07/21/19 10:17:53 PM,94.128,12.207,,,,,
367,07/21/19 10:27:53 PM,94.106,12.207,,,,,
368,07/21/19 10:37:53 PM,94.128,12.207,,,,,
369,07/21/19 10:47:53 PM,94.106,12.207,,,,,
370,07/21/19 10:57:53 PM,94.106,12.207,,,,,
371,07/21/19 11:07:53 PM,94.117,12.207,,,,,
372,07/21/19 11:17:53 PM,94.139,12.207,,,,,
373,07/21/19 11:27:53 PM,94.128,12.207,,,,,
374,07/21/19 11:37:53 PM,94.139,12.207,,,,,
375,07/21/19 11:47:53 PM,94.139,12.207,,,,,
376,07/21/19 11:57:53 PM,94.150,12.207,,,,,
377,07/22/19 12:07:53 AM,94.139,12.207,,,,,
378,07/22/19 12:17:53 AM,94.117,12.207,,,,,
379,07/22/19 12:27:53 AM,94.117,12.207,,,,,
380,07/22/19 12:37:53 AM,94.128,12.207,,,,,
381,07/22/19 12:47:53 AM,94.128,12.207,,,,,
382,07/22/19 12:57:53 AM,94.142,12.304,,,,,
383,07/22/19 01:07:53 AM,94.142,12.304,,,,,
384,07/22/19 01:17:53 AM,94.142,12.304,,,,,
385,07/22/19 01:27:53 AM,94.153,12.304,,,,,
386,07/22/19 01:37:53 AM,94.142,12.304,,,,,
387,07/22/19 01:47:53 AM,94.142,12.304,,,,,
388,07/22/19 01:57:53 AM,94.164,12.304,,,,,
389,07/22/19 02:07:53 AM,94.197,12.304,,,,,
390,07/22/19 02:17:53 AM,94.197,12.304,,,,,
391,07/22/19 02:27:53 AM,94.186,12.304,,,,,
392,07/22/19 02:37:53 AM,94.197,12.304,,,,,
393,07/22/19 02:47:53 AM,94.197,12.304,,,,,
394,07/22/19 02:57:53 AM,94.197,12.304,,,,,
395,07/22/19 03:07:53 AM,94.197,12.304,,,,,
396,07/22/19 03:17:53 AM,94.186,12.304,,,,,
397,07/22/19 03:27:53 AM,94.207,12.304,,,,,
398,07/22/19 03:37:53 AM,94.218,12.304,,,,,
399,07/22/19 03:47:53 AM,94.197,12.304,,,,,
400,07/22/19 03:57:53 AM,94.207,12.304,,,,,
401,07/22/19 04:07:53 AM,94.218,12.304,,,,,
402,07/22/19 04:17:53 AM,94.207,12.304,,,,,
403,07/22/19 04:27:53 AM,94.229,12.304,,,,,
404,07/22/19 04:37:53 AM,94.229,12.304,,,,,
405,07/22/19 04:47:53 AM,94.251,12.304,,,,,
406,07/22/19 04:57:53 AM,94.240,12.304,,,,,
407,07/22/19 05:07:53 AM,94.251,12.304,,,,,
408,07/22/19 05:17:53 AM,94.251,12.304,,,,,
409,07/22/19 05:27:53 AM,94.272,12.304,,,,,
410,07/22/19 05:37:53 AM,94.261,12.304,,,,,
411,07/22/19 05:47:53 AM,94.294,12.304,,,,,
412,07/22/19 05:57:53 AM,94.251,12.304,,,,,
413,07/22/19 06:07:53 AM,94.272,12.304,,,,,
414,07/22/19 06:17:53 AM,94.251,12.304,,,,,
415,07/22/19 06:27:53 AM,94.240,12.304,,,,,
416,07/22/19 06:37:53 AM,94.251,12.304,,,,,
417,07/22/19 06:47:53 AM,94.229,12.304,,,,,
418,07/22/19 06:57:53 AM,94.240,12.304,,,,,
419,07/22/19 07:07:53 AM,94.251,12.304,,,,,
420,07/22/19 07:17:53 AM,94.229,12.304,,,,,
421,07/22/19 07:27:53 AM,94.240,12.304,,,,,
422,07/22/19 07:37:53 AM,94.240,12.304,,,,,
423,07/22/19 07:47:53 AM,94.240,12.304,,,,,
424,07/22/19 07:57:53 AM,94.229,12.304,,,,,
425,07/22/19 08:07:53 AM,94.240,12.304,,,,,
426,07/22/19 08:17:53 AM,94.283,12.304,,,,,
427,07/22/19 08:27:53 AM,94.272,12.304,,,,,
428,07/22/19 08:37:53 AM,94.283,12.304,,,,,
429,07/22/19 08:47:53 AM,94.272,12.304,,,,,
430,07/22/19 08:57:53 AM,94.305,12.304,,,,,
431,07/22/19 09:07:53 AM,94.294,12.304,,,,,
432,07/22/19 09:17:53 AM,94.294,12.304,,,,,
433,07/22/19 09:27:53 AM,94.294,12.304,,,,,
434,07/22/19 09:37:53 AM,94.305,12.304,,,,,
435,07/22/19 09:47:53 AM,94.337,12.304,,,,,
436,07/22/19 09:57:53 AM,94.337,12.304,,,,,
437,07/22/19 10:07:53 AM,94.348,12.304,,,,,
438,07/22/19 10:17:53 AM,94.370,12.304,,,,,
439,07/22/19 10:27:53 AM,94.391,12.304,,,,,
440,07/22/19 10:37:53 AM,94.402,12.304,,,,,
441,07/22/19 10:47:53 AM,94.391,12.304,,,,,
442,07/22/19 10:57:53 AM,94.380,12.304,,,,,
443,07/22/19 11:07:53 AM,94.380,12.304,,,,,
444,07/22/19 11:17:53 AM,94.380,12.304,,,,,
445,07/22/19 11:27:53 AM,94.413,12.304,,,,,
446,07/22/19 11:37:53 AM,94.413,12.304,,,,,
447,07/22/19 11:47:53 AM,94.402,12.304,,,,,
448,07/22/19 11:57:53 AM,94.413,12.304,,,,,
