"Plot Title: 20642913"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20642913, SEN S/N: 20642913)","Temp, °C (LGR S/N: 20642913, SEN S/N: 20642913)","Coupler Detached (LGR S/N: 20642913, SEN S/N: 20642913)","Coupler Attached (LGR S/N: 20642913, SEN S/N: 20642913)","Host Connected (LGR S/N: 20642913, SEN S/N: 20642913)","Stopped (LGR S/N: 20642913, SEN S/N: 20642913)","End Of File (LGR S/N: 20642913, SEN S/N: 20642913)"
1,09/05/19 08:00:00 AM,98.855,21.569,Logged,,,,
2,09/05/19 08:10:00 AM,98.856,21.664,,,,,
3,09/05/19 08:20:00 AM,98.857,21.760,,,,,
4,09/05/19 08:30:00 AM,98.868,21.855,,,,,
5,09/05/19 08:40:00 AM,98.868,21.855,,,,,
6,09/05/19 08:50:00 AM,98.850,21.951,,,,,
7,09/05/19 09:00:00 AM,98.870,21.951,,,,,
8,09/05/19 09:10:00 AM,98.861,22.046,,,,,
9,09/05/19 09:20:00 AM,98.862,22.142,,,,,
10,09/05/19 09:30:00 AM,98.862,22.142,,,,,
11,09/05/19 09:40:00 AM,98.863,22.238,,,,,
12,09/05/19 09:50:00 AM,98.883,22.238,,,,,
13,09/05/19 10:00:00 AM,98.884,22.333,,,,,
14,09/05/19 10:10:00 AM,98.942,22.238,,,,,
15,09/05/19 10:20:00 AM,98.950,22.142,,,,,
16,09/05/19 10:30:00 AM,98.928,21.951,,,,,
17,09/05/19 10:40:00 AM,98.916,21.760,,,,,
18,09/05/19 10:50:00 AM,98.905,21.664,,,,,
19,09/05/19 11:00:00 AM,98.874,21.569,,,,,
20,09/05/19 11:10:00 AM,98.863,21.473,,,,,
21,09/05/19 11:20:00 AM,96.566,21.473,,,,,
22,09/05/19 11:30:00 AM,95.638,21.473,,,,,
23,09/05/19 11:40:00 AM,94.966,21.569,,,,,
24,09/05/19 11:50:00 AM,94.411,21.664,,,,,
25,09/05/19 12:00:00 PM,94.090,21.760,,,,,
26,09/05/19 12:10:00 PM,93.901,21.473,,,,,
27,09/05/19 12:20:00 PM,93.690,22.621,,,,,
28,09/05/19 12:30:00 PM,93.689,21.664,,,,,
29,09/05/19 12:40:00 PM,93.786,20.805,,,,,
30,09/05/19 12:50:00 PM,94.091,20.138,,,,,
31,09/05/19 01:00:00 PM,116.981,16.523,,,,,
32,09/05/19 01:10:00 PM,116.933,11.431,,,,,
33,09/05/19 01:20:00 PM,116.905,10.161,,,,,
34,09/05/19 01:30:00 PM,116.850,9.768,,,,,
35,09/05/19 01:40:00 PM,116.808,9.571,,,,,
36,09/05/19 01:50:00 PM,116.777,9.472,,,,,
37,09/05/19 02:00:00 PM,116.757,9.472,,,,,
38,09/05/19 02:10:00 PM,116.726,9.373,,,,,
39,09/05/19 02:20:00 PM,116.687,9.373,,,,,
40,09/05/19 02:30:00 PM,116.697,9.373,,,,,
41,09/05/19 02:40:00 PM,116.677,9.373,,,,,
42,09/05/19 02:50:00 PM,116.647,9.373,,,,,
43,09/05/19 03:00:00 PM,116.657,9.373,,,,,
44,09/05/19 03:10:00 PM,116.637,9.373,,,,,
45,09/05/19 03:20:00 PM,116.618,9.373,,,,,
46,09/05/19 03:30:00 PM,116.608,9.373,,,,,
47,09/05/19 03:40:00 PM,116.598,9.373,,,,,
48,09/05/19 03:50:00 PM,116.588,9.373,,,,,
49,09/05/19 04:00:00 PM,116.588,9.373,,,,,
50,09/05/19 04:10:00 PM,116.598,9.373,,,,,
51,09/05/19 04:20:00 PM,116.559,9.373,,,,,
52,09/05/19 04:30:00 PM,116.578,9.373,,,,,
53,09/05/19 04:40:00 PM,116.569,9.373,,,,,
54,09/05/19 04:50:00 PM,116.578,9.373,,,,,
55,09/05/19 05:00:00 PM,116.578,9.373,,,,,
56,09/05/19 05:10:00 PM,116.569,9.373,,,,,
57,09/05/19 05:20:00 PM,116.569,9.373,,,,,
58,09/05/19 05:30:00 PM,116.588,9.373,,,,,
59,09/05/19 05:40:00 PM,116.578,9.373,,,,,
60,09/05/19 05:50:00 PM,116.569,9.373,,,,,
61,09/05/19 06:00:00 PM,116.569,9.373,,,,,
62,09/05/19 06:10:00 PM,116.569,9.373,,,,,
63,09/05/19 06:20:00 PM,116.588,9.373,,,,,
64,09/05/19 06:30:00 PM,116.578,9.373,,,,,
65,09/05/19 06:40:00 PM,116.578,9.373,,,,,
66,09/05/19 06:50:00 PM,116.588,9.373,,,,,
67,09/05/19 07:00:00 PM,116.569,9.373,,,,,
68,09/05/19 07:10:00 PM,116.578,9.373,,,,,
69,09/05/19 07:20:00 PM,116.569,9.373,,,,,
70,09/05/19 07:30:00 PM,116.559,9.373,,,,,
71,09/05/19 07:40:00 PM,116.569,9.373,,,,,
72,09/05/19 07:50:00 PM,116.569,9.373,,,,,
73,09/05/19 08:00:00 PM,116.549,9.373,,,,,
74,09/05/19 08:10:00 PM,116.549,9.373,,,,,
75,09/05/19 08:20:00 PM,116.559,9.373,,,,,
76,09/05/19 08:30:00 PM,116.549,9.373,,,,,
77,09/05/19 08:40:00 PM,116.549,9.373,,,,,
78,09/05/19 08:50:00 PM,116.559,9.373,,,,,
79,09/05/19 09:00:00 PM,116.549,9.373,,,,,
80,09/05/19 09:10:00 PM,116.549,9.373,,,,,
