"Plot Title: 86_4_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766688, SEN S/N: 10766688, LBL: pressure)","Temp, °C (LGR S/N: 10766688, SEN S/N: 10766688, LBL: temp)","Coupler Detached (LGR S/N: 10766688, SEN S/N: 10766688)","Coupler Attached (LGR S/N: 10766688, SEN S/N: 10766688)","Host Connected (LGR S/N: 10766688, SEN S/N: 10766688)","Stopped (LGR S/N: 10766688, SEN S/N: 10766688)","End Of File (LGR S/N: 10766688, SEN S/N: 10766688)"
1,07/19/19 09:16:15 AM,94.397,14.230,,,,,
2,07/19/19 09:16:30 AM,,,Logged,,,,
3,07/19/19 09:26:15 AM,94.342,14.900,,,,,
4,07/19/19 09:36:15 AM,94.346,13.846,,,,,
5,07/19/19 09:46:15 AM,94.326,13.269,,,,,
6,07/19/19 09:56:15 AM,94.346,12.980,,,,,
7,07/19/19 10:06:15 AM,94.317,12.690,,,,,
8,07/19/19 10:16:15 AM,94.304,12.594,,,,,
9,07/19/19 10:26:15 AM,94.301,12.497,,,,,
10,07/19/19 10:36:15 AM,94.301,12.497,,,,,
11,07/19/19 10:46:15 AM,94.297,12.401,,,,,
12,07/19/19 10:56:15 AM,94.307,12.401,,,,,
13,07/19/19 11:06:15 AM,94.307,12.401,,,,,
14,07/19/19 11:16:15 AM,94.307,12.401,,,,,
15,07/19/19 11:26:15 AM,94.307,12.401,,,,,
16,07/19/19 11:36:15 AM,94.278,12.401,,,,,
17,07/19/19 11:46:15 AM,94.297,12.401,,,,,
18,07/19/19 11:56:15 AM,94.269,12.401,,,,,
19,07/19/19 12:06:15 PM,94.259,12.401,,,,,
20,07/19/19 12:16:15 PM,94.259,12.401,,,,,
21,07/19/19 12:26:15 PM,94.230,12.401,,,,,
22,07/19/19 12:36:15 PM,94.230,12.401,,,,,
23,07/19/19 12:46:15 PM,94.240,12.401,,,,,
24,07/19/19 12:56:15 PM,94.230,12.401,,,,,
25,07/19/19 01:06:15 PM,94.220,12.401,,,,,
26,07/19/19 01:16:15 PM,94.240,12.401,,,,,
27,07/19/19 01:26:15 PM,94.211,12.401,,,,,
28,07/19/19 01:36:15 PM,94.220,12.401,,,,,
29,07/19/19 01:46:15 PM,94.192,12.401,,,,,
30,07/19/19 01:56:15 PM,94.182,12.401,,,,,
31,07/19/19 02:06:15 PM,94.172,12.401,,,,,
32,07/19/19 02:16:15 PM,94.153,12.401,,,,,
33,07/19/19 02:26:15 PM,94.153,12.401,,,,,
34,07/19/19 02:36:15 PM,94.153,12.401,,,,,
35,07/19/19 02:46:15 PM,94.172,12.401,,,,,
36,07/19/19 02:56:15 PM,94.192,12.401,,,,,
37,07/19/19 03:06:15 PM,94.192,12.401,,,,,
38,07/19/19 03:16:15 PM,94.163,12.401,,,,,
39,07/19/19 03:26:15 PM,94.153,12.401,,,,,
40,07/19/19 03:36:15 PM,94.144,12.401,,,,,
41,07/19/19 03:46:15 PM,94.144,12.401,,,,,
42,07/19/19 03:56:15 PM,94.153,12.401,,,,,
43,07/19/19 04:06:15 PM,94.144,12.401,,,,,
44,07/19/19 04:16:15 PM,94.134,12.401,,,,,
45,07/19/19 04:26:15 PM,94.134,12.401,,,,,
46,07/19/19 04:36:15 PM,94.144,12.401,,,,,
47,07/19/19 04:46:15 PM,94.134,12.401,,,,,
48,07/19/19 04:56:15 PM,94.144,12.401,,,,,
49,07/19/19 05:06:15 PM,94.144,12.401,,,,,
50,07/19/19 05:16:15 PM,94.144,12.401,,,,,
51,07/19/19 05:26:15 PM,94.144,12.401,,,,,
52,07/19/19 05:36:15 PM,94.144,12.401,,,,,
53,07/19/19 05:46:15 PM,94.144,12.401,,,,,
54,07/19/19 05:56:15 PM,94.144,12.401,,,,,
55,07/19/19 06:06:15 PM,94.134,12.401,,,,,
56,07/19/19 06:16:15 PM,94.134,12.401,,,,,
57,07/19/19 06:26:15 PM,94.124,12.401,,,,,
58,07/19/19 06:36:15 PM,94.124,12.401,,,,,
59,07/19/19 06:46:15 PM,94.124,12.401,,,,,
60,07/19/19 06:56:15 PM,94.124,12.401,,,,,
61,07/19/19 07:06:15 PM,94.134,12.401,,,,,
62,07/19/19 07:16:15 PM,94.115,12.401,,,,,
