"Plot Title: 42_3_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766684, SEN S/N: 10766684, LBL: pressure)","Temp, °C (LGR S/N: 10766684, SEN S/N: 10766684, LBL: temp)","Coupler Detached (LGR S/N: 10766684, SEN S/N: 10766684)","Coupler Attached (LGR S/N: 10766684, SEN S/N: 10766684)","Host Connected (LGR S/N: 10766684, SEN S/N: 10766684)","Stopped (LGR S/N: 10766684, SEN S/N: 10766684)","End Of File (LGR S/N: 10766684, SEN S/N: 10766684)"
1,07/19/19 11:24:58 AM,93.293,13.654,,,,,
2,07/19/19 11:25:18 AM,,,Logged,,,,
3,07/19/19 11:34:58 AM,93.203,14.421,,,,,
4,07/19/19 11:44:58 AM,93.243,13.269,,,,,
5,07/19/19 11:54:58 AM,93.223,12.594,,,,,
6,07/19/19 12:04:58 PM,93.186,12.304,,,,,
7,07/19/19 12:14:58 PM,93.206,12.013,,,,,
8,07/19/19 12:24:58 PM,93.193,11.916,,,,,
9,07/19/19 12:34:58 PM,93.172,11.819,,,,,
10,07/19/19 12:44:58 PM,93.172,11.819,,,,,
11,07/19/19 12:54:58 PM,93.159,11.722,,,,,
12,07/19/19 01:04:58 PM,93.169,11.722,,,,,
13,07/19/19 01:14:58 PM,93.159,11.722,,,,,
14,07/19/19 01:24:58 PM,93.169,11.722,,,,,
15,07/19/19 01:34:58 PM,93.166,11.625,,,,,
16,07/19/19 01:44:58 PM,93.147,11.625,,,,,
17,07/19/19 01:54:58 PM,93.128,11.625,,,,,
18,07/19/19 02:04:58 PM,93.119,11.625,,,,,
19,07/19/19 02:14:58 PM,93.109,11.625,,,,,
20,07/19/19 02:24:58 PM,93.109,11.625,,,,,
21,07/19/19 02:34:58 PM,93.109,11.625,,,,,
22,07/19/19 02:44:58 PM,93.128,11.625,,,,,
23,07/19/19 02:54:58 PM,93.128,11.625,,,,,
24,07/19/19 03:04:58 PM,93.128,11.625,,,,,
25,07/19/19 03:14:58 PM,93.119,11.625,,,,,
26,07/19/19 03:24:58 PM,93.100,11.625,,,,,
27,07/19/19 03:34:58 PM,93.100,11.625,,,,,
28,07/19/19 03:44:58 PM,93.109,11.625,,,,,
29,07/19/19 03:54:58 PM,93.109,11.625,,,,,
30,07/19/19 04:04:58 PM,93.109,11.625,,,,,
31,07/19/19 04:14:58 PM,93.091,11.625,,,,,
32,07/19/19 04:24:58 PM,93.081,11.625,,,,,
33,07/19/19 04:34:58 PM,93.081,11.625,,,,,
34,07/19/19 04:44:58 PM,93.091,11.625,,,,,
35,07/19/19 04:54:58 PM,93.072,11.625,,,,,
36,07/19/19 05:04:58 PM,93.081,11.625,,,,,
37,07/19/19 05:14:58 PM,93.091,11.625,,,,,
38,07/19/19 05:24:58 PM,93.109,11.625,,,,,
39,07/19/19 05:34:58 PM,93.100,11.625,,,,,
40,07/19/19 05:44:58 PM,93.091,11.625,,,,,
41,07/19/19 05:54:58 PM,93.100,11.625,,,,,
42,07/19/19 06:04:58 PM,93.100,11.625,,,,,
43,07/19/19 06:14:58 PM,93.091,11.625,,,,,
44,07/19/19 06:24:58 PM,93.081,11.625,,,,,
45,07/19/19 06:34:58 PM,93.081,11.625,,,,,
46,07/19/19 06:44:58 PM,93.091,11.625,,,,,
47,07/19/19 06:54:58 PM,93.081,11.625,,,,,
48,07/19/19 07:04:58 PM,93.081,11.625,,,,,
49,07/19/19 07:14:58 PM,93.062,11.625,,,,,
50,07/19/19 07:24:58 PM,93.062,11.625,,,,,
51,07/19/19 07:34:58 PM,93.081,11.625,,,,,
52,07/19/19 07:44:58 PM,93.072,11.625,,,,,
53,07/19/19 07:54:58 PM,93.072,11.625,,,,,
54,07/19/19 08:04:58 PM,93.062,11.625,,,,,
55,07/19/19 08:14:58 PM,93.081,11.625,,,,,
56,07/19/19 08:24:58 PM,93.072,11.625,,,,,
57,07/19/19 08:34:58 PM,93.091,11.625,,,,,
58,07/19/19 08:44:58 PM,93.091,11.625,,,,,
59,07/19/19 08:54:58 PM,93.081,11.625,,,,,
60,07/19/19 09:04:58 PM,93.081,11.625,,,,,
