"Plot Title: 52_4_d1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20566222, SEN S/N: 20566222)","Temp, °C (LGR S/N: 20566222, SEN S/N: 20566222)","Coupler Detached (LGR S/N: 20566222, SEN S/N: 20566222)","Coupler Attached (LGR S/N: 20566222, SEN S/N: 20566222)","Host Connected (LGR S/N: 20566222, SEN S/N: 20566222)","Stopped (LGR S/N: 20566222, SEN S/N: 20566222)","End Of File (LGR S/N: 20566222, SEN S/N: 20566222)"
1,07/02/19 12:23:12 PM,92.910,16.427,,,,,
2,07/02/19 12:23:26 PM,,,Logged,,,,
3,07/02/19 12:33:12 PM,112.340,19.092,,,,,
4,07/02/19 12:43:12 PM,125.458,8.879,,,,,
5,07/02/19 12:53:12 PM,124.389,7.079,,,,,
6,07/02/19 01:03:12 PM,126.322,6.573,,,,,
7,07/02/19 01:13:12 PM,127.575,6.471,,,,,
8,07/02/19 01:23:12 PM,127.848,6.370,,,,,
9,07/02/19 01:33:12 PM,127.911,6.370,,,,,
10,07/02/19 01:43:12 PM,127.900,6.370,,,,,
11,07/02/19 01:53:12 PM,127.890,6.370,,,,,
12,07/02/19 02:03:12 PM,127.889,6.268,,,,,
13,07/02/19 02:13:12 PM,127.878,6.268,,,,,
14,07/02/19 02:23:12 PM,127.878,6.268,,,,,
15,07/02/19 02:33:12 PM,127.857,6.268,,,,,
16,07/02/19 02:43:12 PM,127.868,6.268,,,,,
17,07/02/19 02:53:12 PM,127.857,6.268,,,,,
18,07/02/19 03:03:12 PM,127.847,6.268,,,,,
19,07/02/19 03:13:12 PM,127.836,6.268,,,,,
20,07/02/19 03:23:12 PM,127.826,6.268,,,,,
21,07/02/19 03:33:12 PM,127.815,6.268,,,,,
22,07/02/19 03:43:12 PM,127.805,6.268,,,,,
23,07/02/19 03:53:12 PM,127.794,6.268,,,,,
24,07/02/19 04:03:12 PM,127.783,6.268,,,,,
25,07/02/19 04:13:12 PM,127.805,6.268,,,,,
26,07/02/19 04:23:12 PM,127.794,6.268,,,,,
27,07/02/19 04:33:12 PM,127.783,6.268,,,,,
28,07/02/19 04:43:12 PM,127.783,6.268,,,,,
29,07/02/19 04:53:12 PM,127.783,6.268,,,,,
30,07/02/19 05:03:12 PM,127.783,6.268,,,,,
31,07/02/19 05:13:12 PM,127.794,6.268,,,,,
32,07/02/19 05:23:12 PM,127.773,6.268,,,,,
33,07/02/19 05:33:12 PM,127.773,6.268,,,,,
34,07/02/19 05:43:12 PM,127.773,6.268,,,,,
