"Plot Title: 52.2.S1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20566223, SEN S/N: 20566223)","Temp, °C (LGR S/N: 20566223, SEN S/N: 20566223)","Coupler Detached (LGR S/N: 20566223, SEN S/N: 20566223)","Coupler Attached (LGR S/N: 20566223, SEN S/N: 20566223)","Host Connected (LGR S/N: 20566223, SEN S/N: 20566223)","Stopped (LGR S/N: 20566223, SEN S/N: 20566223)","End Of File (LGR S/N: 20566223, SEN S/N: 20566223)"
1,07/02/19 01:14:31 PM,92.472,13.173,,,,,
2,07/02/19 01:14:50 PM,,,Logged,,,,
3,07/02/19 01:24:31 PM,92.571,13.846,,,,,
4,07/02/19 01:34:31 PM,92.575,12.787,,,,,
5,07/02/19 01:44:31 PM,92.565,12.207,,,,,
6,07/02/19 01:54:31 PM,92.565,11.819,,,,,
7,07/02/19 02:04:31 PM,92.544,11.625,,,,,
8,07/02/19 02:14:31 PM,92.554,11.528,,,,,
9,07/02/19 02:24:31 PM,92.544,11.431,,,,,
10,07/02/19 02:34:31 PM,92.533,11.431,,,,,
11,07/02/19 02:44:31 PM,92.533,11.334,,,,,
12,07/02/19 02:54:31 PM,92.533,11.334,,,,,
13,07/02/19 03:04:31 PM,92.523,11.334,,,,,
14,07/02/19 03:14:31 PM,92.533,11.334,,,,,
15,07/02/19 03:24:31 PM,92.513,11.334,,,,,
16,07/02/19 03:34:31 PM,92.513,11.236,,,,,
17,07/02/19 03:44:31 PM,92.492,11.236,,,,,
18,07/02/19 03:54:31 PM,92.502,11.236,,,,,
19,07/02/19 04:04:31 PM,92.513,11.236,,,,,
20,07/02/19 04:14:31 PM,92.502,11.236,,,,,
21,07/02/19 04:24:31 PM,92.492,11.236,,,,,
22,07/02/19 04:34:31 PM,92.502,11.236,,,,,
23,07/02/19 04:44:31 PM,92.513,11.236,,,,,
24,07/02/19 04:54:31 PM,92.492,11.236,,,,,
25,07/02/19 05:04:31 PM,92.492,11.236,,,,,
26,07/02/19 05:14:31 PM,92.523,11.334,,,,,
27,07/02/19 05:24:31 PM,92.503,11.334,,,,,
28,07/02/19 05:34:31 PM,92.503,11.334,,,,,
29,07/02/19 05:44:31 PM,92.513,11.334,,,,,
30,07/02/19 05:54:31 PM,92.523,11.334,,,,,
31,07/02/19 06:04:31 PM,92.523,11.334,,,,,
32,07/02/19 06:14:31 PM,92.523,11.334,,,,,
33,07/02/19 06:24:31 PM,92.523,11.334,,,,,
34,07/02/19 06:34:31 PM,92.513,11.334,,,,,
35,07/02/19 06:44:31 PM,92.533,11.334,,,,,
36,07/02/19 06:54:31 PM,92.543,11.334,,,,,
37,07/02/19 07:04:31 PM,92.543,11.334,,,,,
