"Plot Title: 86_3_s1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766686, SEN S/N: 10766686, LBL: pressure)","Temp, °C (LGR S/N: 10766686, SEN S/N: 10766686, LBL: temp)","Coupler Detached (LGR S/N: 10766686, SEN S/N: 10766686)","Coupler Attached (LGR S/N: 10766686, SEN S/N: 10766686)","Host Connected (LGR S/N: 10766686, SEN S/N: 10766686)","Stopped (LGR S/N: 10766686, SEN S/N: 10766686)","End Of File (LGR S/N: 10766686, SEN S/N: 10766686)"
1,07/02/19 11:11:28 AM,93.978,13.269,,,,,
2,07/02/19 11:11:43 AM,,,Logged,,,,
3,07/02/19 11:11:46 AM,,,,Logged,,,
4,07/02/19 11:11:47 AM,,,Logged,,,,
5,07/02/19 11:16:28 AM,93.947,16.141,,,,,
6,07/02/19 11:21:28 AM,93.929,14.996,,,,,
7,07/02/19 11:26:28 AM,93.934,13.942,,,,,
8,07/02/19 11:31:28 AM,93.913,13.076,,,,,
9,07/02/19 11:36:28 AM,93.939,12.497,,,,,
10,07/02/19 11:41:28 AM,93.937,12.013,,,,,
11,07/02/19 11:46:28 AM,93.928,11.625,,,,,
12,07/02/19 11:51:28 AM,93.931,11.334,,,,,
13,07/02/19 11:56:28 AM,93.913,11.041,,,,,
14,07/02/19 12:01:28 PM,93.919,10.846,,,,,
15,07/02/19 12:06:28 PM,93.916,10.748,,,,,
16,07/02/19 12:11:28 PM,93.924,10.651,,,,,
17,07/02/19 12:16:28 PM,93.902,10.553,,,,,
18,07/02/19 12:21:28 PM,93.919,10.455,,,,,
19,07/02/19 12:26:28 PM,93.927,10.357,,,,,
20,07/02/19 12:31:28 PM,93.917,10.357,,,,,
21,07/02/19 12:36:28 PM,93.915,10.259,,,,,
22,07/02/19 12:41:28 PM,93.915,10.259,,,,,
23,07/02/19 12:46:28 PM,93.895,10.259,,,,,
24,07/02/19 12:51:28 PM,93.912,10.161,,,,,
25,07/02/19 12:56:28 PM,93.902,10.161,,,,,
26,07/02/19 01:01:28 PM,93.902,10.161,,,,,
27,07/02/19 01:06:28 PM,93.912,10.161,,,,,
28,07/02/19 01:11:28 PM,93.912,10.161,,,,,
29,07/02/19 01:16:28 PM,93.892,10.161,,,,,
30,07/02/19 01:21:28 PM,93.900,10.063,,,,,
31,07/02/19 01:26:28 PM,93.900,10.063,,,,,
32,07/02/19 01:31:28 PM,93.890,10.063,,,,,
33,07/02/19 01:36:28 PM,93.880,10.063,,,,,
34,07/02/19 01:41:28 PM,93.880,10.063,,,,,
35,07/02/19 01:46:28 PM,93.870,10.063,,,,,
36,07/02/19 01:51:28 PM,93.860,10.063,,,,,
37,07/02/19 01:56:28 PM,93.860,10.063,,,,,
38,07/02/19 02:01:28 PM,93.860,10.063,,,,,
39,07/02/19 02:06:28 PM,93.860,10.063,,,,,
40,07/02/19 02:11:28 PM,93.860,10.063,,,,,
41,07/02/19 02:16:28 PM,93.880,10.063,,,,,
42,07/02/19 02:21:28 PM,93.860,10.063,,,,,
43,07/02/19 02:26:28 PM,93.860,10.063,,,,,
44,07/02/19 02:31:28 PM,93.870,10.063,,,,,
45,07/02/19 02:36:28 PM,93.840,10.063,,,,,
46,07/02/19 02:41:28 PM,93.870,10.063,,,,,
47,07/02/19 02:46:28 PM,93.860,10.063,,,,,
48,07/02/19 02:51:28 PM,93.870,10.063,,,,,
49,07/02/19 02:56:28 PM,93.860,10.063,,,,,
50,07/02/19 03:01:28 PM,93.850,10.063,,,,,
51,07/02/19 03:06:28 PM,93.840,10.063,,,,,
52,07/02/19 03:11:28 PM,93.850,10.063,,,,,
53,07/02/19 03:16:28 PM,93.840,10.063,,,,,
54,07/02/19 03:21:28 PM,93.840,10.063,,,,,
55,07/02/19 03:26:28 PM,93.830,10.063,,,,,
56,07/02/19 03:31:28 PM,93.830,10.063,,,,,
57,07/02/19 03:36:28 PM,93.820,10.063,,,,,
58,07/02/19 03:41:28 PM,93.820,10.063,,,,,
59,07/02/19 03:46:28 PM,93.830,10.063,,,,,
60,07/02/19 03:51:28 PM,93.840,10.063,,,,,
61,07/02/19 03:56:28 PM,93.820,10.063,,,,,
62,07/02/19 04:01:28 PM,93.820,10.063,,,,,
63,07/02/19 04:06:28 PM,93.830,10.063,,,,,
64,07/02/19 04:11:28 PM,93.809,10.063,,,,,
65,07/02/19 04:16:28 PM,93.820,10.063,,,,,
66,07/02/19 04:21:28 PM,93.809,10.063,,,,,
67,07/02/19 04:26:28 PM,93.820,10.063,,,,,
68,07/02/19 04:31:28 PM,93.830,10.063,,,,,
69,07/02/19 04:36:28 PM,93.840,10.063,,,,,
70,07/02/19 04:41:28 PM,93.820,10.063,,,,,
71,07/02/19 04:46:28 PM,93.830,10.063,,,,,
72,07/02/19 04:51:28 PM,93.830,10.063,,,,,
73,07/02/19 04:56:28 PM,93.809,10.063,,,,,
74,07/02/19 05:01:28 PM,93.830,10.063,,,,,
75,07/02/19 05:06:28 PM,93.830,10.063,,,,,
76,07/02/19 05:11:28 PM,93.830,10.063,,,,,
77,07/02/19 05:16:28 PM,93.830,10.063,,,,,
78,07/02/19 05:21:28 PM,93.830,10.063,,,,,
79,07/02/19 05:26:28 PM,93.830,10.063,,,,,
80,07/02/19 05:31:28 PM,93.820,10.063,,,,,
81,07/02/19 05:36:28 PM,93.820,10.063,,,,,
82,07/02/19 05:41:28 PM,93.820,10.063,,,,,
83,07/02/19 05:46:28 PM,93.809,10.063,,,,,
84,07/02/19 05:51:28 PM,93.850,10.063,,,,,
85,07/02/19 05:56:28 PM,93.850,10.063,,,,,
86,07/02/19 06:01:28 PM,93.860,10.063,,,,,
87,07/02/19 06:06:28 PM,93.830,10.063,,,,,
88,07/02/19 06:11:28 PM,93.840,10.063,,,,,
89,07/02/19 06:16:28 PM,93.860,10.063,,,,,
