"Plot Title: 86_3_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766685, SEN S/N: 10766685, LBL: pressure)","Temp, °C (LGR S/N: 10766685, SEN S/N: 10766685, LBL: temp)","Coupler Detached (LGR S/N: 10766685, SEN S/N: 10766685)","Coupler Attached (LGR S/N: 10766685, SEN S/N: 10766685)","Host Connected (LGR S/N: 10766685, SEN S/N: 10766685)","Stopped (LGR S/N: 10766685, SEN S/N: 10766685)","End Of File (LGR S/N: 10766685, SEN S/N: 10766685)"
1,07/02/19 11:18:57 AM,94.004,15.091,,,,,
2,07/02/19 11:19:11 AM,,,Logged,,,,
3,07/02/19 11:23:57 AM,103.731,12.980,,,,,
4,07/02/19 11:28:57 AM,109.082,9.866,,,,,
5,07/02/19 11:33:57 AM,112.391,8.779,,,,,
6,07/02/19 11:38:57 AM,113.809,8.082,,,,,
7,07/02/19 11:43:57 AM,114.429,7.782,,,,,
8,07/02/19 11:48:57 AM,114.699,7.481,,,,,
9,07/02/19 11:53:57 AM,114.853,7.381,,,,,
10,07/02/19 11:58:57 AM,114.916,7.280,,,,,
11,07/02/19 12:03:57 PM,114.991,7.179,,,,,
12,07/02/19 12:08:57 PM,115.025,7.179,,,,,
13,07/02/19 12:13:57 PM,115.055,7.079,,,,,
14,07/02/19 12:18:57 PM,115.089,7.079,,,,,
15,07/02/19 12:23:57 PM,115.100,7.079,,,,,
16,07/02/19 12:28:57 PM,115.107,6.978,,,,,
17,07/02/19 12:33:57 PM,115.118,6.978,,,,,
18,07/02/19 12:38:57 PM,115.130,6.978,,,,,
19,07/02/19 12:43:57 PM,115.107,6.978,,,,,
20,07/02/19 12:48:57 PM,115.130,6.978,,,,,
21,07/02/19 12:53:57 PM,115.141,6.978,,,,,
22,07/02/19 12:58:57 PM,115.130,6.978,,,,,
23,07/02/19 01:03:57 PM,115.152,6.978,,,,,
24,07/02/19 01:08:57 PM,115.137,6.877,,,,,
25,07/02/19 01:13:57 PM,115.137,6.877,,,,,
26,07/02/19 01:18:57 PM,115.148,6.877,,,,,
27,07/02/19 01:23:57 PM,115.126,6.877,,,,,
28,07/02/19 01:28:57 PM,115.126,6.877,,,,,
29,07/02/19 01:33:57 PM,115.137,6.877,,,,,
30,07/02/19 01:38:57 PM,115.126,6.877,,,,,
31,07/02/19 01:43:57 PM,115.126,6.877,,,,,
32,07/02/19 01:48:57 PM,115.114,6.877,,,,,
33,07/02/19 01:53:57 PM,115.103,6.877,,,,,
34,07/02/19 01:58:57 PM,115.114,6.877,,,,,
35,07/02/19 02:03:57 PM,115.092,6.877,,,,,
36,07/02/19 02:08:57 PM,115.114,6.877,,,,,
37,07/02/19 02:13:57 PM,115.103,6.877,,,,,
38,07/02/19 02:18:57 PM,115.092,6.877,,,,,
39,07/02/19 02:23:57 PM,115.092,6.877,,,,,
40,07/02/19 02:28:57 PM,115.103,6.877,,,,,
41,07/02/19 02:33:57 PM,115.092,6.877,,,,,
42,07/02/19 02:38:57 PM,115.092,6.877,,,,,
43,07/02/19 02:43:57 PM,115.092,6.877,,,,,
44,07/02/19 02:48:57 PM,115.092,6.877,,,,,
45,07/02/19 02:53:57 PM,115.092,6.877,,,,,
46,07/02/19 02:58:57 PM,115.080,6.877,,,,,
47,07/02/19 03:03:57 PM,115.069,6.877,,,,,
48,07/02/19 03:08:57 PM,115.080,6.877,,,,,
49,07/02/19 03:13:57 PM,115.069,6.877,,,,,
50,07/02/19 03:18:57 PM,115.069,6.877,,,,,
51,07/02/19 03:23:57 PM,115.058,6.877,,,,,
52,07/02/19 03:28:57 PM,115.058,6.877,,,,,
53,07/02/19 03:33:57 PM,115.047,6.877,,,,,
54,07/02/19 03:38:57 PM,115.024,6.877,,,,,
55,07/02/19 03:43:57 PM,115.035,6.877,,,,,
56,07/02/19 03:48:57 PM,115.047,6.877,,,,,
57,07/02/19 03:53:57 PM,115.013,6.877,,,,,
58,07/02/19 03:58:57 PM,115.024,6.877,,,,,
59,07/02/19 04:03:57 PM,115.013,6.877,,,,,
60,07/02/19 04:08:57 PM,115.013,6.877,,,,,
61,07/02/19 04:13:57 PM,114.990,6.877,,,,,
62,07/02/19 04:18:57 PM,115.001,6.877,,,,,
63,07/02/19 04:23:57 PM,114.979,6.877,,,,,
64,07/02/19 04:28:57 PM,114.990,6.877,,,,,
65,07/02/19 04:33:57 PM,114.979,6.877,,,,,
66,07/02/19 04:38:57 PM,114.979,6.877,,,,,
67,07/02/19 04:43:57 PM,114.968,6.877,,,,,
68,07/02/19 04:48:57 PM,114.979,6.877,,,,,
69,07/02/19 04:53:57 PM,114.979,6.877,,,,,
70,07/02/19 04:58:57 PM,114.979,6.877,,,,,
71,07/02/19 05:03:57 PM,114.968,6.877,,,,,
72,07/02/19 05:08:57 PM,114.945,6.877,,,,,
