"Plot Title: 42_3_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766684, SEN S/N: 10766684, LBL: pressure)","Temp, °C (LGR S/N: 10766684, SEN S/N: 10766684, LBL: temp)","Coupler Detached (LGR S/N: 10766684, SEN S/N: 10766684)","Coupler Attached (LGR S/N: 10766684, SEN S/N: 10766684)","Host Connected (LGR S/N: 10766684, SEN S/N: 10766684)","Stopped (LGR S/N: 10766684, SEN S/N: 10766684)","End Of File (LGR S/N: 10766684, SEN S/N: 10766684)"
1,07/02/19 01:46:04 PM,92.929,16.808,,,,,
2,07/02/19 01:46:27 PM,,,Logged,,,,
3,07/02/19 01:56:04 PM,92.895,17.855,,,,,
4,07/02/19 02:06:04 PM,92.911,14.709,,,,,
5,07/02/19 02:16:04 PM,92.931,12.883,,,,,
6,07/02/19 02:26:04 PM,92.915,11.722,,,,,
7,07/02/19 02:36:04 PM,92.904,11.041,,,,,
8,07/02/19 02:46:04 PM,92.902,10.651,,,,,
9,07/02/19 02:56:04 PM,92.903,10.357,,,,,
10,07/02/19 03:06:04 PM,92.897,10.161,,,,,
11,07/02/19 03:16:04 PM,92.894,10.063,,,,,
12,07/02/19 03:26:04 PM,92.882,9.965,,,,,
13,07/02/19 03:36:04 PM,92.851,9.866,,,,,
14,07/02/19 03:46:04 PM,92.860,9.866,,,,,
15,07/02/19 03:56:04 PM,92.869,9.866,,,,,
16,07/02/19 04:06:04 PM,92.869,9.866,,,,,
17,07/02/19 04:16:04 PM,92.879,9.866,,,,,
18,07/02/19 04:26:04 PM,92.876,9.768,,,,,
19,07/02/19 04:36:04 PM,92.885,9.768,,,,,
20,07/02/19 04:46:04 PM,92.867,9.768,,,,,
21,07/02/19 04:56:04 PM,92.885,9.768,,,,,
22,07/02/19 05:06:04 PM,92.857,9.768,,,,,
23,07/02/19 05:16:04 PM,92.867,9.768,,,,,
24,07/02/19 05:26:04 PM,92.876,9.768,,,,,
25,07/02/19 05:36:04 PM,92.885,9.768,,,,,
26,07/02/19 05:46:04 PM,92.876,9.768,,,,,
27,07/02/19 05:56:04 PM,92.895,9.768,,,,,
28,07/02/19 06:06:04 PM,92.895,9.768,,,,,
29,07/02/19 06:16:04 PM,92.895,9.768,,,,,
