"Plot Title: 86_3_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766685, SEN S/N: 10766685, LBL: pressure)","Temp, °C (LGR S/N: 10766685, SEN S/N: 10766685, LBL: temp)","Coupler Detached (LGR S/N: 10766685, SEN S/N: 10766685)","Coupler Attached (LGR S/N: 10766685, SEN S/N: 10766685)","Host Connected (LGR S/N: 10766685, SEN S/N: 10766685)","Stopped (LGR S/N: 10766685, SEN S/N: 10766685)","End Of File (LGR S/N: 10766685, SEN S/N: 10766685)"
1,06/18/19 11:25:48 AM,94.712,10.259,,,,,
2,06/18/19 11:25:57 AM,,,Logged,,,,
3,06/18/19 11:26:48 AM,105.623,11.139,,,,,
4,06/18/19 11:27:48 AM,108.854,11.236,,,,,
5,06/18/19 11:28:48 AM,110.182,10.553,,,,,
6,06/18/19 11:29:48 AM,111.283,9.866,,,,,
7,06/18/19 11:30:48 AM,112.212,9.373,,,,,
8,06/18/19 11:31:48 AM,112.983,8.879,,,,,
9,06/18/19 11:32:48 AM,113.637,8.581,,,,,
10,06/18/19 11:33:48 AM,114.167,8.282,,,,,
11,06/18/19 11:34:48 AM,114.618,7.983,,,,,
12,06/18/19 11:35:48 AM,114.892,7.782,,,,,
13,06/18/19 11:36:48 AM,115.155,7.582,,,,,
14,06/18/19 11:37:48 AM,115.467,7.481,,,,,
15,06/18/19 11:38:48 AM,115.734,7.381,,,,,
16,06/18/19 11:39:48 AM,115.940,7.179,,,,,
17,06/18/19 11:40:48 AM,116.132,7.179,,,,,
18,06/18/19 11:41:48 AM,116.297,7.079,,,,,
19,06/18/19 11:42:48 AM,116.429,6.978,,,,,
20,06/18/19 11:43:48 AM,116.537,6.877,,,,,
21,06/18/19 11:44:48 AM,116.639,6.877,,,,,
22,06/18/19 11:45:48 AM,116.714,6.775,,,,,
23,06/18/19 11:46:48 AM,116.804,6.775,,,,,
24,06/18/19 11:47:48 AM,116.883,6.775,,,,,
25,06/18/19 11:48:48 AM,116.936,6.674,,,,,
26,06/18/19 11:49:48 AM,116.981,6.674,,,,,
27,06/18/19 11:50:48 AM,117.037,6.674,,,,,
28,06/18/19 11:51:48 AM,117.067,6.573,,,,,
29,06/18/19 11:52:48 AM,117.124,6.573,,,,,
30,06/18/19 11:53:48 AM,117.146,6.573,,,,,
31,06/18/19 11:54:48 AM,117.169,6.573,,,,,
32,06/18/19 11:55:48 AM,117.191,6.573,,,,,
33,06/18/19 11:56:48 AM,117.214,6.573,,,,,
34,06/18/19 11:57:48 AM,117.244,6.471,,,,,
35,06/18/19 11:58:48 AM,117.266,6.471,,,,,
36,06/18/19 11:59:48 AM,117.277,6.471,,,,,
37,06/18/19 12:00:48 PM,117.300,6.471,,,,,
38,06/18/19 12:01:48 PM,117.323,6.471,,,,,
39,06/18/19 12:02:48 PM,117.311,6.471,,,,,
40,06/18/19 12:03:48 PM,117.334,6.471,,,,,
41,06/18/19 12:04:48 PM,117.357,6.471,,,,,
42,06/18/19 12:05:48 PM,117.357,6.471,,,,,
43,06/18/19 12:06:48 PM,117.357,6.471,,,,,
44,06/18/19 12:07:48 PM,117.357,6.471,,,,,
45,06/18/19 12:08:48 PM,117.379,6.471,,,,,
46,06/18/19 12:09:48 PM,117.386,6.370,,,,,
47,06/18/19 12:10:48 PM,117.409,6.370,,,,,
48,06/18/19 12:11:48 PM,117.409,6.370,,,,,
49,06/18/19 12:12:48 PM,117.409,6.370,,,,,
50,06/18/19 12:13:48 PM,117.420,6.370,,,,,
51,06/18/19 12:14:48 PM,117.431,6.370,,,,,
52,06/18/19 12:15:48 PM,117.431,6.370,,,,,
53,06/18/19 12:16:48 PM,117.431,6.370,,,,,
54,06/18/19 12:17:48 PM,117.443,6.370,,,,,
55,06/18/19 12:18:48 PM,117.443,6.370,,,,,
56,06/18/19 12:19:48 PM,117.443,6.370,,,,,
57,06/18/19 12:20:48 PM,117.454,6.370,,,,,
58,06/18/19 12:21:48 PM,117.465,6.370,,,,,
59,06/18/19 12:22:48 PM,117.477,6.370,,,,,
60,06/18/19 12:23:48 PM,117.477,6.370,,,,,
61,06/18/19 12:24:48 PM,117.488,6.370,,,,,
62,06/18/19 12:25:48 PM,117.488,6.370,,,,,
63,06/18/19 12:26:48 PM,117.477,6.370,,,,,
64,06/18/19 12:27:48 PM,117.499,6.370,,,,,
65,06/18/19 12:28:48 PM,117.488,6.370,,,,,
66,06/18/19 12:29:48 PM,117.488,6.370,,,,,
67,06/18/19 12:30:48 PM,117.488,6.370,,,,,
68,06/18/19 12:31:48 PM,117.488,6.370,,,,,
69,06/18/19 12:32:48 PM,117.488,6.370,,,,,
70,06/18/19 12:33:48 PM,117.488,6.370,,,,,
71,06/18/19 12:34:48 PM,117.488,6.370,,,,,
72,06/18/19 12:35:48 PM,117.499,6.370,,,,,
73,06/18/19 12:36:48 PM,117.511,6.370,,,,,
74,06/18/19 12:37:48 PM,117.511,6.370,,,,,
75,06/18/19 12:38:48 PM,117.511,6.370,,,,,
76,06/18/19 12:39:48 PM,117.522,6.370,,,,,
77,06/18/19 12:40:48 PM,117.499,6.370,,,,,
78,06/18/19 12:41:48 PM,117.511,6.370,,,,,
79,06/18/19 12:42:48 PM,117.511,6.370,,,,,
80,06/18/19 12:43:48 PM,117.522,6.370,,,,,
81,06/18/19 12:44:48 PM,117.506,6.268,,,,,
82,06/18/19 12:45:48 PM,117.518,6.268,,,,,
83,06/18/19 12:46:48 PM,117.506,6.268,,,,,
84,06/18/19 12:47:48 PM,117.506,6.268,,,,,
85,06/18/19 12:48:48 PM,117.506,6.268,,,,,
86,06/18/19 12:49:48 PM,117.518,6.268,,,,,
87,06/18/19 12:50:48 PM,117.506,6.268,,,,,
88,06/18/19 12:51:48 PM,117.518,6.268,,,,,
89,06/18/19 12:52:48 PM,117.518,6.268,,,,,
90,06/18/19 12:53:48 PM,117.506,6.268,,,,,
91,06/18/19 12:54:48 PM,117.518,6.268,,,,,
92,06/18/19 12:55:48 PM,117.506,6.268,,,,,
93,06/18/19 12:56:48 PM,117.495,6.268,,,,,
94,06/18/19 12:57:48 PM,117.495,6.268,,,,,
95,06/18/19 12:58:48 PM,117.506,6.268,,,,,
96,06/18/19 12:59:48 PM,117.518,6.268,,,,,
97,06/18/19 01:00:48 PM,117.518,6.268,,,,,
98,06/18/19 01:01:48 PM,117.495,6.268,,,,,
99,06/18/19 01:02:48 PM,117.506,6.268,,,,,
100,06/18/19 01:03:48 PM,117.518,6.268,,,,,
101,06/18/19 01:04:48 PM,117.506,6.268,,,,,
102,06/18/19 01:05:48 PM,117.518,6.268,,,,,
103,06/18/19 01:06:48 PM,117.506,6.268,,,,,
104,06/18/19 01:07:48 PM,117.495,6.268,,,,,
