"Plot Title: 42_3_s1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10710508, SEN S/N: 10710508)","Temp, °C (LGR S/N: 10710508, SEN S/N: 10710508)","Coupler Detached (LGR S/N: 10710508, SEN S/N: 10710508)","Coupler Attached (LGR S/N: 10710508, SEN S/N: 10710508)","Host Connected (LGR S/N: 10710508, SEN S/N: 10710508)","Stopped (LGR S/N: 10710508, SEN S/N: 10710508)","End Of File (LGR S/N: 10710508, SEN S/N: 10710508)"
1,06/18/19 02:25:55 PM,93.513,11.722,,,,,
2,06/18/19 02:26:30 PM,,,Logged,,,,
3,06/18/19 02:26:55 PM,93.511,12.013,,,,,
4,06/18/19 02:27:55 PM,93.515,12.497,,,,,
5,06/18/19 02:28:55 PM,93.507,12.594,,,,,
6,06/18/19 02:29:55 PM,93.497,12.594,,,,,
7,06/18/19 02:30:55 PM,93.504,12.497,,,,,
8,06/18/19 02:31:55 PM,93.501,12.401,,,,,
9,06/18/19 02:32:55 PM,93.509,12.304,,,,,
10,06/18/19 02:33:55 PM,93.504,12.110,,,,,
11,06/18/19 02:34:55 PM,93.501,12.013,,,,,
12,06/18/19 02:35:55 PM,93.519,11.916,,,,,
13,06/18/19 02:36:55 PM,93.527,11.819,,,,,
14,06/18/19 02:37:55 PM,93.524,11.722,,,,,
15,06/18/19 02:38:55 PM,93.511,11.625,,,,,
16,06/18/19 02:39:55 PM,93.518,11.528,,,,,
17,06/18/19 02:40:55 PM,93.526,11.431,,,,,
18,06/18/19 02:41:55 PM,93.515,11.431,,,,,
19,06/18/19 02:42:55 PM,93.502,11.334,,,,,
20,06/18/19 02:43:55 PM,93.499,11.236,,,,,
21,06/18/19 02:44:55 PM,93.510,11.236,,,,,
22,06/18/19 02:45:55 PM,93.507,11.139,,,,,
23,06/18/19 02:46:55 PM,93.504,11.041,,,,,
24,06/18/19 02:47:55 PM,93.504,11.041,,,,,
25,06/18/19 02:48:55 PM,93.512,10.944,,,,,
26,06/18/19 02:49:55 PM,93.512,10.944,,,,,
27,06/18/19 02:50:55 PM,93.509,10.846,,,,,
28,06/18/19 02:51:55 PM,93.498,10.846,,,,,
29,06/18/19 02:52:55 PM,93.509,10.846,,,,,
30,06/18/19 02:53:55 PM,93.495,10.748,,,,,
31,06/18/19 02:54:55 PM,93.506,10.748,,,,,
32,06/18/19 02:55:55 PM,93.503,10.651,,,,,
33,06/18/19 02:56:55 PM,93.503,10.651,,,,,
34,06/18/19 02:57:55 PM,93.492,10.651,,,,,
35,06/18/19 02:58:55 PM,93.500,10.553,,,,,
36,06/18/19 02:59:55 PM,93.511,10.553,,,,,
37,06/18/19 03:00:55 PM,93.511,10.553,,,,,
38,06/18/19 03:01:55 PM,93.521,10.553,,,,,
39,06/18/19 03:02:55 PM,93.508,10.455,,,,,
40,06/18/19 03:03:55 PM,93.508,10.455,,,,,
41,06/18/19 03:04:55 PM,93.497,10.455,,,,,
42,06/18/19 03:05:55 PM,93.505,10.357,,,,,
43,06/18/19 03:06:55 PM,93.505,10.357,,,,,
44,06/18/19 03:07:55 PM,93.516,10.357,,,,,
45,06/18/19 03:08:55 PM,93.505,10.357,,,,,
46,06/18/19 03:09:55 PM,93.516,10.357,,,,,
47,06/18/19 03:10:55 PM,93.505,10.357,,,,,
48,06/18/19 03:11:55 PM,93.502,10.259,,,,,
49,06/18/19 03:12:55 PM,93.502,10.259,,,,,
50,06/18/19 03:13:55 PM,93.513,10.259,,,,,
51,06/18/19 03:14:55 PM,93.513,10.259,,,,,
52,06/18/19 03:15:55 PM,93.502,10.259,,,,,
53,06/18/19 03:16:55 PM,93.502,10.259,,,,,
54,06/18/19 03:17:55 PM,93.499,10.161,,,,,
55,06/18/19 03:18:55 PM,93.488,10.161,,,,,
56,06/18/19 03:19:55 PM,93.510,10.161,,,,,
57,06/18/19 03:20:55 PM,93.488,10.161,,,,,
58,06/18/19 03:21:55 PM,93.499,10.161,,,,,
59,06/18/19 03:22:55 PM,93.510,10.161,,,,,
60,06/18/19 03:23:55 PM,93.510,10.161,,,,,
61,06/18/19 03:24:55 PM,93.499,10.161,,,,,
62,06/18/19 03:25:55 PM,93.499,10.161,,,,,
63,06/18/19 03:26:55 PM,93.488,10.161,,,,,
64,06/18/19 03:27:55 PM,93.486,10.063,,,,,
65,06/18/19 03:28:55 PM,93.486,10.063,,,,,
66,06/18/19 03:29:55 PM,93.486,10.063,,,,,
67,06/18/19 03:30:55 PM,93.496,10.063,,,,,
68,06/18/19 03:31:55 PM,93.475,10.063,,,,,
69,06/18/19 03:32:55 PM,93.486,10.063,,,,,
70,06/18/19 03:33:55 PM,93.486,10.063,,,,,
71,06/18/19 03:34:55 PM,93.486,10.063,,,,,
72,06/18/19 03:35:55 PM,93.475,10.063,,,,,
73,06/18/19 03:36:55 PM,93.475,10.063,,,,,
74,06/18/19 03:37:55 PM,93.475,10.063,,,,,
75,06/18/19 03:38:55 PM,93.496,10.063,,,,,
76,06/18/19 03:39:55 PM,93.475,10.063,,,,,
77,06/18/19 03:40:55 PM,93.464,10.063,,,,,
78,06/18/19 03:41:55 PM,93.464,10.063,,,,,
79,06/18/19 03:42:55 PM,93.475,10.063,,,,,
80,06/18/19 03:43:55 PM,93.472,9.965,,,,,
81,06/18/19 03:44:55 PM,93.472,9.965,,,,,
82,06/18/19 03:45:55 PM,93.472,9.965,,,,,
83,06/18/19 03:46:55 PM,93.461,9.965,,,,,
84,06/18/19 03:47:55 PM,93.461,9.965,,,,,
85,06/18/19 03:48:55 PM,93.472,9.965,,,,,
86,06/18/19 03:49:55 PM,93.461,9.965,,,,,
87,06/18/19 03:50:55 PM,93.461,9.965,,,,,
88,06/18/19 03:51:55 PM,93.461,9.965,,,,,
89,06/18/19 03:52:55 PM,93.461,9.965,,,,,
90,06/18/19 03:53:55 PM,93.461,9.965,,,,,
91,06/18/19 03:54:55 PM,93.461,9.965,,,,,
92,06/18/19 03:55:55 PM,93.451,9.965,,,,,
93,06/18/19 03:56:55 PM,93.461,9.965,,,,,
94,06/18/19 03:57:55 PM,93.451,9.965,,,,,
95,06/18/19 03:58:55 PM,93.461,9.965,,,,,
96,06/18/19 03:59:55 PM,93.472,9.965,,,,,
97,06/18/19 04:00:55 PM,93.461,9.965,,,,,
98,06/18/19 04:01:55 PM,93.461,9.965,,,,,
99,06/18/19 04:02:55 PM,93.461,9.965,,,,,
100,06/18/19 04:03:55 PM,93.472,9.965,,,,,
101,06/18/19 04:04:55 PM,93.451,9.965,,,,,
102,06/18/19 04:05:55 PM,93.461,9.965,,,,,
103,06/18/19 04:06:55 PM,93.461,9.965,,,,,
104,06/18/19 04:07:55 PM,93.461,9.965,,,,,
105,06/18/19 04:08:55 PM,93.461,9.965,,,,,
106,06/18/19 04:09:55 PM,93.451,9.965,,,,,
107,06/18/19 04:10:55 PM,93.461,9.965,,,,,
108,06/18/19 04:11:55 PM,93.472,9.965,,,,,
109,06/18/19 04:12:55 PM,93.472,9.965,,,,,
110,06/18/19 04:13:55 PM,93.461,9.965,,,,,
111,06/18/19 04:14:55 PM,93.461,9.965,,,,,
112,06/18/19 04:15:55 PM,93.451,9.965,,,,,
113,06/18/19 04:16:55 PM,93.461,9.965,,,,,
114,06/18/19 04:17:55 PM,93.461,9.965,,,,,
115,06/18/19 04:18:55 PM,93.451,9.965,,,,,
116,06/18/19 04:19:55 PM,93.461,9.965,,,,,
117,06/18/19 04:20:55 PM,93.461,9.965,,,,,
118,06/18/19 04:21:55 PM,93.440,9.965,,,,,
119,06/18/19 04:22:55 PM,93.451,9.965,,,,,
120,06/18/19 04:23:55 PM,93.451,9.965,,,,,
121,06/18/19 04:24:55 PM,93.440,9.965,,,,,
122,06/18/19 04:25:55 PM,93.429,9.965,,,,,
123,06/18/19 04:26:55 PM,93.451,9.965,,,,,
124,06/18/19 04:27:55 PM,93.429,9.965,,,,,
125,06/18/19 04:28:55 PM,93.429,9.965,,,,,
126,06/18/19 04:29:55 PM,93.440,9.965,,,,,
127,06/18/19 04:30:55 PM,93.426,9.866,,,,,
128,06/18/19 04:31:55 PM,93.437,9.866,,,,,
129,06/18/19 04:32:55 PM,93.426,9.866,,,,,
130,06/18/19 04:33:55 PM,93.437,9.866,,,,,
131,06/18/19 04:34:55 PM,93.437,9.866,,,,,
132,06/18/19 04:35:55 PM,93.429,9.965,,,,,
133,06/18/19 04:36:55 PM,93.416,9.866,,,,,
134,06/18/19 04:37:55 PM,93.426,9.866,,,,,
135,06/18/19 04:38:55 PM,93.426,9.866,,,,,
136,06/18/19 04:39:55 PM,93.416,9.866,,,,,
137,06/18/19 04:40:55 PM,93.426,9.866,,,,,
138,06/18/19 04:41:55 PM,93.416,9.866,,,,,
139,06/18/19 04:42:55 PM,93.416,9.866,,,,,
140,06/18/19 04:43:55 PM,93.426,9.866,,,,,
141,06/18/19 04:44:55 PM,93.426,9.866,,,,,
142,06/18/19 04:45:55 PM,93.426,9.866,,,,,
143,06/18/19 04:46:55 PM,93.416,9.866,,,,,
144,06/18/19 04:47:55 PM,93.426,9.866,,,,,
145,06/18/19 04:48:55 PM,93.426,9.866,,,,,
146,06/18/19 04:49:55 PM,93.437,9.866,,,,,
147,06/18/19 04:50:55 PM,93.426,9.866,,,,,
148,06/18/19 04:51:55 PM,93.426,9.866,,,,,
149,06/18/19 04:52:55 PM,93.437,9.866,,,,,
150,06/18/19 04:53:55 PM,93.416,9.866,,,,,
151,06/18/19 04:54:55 PM,93.448,9.866,,,,,
152,06/18/19 04:55:55 PM,93.426,9.866,,,,,
153,06/18/19 04:56:55 PM,93.416,9.866,,,,,
154,06/18/19 04:57:55 PM,93.416,9.866,,,,,
155,06/18/19 04:58:55 PM,93.416,9.866,,,,,
156,06/18/19 04:59:55 PM,93.405,9.866,,,,,
157,06/18/19 05:00:55 PM,93.416,9.866,,,,,
158,06/18/19 05:01:55 PM,93.416,9.866,,,,,
159,06/18/19 05:02:55 PM,93.426,9.866,,,,,
160,06/18/19 05:03:55 PM,93.426,9.866,,,,,
161,06/18/19 05:04:55 PM,93.426,9.866,,,,,
162,06/18/19 05:05:55 PM,93.426,9.866,,,,,
163,06/18/19 05:06:55 PM,93.416,9.866,,,,,
164,06/18/19 05:07:55 PM,93.416,9.866,,,,,
165,06/18/19 05:08:55 PM,93.416,9.866,,,,,
166,06/18/19 05:09:55 PM,93.416,9.866,,,,,
167,06/18/19 05:10:55 PM,93.405,9.866,,,,,
168,06/18/19 05:11:55 PM,93.426,9.866,,,,,
169,06/18/19 05:12:55 PM,93.416,9.866,,,,,
170,06/18/19 05:13:55 PM,93.416,9.866,,,,,
171,06/18/19 05:14:55 PM,93.405,9.866,,,,,
172,06/18/19 05:15:55 PM,93.416,9.866,,,,,
173,06/18/19 05:16:55 PM,93.405,9.866,,,,,
174,06/18/19 05:17:55 PM,93.405,9.866,,,,,
175,06/18/19 05:18:55 PM,93.394,9.866,,,,,
176,06/18/19 05:19:55 PM,93.405,9.866,,,,,
177,06/18/19 05:20:55 PM,93.405,9.866,,,,,
178,06/18/19 05:21:55 PM,93.394,9.866,,,,,
179,06/18/19 05:22:55 PM,93.405,9.866,,,,,
180,06/18/19 05:23:55 PM,93.405,9.866,,,,,
181,06/18/19 05:24:55 PM,93.394,9.866,,,,,
182,06/18/19 05:25:55 PM,93.405,9.866,,,,,
183,06/18/19 05:26:55 PM,93.394,9.866,,,,,
184,06/18/19 05:27:55 PM,93.405,9.866,,,,,
185,06/18/19 05:28:55 PM,93.405,9.866,,,,,
186,06/18/19 05:29:55 PM,93.394,9.866,,,,,
187,06/18/19 05:30:55 PM,93.394,9.866,,,,,
188,06/18/19 05:31:55 PM,93.384,9.866,,,,,
189,06/18/19 05:32:55 PM,93.394,9.866,,,,,
190,06/18/19 05:33:55 PM,93.384,9.866,,,,,
191,06/18/19 05:34:55 PM,93.405,9.866,,,,,
192,06/18/19 05:35:55 PM,93.405,9.866,,,,,
193,06/18/19 05:36:55 PM,93.384,9.866,,,,,
194,06/18/19 05:37:55 PM,93.394,9.866,,,,,
195,06/18/19 05:38:55 PM,93.394,9.866,,,,,
196,06/18/19 05:39:55 PM,93.394,9.866,,,,,
197,06/18/19 05:40:55 PM,93.394,9.866,,,,,
198,06/18/19 05:41:55 PM,93.384,9.866,,,,,
199,06/18/19 05:42:55 PM,93.405,9.866,,,,,
200,06/18/19 05:43:55 PM,93.394,9.866,,,,,
201,06/18/19 05:44:55 PM,93.394,9.866,,,,,
202,06/18/19 05:45:55 PM,93.405,9.866,,,,,
203,06/18/19 05:46:55 PM,93.405,9.866,,,,,
204,06/18/19 05:47:55 PM,93.405,9.866,,,,,
205,06/18/19 05:48:55 PM,93.405,9.866,,,,,
