DateTime,Pressure_kPa,pressureBaro,pressureGauge,waterHeight_raw,waterDepth_raw,waterDepth_m,waterHeight_m
2019-07-19T17:11:10Z,93.269,94.008995,-0.7399949999999933,0.0028358817533135072,-0.5381641182466865,NA,NA
2019-07-19T17:21:10Z,93.269,93.995265,-0.7262649999999979,0.004235474006116291,-0.5367645259938838,NA,NA
2019-07-19T17:31:10Z,93.269,93.993735,-0.7247349999999955,0.004391437308868845,-0.5366085626911312,NA,NA
2019-07-19T17:41:10Z,93.245,93.999815,-0.7548149999999936,0.0013251783893991065,-0.5396748216106009,NA,NA
2019-07-19T17:51:10Z,93.234,93.98508,-0.7510800000000017,0.0017059123343523969,-0.5392940876656477,NA,NA
2019-07-19T18:01:10Z,93.234,93.97382,-0.7398200000000088,0.0028537206931692066,-0.5381462793068308,NA,NA
2019-07-19T18:11:10Z,93.222,93.966445,-0.7444449999999989,0.0023822629969418863,-0.5386177370030582,NA,NA
2019-07-19T18:21:10Z,93.211,93.95682000000001,-0.745820000000009,0.00224209989806215,-0.5387579001019379,NA,NA
2019-07-19T18:31:10Z,93.211,93.96355,-0.7525499999999994,0.0015560652395514157,-0.5394439347604486,NA,NA
2019-07-19T18:41:10Z,93.256,93.974005,-0.7180050000000051,0.005077471967379579,-0.5359225280326204,NA,NA
2019-07-19T18:51:10Z,93.234,93.987735,-0.753735000000006,0.001435270132517097,-0.5395647298674829,NA,NA
2019-07-19T19:01:10Z,93.245,93.997,-0.7519999999999953,0.001612130479103302,-0.5393878695208967,NA,NA
2019-07-19T19:11:10Z,93.222,93.978345,-0.7563450000000103,0.001169215086645109,-0.5398307849133549,NA,NA
2019-07-19T19:21:10Z,93.211,93.95736500000001,-0.7463650000000115,0.002186544342506355,-0.5388134556574937,NA,NA
2019-07-19T19:31:10Z,93.211,93.95126499999999,-0.7402649999999937,0.002808358817533649,-0.5381916411824664,NA,NA
2019-07-19T19:41:10Z,93.211,93.943365,-0.7323650000000015,0.0036136595310904546,-0.5373863404689095,NA,NA
2019-07-19T19:51:10Z,93.2,93.950005,-0.7500050000000016,0.0018154943934757528,-0.5391845056065243,NA,NA
2019-07-19T20:01:10Z,93.2,93.96055,-0.760549999999995,7.405708460758303e-4,-0.5402594291539242,NA,NA
2019-07-19T20:11:10Z,93.2,93.945525,-0.7455250000000007,0.0022721712538224387,-0.5387278287461776,NA,NA
2019-07-19T20:21:10Z,93.177,93.92737000000001,-0.7503700000000038,0.0017782874617731925,-0.5392217125382268,NA,NA
2019-07-19T20:31:10Z,93.177,93.931815,-0.7548149999999936,0.0013251783893991065,-0.5396748216106009,NA,NA
2019-07-19T20:41:10Z,93.2,93.931185,-0.7311849999999964,0.0037339449541286818,-0.5372660550458713,NA,NA
2019-07-19T20:51:10Z,93.177,93.92863,-0.7516299999999916,0.001649847094801954,-0.539350152905198,NA,NA
2019-07-19T21:01:10Z,93.177,93.928735,-0.7517349999999965,0.0016391437308870827,-0.539360856269113,NA,NA
2019-07-19T21:11:10Z,93.2,93.94619,-0.7461899999999986,0.002204383282364955,-0.5387956167176351,NA,NA
2019-07-19T21:21:10Z,93.2,93.946445,-0.7464449999999943,0.002178389398573344,-0.5388216106014267,NA,NA
2019-07-19T21:31:10Z,93.189,93.931815,-0.7428150000000073,0.002548419979611763,-0.5384515800203883,NA,NA
2019-07-19T21:41:10Z,93.189,93.94347,-0.754470000000012,0.0013603465851158847,-0.5396396534148842,NA,NA
2019-07-19T21:51:10Z,93.189,93.95426499999999,-0.7652649999999994,2.599388379204287e-4,-0.5407400611620796,NA,NA
2019-07-19T22:01:10Z,93.2,93.94318,-0.7431799999999953,0.002511213047910646,-0.5384887869520893,NA,NA
2019-07-19T22:11:10Z,93.2,93.939635,-0.7396349999999927,0.0028725790010199898,-0.53812742099898,NA,NA
2019-07-19T22:21:10Z,93.189,93.93163,-0.7426300000000055,0.002567278287461089,-0.538432721712539,NA,NA
2019-07-19T22:31:10Z,93.189,93.914445,-0.7254450000000077,0.004319062181446592,-0.5366809378185534,NA,NA
2019-07-19T22:41:10Z,93.177,93.92029000000001,-0.7432900000000018,0.002499999999999697,-0.5385000000000003,NA,NA
2019-07-19T22:51:10Z,93.177,93.931445,-0.7544449999999898,0.0013628950050977584,-0.5396371049949023,NA,NA
2019-07-19T23:01:10Z,93.177,93.918635,-0.741634999999988,0.0026687054026514473,-0.5383312945973486,NA,NA
2019-07-19T23:11:10Z,93.166,93.91244999999999,-0.7464499999999958,0.002177879714577266,-0.5388221202854228,NA,NA
2019-07-19T23:21:10Z,93.166,93.9161,-0.7501000000000033,0.001805810397553051,-0.539194189602447,NA,NA
2019-07-19T23:31:10Z,93.177,93.925635,-0.7486349999999931,0.0019551478083593976,-0.5390448521916407,NA,NA
2019-07-19T23:41:10Z,93.177,93.924,-0.7469999999999999,0.002121814475025366,-0.5388781855249747,NA,NA
2019-07-19T23:51:10Z,93.189,93.914445,-0.7254450000000077,0.004319062181446592,-0.5366809378185534,NA,NA
2019-07-20T00:01:10Z,93.166,93.910735,-0.7447350000000057,0.002352701325177689,-0.5386472986748223,NA,NA
2019-07-20T00:11:10Z,93.189,93.92,-0.7310000000000088,0.0037528032619765506,-0.5372471967380235,NA,NA
2019-07-20T00:21:10Z,93.166,93.918635,-0.75263499999999794,0.0015474006116208833,-0.5394525993883792,NA,NA
2019-07-20T00:31:10Z,93.177,93.92155000000001,-0.7445500000000038,0.002371559633027015,-0.538628440366973,NA,NA
2019-07-20T00:41:10Z,93.189,93.936555,-0.7475550000000055,0.002065239551477402,-0.5389347604485226,NA,NA
2019-07-20T00:51:10Z,93.2,93.94162999999999,-0.7416299999999865,0.002669215086647539,-0.5383307849133525,NA,NA
2019-07-20T01:01:10Z,93.211,93.93263499999999,-0.721634999999992,0.00470744138634116,-0.5362925586136589,NA,NA
2019-07-20T01:11:10Z,93.189,93.93555,-0.7465500000000134,0.0021676860346570292,-0.538832313965343,NA,NA
2019-07-20T01:21:10Z,93.222,93.95055500000001,-0.7285550000000143,0.004002038735982108,-0.5369979612640179,NA,NA
2019-07-20T01:31:10Z,93.234,93.962,-0.7280000000000086,0.004058613659530086,-0.53694138634047,NA,NA
2019-07-20T01:41:10Z,93.234,93.95699499999999,-0.7229949999999974,0.004568807339449685,-0.5364311926605504,NA,NA
2019-07-20T01:51:10Z,93.2,93.94963499999999,-0.7496349999999836,0.001853211009175862,-0.5391467889908241,NA,NA
2019-07-20T02:01:10Z,93.222,93.962105,-0.7401049999999998,0.0028246687054025443,-0.5381753312945975,NA,NA
2019-07-20T02:11:10Z,93.2,93.969445,-0.7694449999999904,-1.6615698266989054e-4,-0.5411661569826699,NA,NA
2019-07-20T02:21:10Z,93.211,93.94708,-0.7360800000000012,0.003234964322120046,-0.53776503567788,NA,NA
2019-07-20T02:31:10Z,93.2,93.935365,-0.7353650000000016,0.0033078491335369192,-0.5376921508664632,NA,NA
2019-07-20T02:41:10Z,93.211,93.946555,-0.7355550000000051,0.0032884811416915155,-0.5377115188583085,NA,NA
2019-07-20T02:51:10Z,93.211,93.961185,-0.7501850000000019,0.0017971457696225185,-0.5392028542303775,NA,NA
2019-07-20T03:01:10Z,93.256,93.955445,-0.6994449999999972,0.006969418960244805,-0.5340305810397552,NA,NA
2019-07-20T03:11:10Z,93.222,93.947185,-0.7251850000000104,0.004345565749234295,-0.5366544342507658,NA,NA
2019-07-20T03:21:10Z,93.211,93.956005,-0.7450050000000061,0.0023251783893978167,-0.5386748216106022,NA,NA
2019-07-20T03:31:10Z,93.2,93.952445,-0.7524449999999945,0.001566768603466287,-0.5394332313965338,NA,NA
2019-07-20T03:41:10Z,93.2,93.941,-0.7409999999999997,0.0027334352701324227,-0.5382665647298677,NA,NA
2019-07-20T03:51:10Z,93.2,93.935995,-0.7359950000000026,0.0032436289500505783,-0.5377563710499494,NA,NA
2019-07-20T04:01:10Z,93.2,93.91908000000001,-0.7190800000000053,0.004967889908256223,-0.5360321100917438,NA,NA
2019-07-20T04:11:10Z,93.2,93.91419,-0.7141900000000021,0.0054663608562687815,-0.5355336391437313,NA,NA
2019-07-20T04:21:10Z,93.2,93.918995,-0.7189949999999925,0.004976554536188199,-0.5360234454638119,NA,NA
2019-07-20T04:31:10Z,93.189,93.91163499999999,-0.7226349999999968,0.004605504587156167,-0.5363944954128439,NA,NA
2019-07-20T04:41:10Z,93.166,93.913185,-0.7471850000000018,0.00210295616717604,-0.538897043832824,NA,NA
2019-07-20T04:51:10Z,93.166,93.917,-0.7510000000000048,0.0017140672782868516,-0.5392859327217132,NA,NA
2019-07-20T05:01:10Z,93.177,93.91517999999999,-0.7381799999999856,0.003020897043834167,-0.5379791029561659,NA,NA
2019-07-20T05:11:10Z,93.189,93.90845,-0.719450000000009,0.004930173292557571,-0.5360698267074424,NA,NA
2019-07-20T05:21:10Z,93.189,93.90118,-0.7121800000000036,0.0056712538226294795,-0.5353287461773706,NA,NA
2019-07-20T05:31:10Z,93.189,93.904005,-0.715005000000005,0.005383282364933101,-0.5356167176350669,NA,NA
2019-07-20T05:41:10Z,93.189,93.91,-0.7210000000000036,0.004772171253822136,-0.5362278287461779,NA,NA
2019-07-20T05:51:10Z,93.211,93.90818,-0.697180000000003,0.007200305810397115,-0.5337996941896029,NA,NA
2019-07-20T06:01:10Z,93.211,93.913735,-0.7027350000000041,0.006634046890927087,-0.534365953109073,NA,NA
2019-07-20T06:11:10Z,93.2,93.918449999999993,-0.71844999999999,0.005032110091744008,-0.5359678899082561,NA,NA
