DateTime,Pressure_kPa,pressureBaro,pressureGauge,waterHeight,waterHeight2,waterDepth,waterDepth_m
2019-07-23T19:04:58Z,93.426,94.05849500000001,-0.6324950000000058,-0.06447451580020447,0.0019260958205898349,-0.6040739041794101,NA
2019-07-23T19:14:58Z,93.426,94.07804,-0.6520399999999995,-0.06646687054026498,-6.625891947067974e-5,-0.6060662589194706,NA
2019-07-23T19:24:58Z,93.426,94.05361,-0.6276100000000042,-0.06397655453618799,0.0024240570846063153,-0.6035759429153936,NA
2019-07-23T19:34:58Z,93.426,94.050505,-0.6245049999999992,-0.0636600407747196,0.002740570846074708,-0.6032594291539253,NA
2019-07-23T19:44:58Z,93.415,94.04265,-0.6276499999999885,-0.06398063200815376,0.002419979612640538,-0.6035800203873595,NA
2019-07-23T19:54:58Z,93.415,94.043505,-0.6285049999999899,-0.06406778797145667,0.002332823649337637,-0.6036671763506624,NA
2019-07-23T20:04:58Z,93.436,94.07823499999999,-0.6422349999999852,-0.06546738022425945,9.332313965348532e-4,-0.6050667686034651,NA
2019-07-23T20:14:58Z,93.457,94.10253499999999,-0.6455349999999953,-0.06580377166156935,5.968399592249513e-4,-0.605403160040775,NA
2019-07-23T20:24:58Z,93.478,94.106,-0.6280000000000001,-0.06401630988786954,0.002384301732924768,-0.6036156982670752,NA
2019-07-23T20:34:58Z,93.467,94.091805,-0.624804999999995,-0.0636906218144745,0.0027099898063197986,-0.6032900101936802,NA
2019-07-23T20:44:58Z,93.457,94.089,-0.632000000000005,-0.06442405708460805,0.0019765545361862535,-0.6040234454638137,NA
2019-07-23T20:54:58Z,93.457,94.094845,-0.6378450000000129,-0.06501987767584229,0.0013807339449520145,-0.604619266055048,NA
2019-07-23T21:04:58Z,93.447,94.07262,-0.6256199999999978,-0.06377370030581017,0.0026269113149841317,-0.6033730886850158,NA
2019-07-23T21:14:58Z,93.447,94.07969,-0.6326899999999966,-0.0644943934760445,0.0019062181447497967,-0.6040937818552502,NA
2019-07-23T21:24:58Z,93.457,94.08534,-0.6283400000000086,-0.06405096839959312,0.002349643221201181,-0.6036503567787987,NA
2019-07-23T21:34:58Z,93.467,94.09101,-0.6240099999999984,-0.06360958205912318,0.0027910295616711267,-0.6032089704383289,NA
2019-07-23T21:44:58Z,93.478,94.11538,-0.6373800000000074,-0.06497247706422093,0.0014281345565733683,-0.6045718654434267,NA
2019-07-23T21:54:58Z,93.478,94.10831,-0.6303100000000086,-0.0642517838939866,0.0021488277268077033,-0.6038511722731923,NA
2019-07-23T22:04:58Z,93.498,94.103495,-0.6054949999999906,-0.061722222222221255,0.004678389398573048,-0.601321610601427,NA
2019-07-23T22:14:58Z,93.498,94.12303999999999,-0.6250399999999843,-0.06371457696228178,0.002686034658512526,-0.6033139653414874,NA
2019-07-23T22:24:58Z,93.498,94.12366,-0.6256599999999963,-0.0637777777777774,0.0026228338430168974,-0.6033771661569831,NA
2019-07-23T22:34:58Z,93.498,94.128845,-0.6308449999999937,-0.0643063200815488,0.0020942915392455075,-0.6039057084607544,NA
2019-07-23T22:44:58Z,93.519,94.14169,-0.6226899999999915,-0.06347502548419894,0.002925586136595368,-0.6030744138634047,NA
2019-07-23T22:54:58Z,93.519,94.141495,-0.6224950000000007,-0.06345514780835888,0.00294546381243542,-0.6030545361875645,NA
2019-07-23T23:04:58Z,93.519,94.13766,-0.6186599999999913,-0.06306422018348536,0.003336391437308947,-0.6026636085626911,NA
2019-07-23T23:14:58Z,93.529,94.166225,-0.6372250000000008,-0.06495667686034666,0.0014439347604476432,-0.6045560652395523,NA
2019-07-23T23:24:58Z,93.581,94.186195,-0.6051949999999948,-0.06169164118246634,0.004708970438327964,-0.601291029561672,NA
2019-07-23T23:34:58Z,93.571,94.17730999999999,-0.6063099999999935,-0.06180530071355692,0.004595310907237381,-0.6014046890927626,NA
2019-07-23T23:44:58Z,93.581,94.189195,-0.6081949999999949,-0.06199745158001987,0.004403160040774436,-0.6015968399592255,NA
2019-07-23T23:54:58Z,93.581,94.189495,-0.6084949999999907,-0.062028032619774784,0.004372579001019519,-0.6016274209989805,NA
2019-07-24T00:04:58Z,93.581,94.20319500000001,-0.6221950000000049,-0.06342456676860396,0.002976044852190343,-0.6030239551478096,NA
2019-07-24T00:14:58Z,93.602,94.211845,-0.6098449999999929,-0.06216564729867409,0.004234964322120213,-0.6017650356778798,NA
2019-07-24T00:24:58Z,93.602,94.20465,-0.602649999999997,-0.061432212028541995,0.004968399592252308,-0.6010316004077477,NA
2019-07-24T00:34:58Z,93.612,94.208845,-0.5968450000000018,-0.060840468909276434,0.0055601427115178695,-0.6004398572884821,NA
2019-07-24T00:44:58Z,93.612,94.21,-0.597999999999999,-0.060958205912334244,0.005442405708460059,-0.6005575942915399,NA
2019-07-24T00:54:58Z,93.633,94.21500999999999,-0.5820099999999968,-0.05932823649337378,0.007072375127420524,-0.5989276248725794,NA
2019-07-24T01:04:58Z,93.633,94.216,-0.5829999999999984,-0.0594291539245666,0.006971457696227701,-0.5990285423037722,NA
2019-07-24T01:14:58Z,93.633,94.22769,-0.5946899999999999,-0.06062079510703363,0.005779816513760673,-0.6002201834862393,NA
2019-07-24T01:24:58Z,93.654,94.247535,-0.5935350000000028,-0.06050305810397582,0.005897553516818484,-0.6001024464831815,NA
2019-07-24T01:34:58Z,93.643,94.251,-0.6080000000000041,-0.06197757390417982,0.004423037716614481,-0.6015769622833855,NA
2019-07-24T01:44:58Z,93.654,94.25935,-0.6053500000000014,-0.06170744138634061,0.004693170234453696,-0.6013068297655463,NA
2019-07-24T01:54:58Z,93.664,94.266845,-0.6028450000000021,-0.06145208970438349,0.004948521916410813,-0.6010514780835892,NA
2019-07-24T02:04:58Z,93.664,94.25631,-0.5923099999999977,-0.06037818552497427,0.00602242609582003,-0.5999775739041799,NA
2019-07-24T02:14:58Z,93.664,94.251495,-0.5874950000000041,-0.059887359836901535,0.006513251783892768,-0.5994867482161073,NA
2019-07-24T02:24:58Z,93.643,94.245155,-0.6021549999999962,-0.06138175331294558,0.00501885830784872,-0.6009811416921512,NA
2019-07-24T02:34:58Z,93.657,94.266545,-0.6095449999999971,-0.062135066258919174,0.00426554536187513,-0.6017344546381248,NA
2019-07-24T02:44:58Z,93.657,94.271,-0.6140000000000043,-0.06258919469928688,0.003811416921507424,-0.6021885830784925,NA
2019-07-24T02:54:58Z,93.657,94.268495,-0.611495000000005,-0.06233384301732976,0.004066768603464541,-0.6019332313965354,NA
2019-07-24T03:04:58Z,93.678,94.27384500000001,-0.5958450000000113,-0.06073853211009289,0.005662079510701412,-0.6003379204892986,NA
2019-07-24T03:14:58Z,93.678,94.280845,-0.6028450000000021,-0.06145208970438349,0.004948521916410813,-0.6010514780835892,NA
2019-07-24T03:24:58Z,93.678,94.287845,-0.6098450000000071,-0.06216564729867554,0.004234964322118763,-0.6017650356778812,NA
2019-07-24T03:34:58Z,93.678,94.27731,-0.5993100000000027,-0.06109174311926632,0.00530886850152798,-0.600691131498472,NA
2019-07-24T03:44:58Z,93.668,94.26331,-0.5953099999999978,-0.0606839959225278,0.0057166156982665015,-0.6002833843017334,NA
2019-07-24T03:54:58Z,93.668,94.27519500000001,-0.6071950000000044,-0.061895514780836325,0.004505096839957978,-0.6014949031600421,NA
2019-07-24T04:04:58Z,93.657,94.26129999999999,-0.604299999999995,-0.06160040774719622,0.004800203873598086,-0.601199796126402,NA
2019-07-24T04:14:58Z,93.668,94.25466,-0.5866599999999949,-0.05980224260958153,0.0065983690112127735,-0.5994016309887872,NA
2019-07-24T04:24:58Z,93.657,94.228115,-0.571115000000006,-0.05821763506625953,0.008182976554534774,-0.5978170234454652,-0.5978170234454652
2019-07-24T04:34:58Z,93.626,94.21464999999999,-0.588649999999987,-0.060005096839957896,0.006395514780836407,-0.5996044852191635,NA
2019-07-24T04:44:58Z,93.626,94.213,-0.5869999999999891,-0.05983690112130367,0.00656371049949063,-0.5994362895005093,NA
2019-07-24T04:54:58Z,93.616,94.207155,-0.5911550000000005,-0.06026044852191646,0.0061401630988778405,-0.5998598369011221,NA
2019-07-24T05:04:58Z,93.616,94.206,-0.5900000000000034,-0.06014271151885865,0.006257900101935651,-0.5997420998980644,NA
2019-07-24T05:14:58Z,93.636,94.22604,-0.5900400000000019,-0.06014678899082588,0.006253822629968424,-0.5997461773700316,NA
2019-07-24T05:24:58Z,93.657,94.25337999999999,-0.5963799999999964,-0.06079306829765508,0.005607543323139223,-0.6003924566768608,NA
2019-07-24T05:34:58Z,93.657,94.26301,-0.6060099999999977,-0.061774719673802006,0.004625891946992297,-0.6013741080530077,NA
2019-07-24T05:44:58Z,93.668,94.261495,-0.5934949999999901,-0.06049898063200714,0.005901630988787161,-0.6000983690112128,NA
2019-07-24T05:54:58Z,93.657,94.26935,-0.6123500000000064,-0.06242099898063266,0.003979612640161646,-0.6020203873598383,NA
2019-07-24T06:04:58Z,93.678,94.28603,-0.6080299999999994,-0.06198063200815488,0.004419979612639423,-0.6015800203873606,NA
2019-07-24T06:14:58Z,93.678,94.28566,-0.6076599999999956,-0.06194291539245623,0.004457696228338075,-0.601542303771662,NA
2019-07-24T06:24:58Z,93.688,94.267465,-0.579464999999999,-0.059068807339449435,0.007331804281344868,-0.5986681957186551,NA
2019-07-24T06:34:58Z,93.657,94.261495,-0.604495,-0.06162028542303771,0.00478032619775659,-0.6012196738022434,NA
2019-07-24T06:44:58Z,93.657,94.261,-0.6039999999999992,-0.0615698267074413,0.004830784913353002,-0.601169215086647,NA
2019-07-24T06:54:58Z,93.636,94.243465,-0.6074650000000048,-0.06192303771661618,0.00447757390417812,-0.6015224260958218,NA
2019-07-24T07:04:58Z,93.636,94.23165,-0.5956500000000062,-0.060718654434251396,0.0056819571865429075,-0.6003180428134571,NA
2019-07-24T07:14:58Z,93.647,94.25588499999999,-0.6088849999999866,-0.062067787971456324,0.004332823649337979,-0.601667176350662,NA
2019-07-24T07:24:58Z,93.647,94.25265,-0.6056499999999971,-0.061738022426095523,0.00466258919469878,-0.6013374108053012,NA
2019-07-24T07:34:58Z,93.636,94.241815,-0.6058150000000069,-0.06175484199796196,0.004645769622832342,-0.6013542303771676,NA
2019-07-24T07:44:58Z,93.605,94.23165,-0.6266499999999979,-0.06387869520897023,0.002521916411824074,-0.6034780835881759,NA
2019-07-24T07:54:58Z,93.626,94.23835,-0.6123499999999922,-0.06242099898063121,0.003979612640163097,-0.6020203873598369,NA
2019-07-24T08:04:58Z,93.616,94.23165,-0.6156500000000023,-0.06275739041794111,0.0036432212028531946,-0.6023567787971468,NA
2019-07-24T08:14:58Z,93.616,94.247535,-0.6315349999999995,-0.0643766564729867,0.0020239551478076073,-0.6039760448521924,NA
2019-07-24T08:24:58Z,93.626,94.251,-0.625,-0.063710499490316,0.0026901121304783032,-0.6033098878695217,NA
2019-07-24T08:34:58Z,93.616,94.261855,-0.6458549999999974,-0.0658363914373086,5.64220183485703e-4,-0.6054357798165143,NA
2019-07-24T08:44:58Z,93.636,94.2473,-0.6113,-0.06231396534148827,0.004086646279306036,-0.601913353720694,NA
2019-07-24T08:54:58Z,93.636,94.2607,-0.6247000000000043,-0.06367991845056108,0.0027206931702332265,-0.6032793068297667,NA
2019-07-24T09:04:58Z,93.636,94.24396,-0.6079600000000056,-0.061973496432212595,0.004427115188581708,-0.6015728848114182,NA
2019-07-24T09:14:58Z,93.626,94.249185,-0.6231849999999923,-0.06352548419979534,0.002875127420998963,-0.603124872579001,NA
2019-07-24T09:24:58Z,93.657,94.256845,-0.599845000000002,-0.06114627930682996,0.005254332313964341,-0.6007456676860357,NA
2019-07-24T09:34:58Z,93.678,94.27470000000001,-0.5967000000000127,-0.060825688073395785,0.005574923547398518,-0.6004250764526015,NA
2019-07-24T09:44:58Z,93.688,94.28635,-0.5983499999999964,-0.06099388379204856,0.005406727828745746,-0.6005932721712542,NA
2019-07-24T09:54:58Z,93.699,94.30302999999999,-0.6040299999999945,-0.06157288481141636,0.004827726809377944,-0.601172273190622,NA
2019-07-24T10:04:58Z,93.709,94.306,-0.5969999999999942,-0.06085626911314925,0.005544342507645052,-0.600455657492355,NA
2019-07-24T10:14:58Z,93.709,94.306,-0.5969999999999942,-0.06085626911314925,0.005544342507645052,-0.600455657492355,NA
2019-07-24T10:24:58Z,93.719,94.30266,-0.583660000000009,-0.05949643221202945,0.006904179408764852,-0.5990958205912351,NA
2019-07-24T10:34:58Z,93.73,94.31118500000001,-0.581185000000005,-0.05924413863404739,0.00715647298674691,-0.598843527013253,NA
2019-07-24T10:44:58Z,93.719,94.3297,-0.6107000000000085,-0.062252803261978434,0.004147808358815869,-0.6018521916411841,NA
2019-07-24T10:54:58Z,93.719,94.32464999999999,-0.6056499999999971,-0.061738022426095523,0.00466258919469878,-0.6013374108053012,NA
