"Plot Title: Barometric"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10710509, SEN S/N: 10710509)","Temp, °C (LGR S/N: 10710509, SEN S/N: 10710509)","Coupler Detached (LGR S/N: 10710509, SEN S/N: 10710509)","Coupler Attached (LGR S/N: 10710509, SEN S/N: 10710509)","Host Connected (LGR S/N: 10710509, SEN S/N: 10710509)","Stopped (LGR S/N: 10710509, SEN S/N: 10710509)","End Of File (LGR S/N: 10710509, SEN S/N: 10710509)"
1,05/26/19 02:33:50 PM,93.874,29.953,,,,,
2,05/26/19 02:34:50 PM,93.872,30.457,,,,,
3,05/26/19 02:35:50 PM,93.890,30.963,,,,,
4,05/26/19 02:36:47 PM,,,Logged,,,,
5,05/26/19 02:36:50 PM,93.891,31.268,,,,,
6,05/26/19 02:37:50 PM,93.902,31.574,,,,,
7,05/26/19 02:38:50 PM,93.912,31.574,,,,,
8,05/26/19 02:39:50 PM,93.908,31.472,,,,,
9,05/26/19 02:40:50 PM,93.905,31.370,,,,,
10,05/26/19 02:41:50 PM,93.928,31.166,,,,,
11,05/26/19 02:42:50 PM,93.890,30.963,,,,,
12,05/26/19 02:43:50 PM,93.886,30.862,,,,,
13,05/26/19 02:44:50 PM,93.910,30.659,,,,,
14,05/26/19 02:45:50 PM,93.896,30.558,,,,,
15,05/26/19 02:46:50 PM,93.889,30.356,,,,,
16,05/26/19 02:47:50 PM,93.875,30.255,,,,,
17,05/26/19 02:48:50 PM,93.881,30.154,,,,,
18,05/26/19 02:49:50 PM,93.888,30.054,,,,,
19,05/26/19 02:50:50 PM,93.853,29.953,,,,,
20,05/26/19 02:51:50 PM,93.881,29.853,,,,,
21,05/26/19 02:52:50 PM,93.877,29.752,,,,,
22,05/26/19 02:53:50 PM,93.874,29.652,,,,,
23,05/26/19 02:54:50 PM,93.870,29.552,,,,,
24,05/26/19 02:55:50 PM,93.898,29.452,,,,,
25,05/26/19 02:56:50 PM,93.884,29.352,,,,,
26,05/26/19 02:57:50 PM,93.884,29.352,,,,,
27,05/26/19 02:58:50 PM,93.870,29.252,,,,,
28,05/26/19 02:59:50 PM,93.876,29.152,,,,,
29,05/26/19 03:00:50 PM,93.873,29.053,,,,,
30,05/26/19 03:01:50 PM,93.859,28.953,,,,,
31,05/26/19 03:02:50 PM,93.890,28.953,,,,,
32,05/26/19 03:03:50 PM,93.866,28.853,,,,,
33,05/26/19 03:04:50 PM,93.872,28.754,,,,,
34,05/26/19 03:05:50 PM,93.862,28.754,,,,,
35,05/26/19 03:06:50 PM,93.879,28.655,,,,,
36,05/26/19 03:07:50 PM,93.869,28.655,,,,,
37,05/26/19 03:08:50 PM,93.879,28.655,,,,,
38,05/26/19 03:09:50 PM,93.879,28.655,,,,,
39,05/26/19 03:10:50 PM,93.889,28.655,,,,,
40,05/26/19 03:11:50 PM,93.869,28.655,,,,,
41,05/26/19 03:12:50 PM,93.869,28.655,,,,,
42,05/26/19 03:13:50 PM,93.865,28.555,,,,,
43,05/26/19 03:14:50 PM,93.875,28.555,,,,,
44,05/26/19 03:15:50 PM,93.855,28.555,,,,,
45,05/26/19 03:16:50 PM,93.855,28.555,,,,,
46,05/26/19 03:17:50 PM,93.830,28.456,,,,,
47,05/26/19 03:18:50 PM,93.858,28.357,,,,,
48,05/26/19 03:19:50 PM,93.858,28.357,,,,,
49,05/26/19 03:20:50 PM,93.865,28.258,,,,,
50,05/26/19 03:21:50 PM,93.854,28.258,,,,,
51,05/26/19 03:22:50 PM,93.854,28.258,,,,,
52,05/26/19 03:23:50 PM,93.840,28.159,,,,,
53,05/26/19 03:24:50 PM,93.861,28.159,,,,,
54,05/26/19 03:25:50 PM,93.847,28.060,,,,,
55,05/26/19 03:26:50 PM,93.858,28.060,,,,,
56,05/26/19 03:27:50 PM,93.837,28.060,,,,,
57,05/26/19 03:28:50 PM,93.833,27.961,,,,,
58,05/26/19 03:29:50 PM,93.833,27.961,,,,,
59,05/26/19 03:30:50 PM,93.833,27.961,,,,,
60,05/26/19 03:31:50 PM,93.844,27.961,,,,,
61,05/26/19 03:32:50 PM,93.864,27.961,,,,,
62,05/26/19 03:33:50 PM,93.844,27.961,,,,,
63,05/26/19 03:34:50 PM,93.864,27.961,,,,,
64,05/26/19 03:35:50 PM,93.854,27.961,,,,,
65,05/26/19 03:36:50 PM,93.864,27.961,,,,,
66,05/26/19 03:37:50 PM,93.844,27.961,,,,,
67,05/26/19 03:38:50 PM,93.854,27.961,,,,,
68,05/26/19 03:39:50 PM,93.871,27.862,,,,,
69,05/26/19 03:40:50 PM,93.871,27.862,,,,,
70,05/26/19 03:41:50 PM,93.850,27.862,,,,,
71,05/26/19 03:42:50 PM,93.830,27.862,,,,,
72,05/26/19 03:43:50 PM,93.850,27.862,,,,,
73,05/26/19 03:44:50 PM,93.830,27.862,,,,,
74,05/26/19 03:45:50 PM,93.830,27.862,,,,,
75,05/26/19 03:46:50 PM,93.857,27.764,,,,,
76,05/26/19 03:47:50 PM,93.826,27.764,,,,,
77,05/26/19 03:48:50 PM,93.826,27.764,,,,,
78,05/26/19 03:49:50 PM,93.837,27.764,,,,,
79,05/26/19 03:50:50 PM,93.833,27.665,,,,,
80,05/26/19 03:51:50 PM,93.833,27.665,,,,,
81,05/26/19 03:52:50 PM,93.854,27.665,,,,,
