"Plot Title: 86_4_s3"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10766682, SEN S/N: 10766682, LBL: pressure)","Temp, °C (LGR S/N: 10766682, SEN S/N: 10766682, LBL: temp)","Coupler Detached (LGR S/N: 10766682, SEN S/N: 10766682)","Coupler Attached (LGR S/N: 10766682, SEN S/N: 10766682)","Host Connected (LGR S/N: 10766682, SEN S/N: 10766682)","End Of File (LGR S/N: 10766682, SEN S/N: 10766682)"
1,01/28/20 09:20:34 AM,93.483,2.517,,,,
2,01/28/20 09:20:43 AM,,,Logged,,,
3,01/28/20 09:30:34 AM,93.522,2.730,,,,
4,01/28/20 09:40:34 AM,93.508,2.624,,,,
5,01/28/20 09:50:34 AM,93.504,2.517,,,,
6,01/28/20 10:00:34 AM,93.504,2.517,,,,
7,01/28/20 10:10:34 AM,93.525,2.517,,,,
8,01/28/20 10:20:34 AM,93.535,2.517,,,,
9,01/28/20 10:30:34 AM,93.535,2.517,,,,
10,01/28/20 10:40:34 AM,93.535,2.517,,,,
11,01/28/20 10:50:34 AM,93.539,2.624,,,,
12,01/28/20 11:00:34 AM,93.529,2.624,,,,
13,01/28/20 11:10:34 AM,93.518,2.624,,,,
14,01/28/20 11:20:34 AM,93.529,2.624,,,,
15,01/28/20 11:30:34 AM,93.518,2.624,,,,
16,01/28/20 11:40:34 AM,93.518,2.624,,,,
17,01/28/20 11:50:34 AM,93.498,2.624,,,,
18,01/28/20 12:00:34 PM,93.518,2.624,,,,
19,01/28/20 12:10:34 PM,93.487,2.624,,,,
20,01/28/20 12:20:34 PM,93.498,2.624,,,,
21,01/28/20 12:30:34 PM,93.477,2.624,,,,
22,01/28/20 12:40:34 PM,93.466,2.624,,,,
23,01/28/20 12:50:34 PM,93.477,2.624,,,,
24,01/28/20 01:00:34 PM,93.466,2.624,,,,
25,01/28/20 01:10:34 PM,93.456,2.624,,,,
26,01/28/20 01:20:34 PM,93.466,2.624,,,,
27,01/28/20 01:30:34 PM,93.477,2.624,,,,
28,01/28/20 01:40:34 PM,93.477,2.624,,,,
29,01/28/20 01:50:34 PM,93.477,2.624,,,,
30,01/28/20 02:00:34 PM,93.477,2.624,,,,
31,01/28/20 02:10:34 PM,93.498,2.624,,,,
32,01/28/20 02:20:34 PM,93.498,2.624,,,,
33,01/28/20 02:30:34 PM,93.529,2.624,,,,
34,01/28/20 02:40:34 PM,93.518,2.624,,,,
35,01/28/20 02:50:34 PM,93.529,2.624,,,,
36,01/28/20 03:00:34 PM,93.529,2.624,,,,
37,01/28/20 03:10:34 PM,93.550,2.624,,,,
38,01/28/20 03:20:34 PM,93.570,2.624,,,,
39,01/28/20 03:30:34 PM,93.570,2.624,,,,
40,01/28/20 03:40:34 PM,93.581,2.624,,,,
41,01/28/20 03:50:34 PM,93.570,2.624,,,,
42,01/28/20 04:00:34 PM,93.602,2.624,,,,
43,01/28/20 04:10:34 PM,93.612,2.624,,,,
44,01/28/20 04:20:34 PM,93.612,2.624,,,,
45,01/28/20 04:30:34 PM,93.622,2.624,,,,
46,01/28/20 04:40:34 PM,93.633,2.624,,,,
47,01/28/20 04:50:34 PM,93.643,2.624,,,,
48,01/28/20 05:00:34 PM,93.654,2.624,,,,
49,01/28/20 05:10:34 PM,93.664,2.624,,,,
50,01/28/20 05:20:34 PM,93.664,2.624,,,,
51,01/28/20 05:30:34 PM,93.674,2.624,,,,
52,01/28/20 05:40:34 PM,93.706,2.624,,,,
53,01/28/20 05:50:34 PM,93.716,2.624,,,,
54,01/28/20 06:00:34 PM,93.716,2.624,,,,
55,01/28/20 06:10:34 PM,93.726,2.624,,,,
56,01/28/20 06:20:34 PM,93.716,2.624,,,,
57,01/28/20 06:30:34 PM,93.726,2.624,,,,
58,01/28/20 06:40:34 PM,93.737,2.624,,,,
59,01/28/20 06:50:34 PM,93.737,2.624,,,,
60,01/28/20 07:00:34 PM,93.758,2.624,,,,
61,01/28/20 07:10:34 PM,93.747,2.624,,,,
62,01/28/20 07:20:34 PM,93.768,2.624,,,,
63,01/28/20 07:30:34 PM,93.768,2.624,,,,
64,01/28/20 07:40:34 PM,93.799,2.624,,,,
65,01/28/20 07:50:34 PM,93.820,2.624,,,,
66,01/28/20 08:00:34 PM,93.810,2.624,,,,
67,01/28/20 08:10:34 PM,93.799,2.624,,,,
68,01/28/20 08:20:34 PM,93.830,2.624,,,,
69,01/28/20 08:30:34 PM,93.810,2.624,,,,
70,01/28/20 08:40:34 PM,93.830,2.624,,,,
71,01/28/20 08:50:34 PM,93.820,2.624,,,,
72,01/28/20 09:00:34 PM,93.830,2.624,,,,
73,01/28/20 09:10:34 PM,93.851,2.624,,,,
74,01/28/20 09:20:34 PM,93.830,2.624,,,,
75,01/28/20 09:30:34 PM,93.862,2.624,,,,
76,01/28/20 09:40:34 PM,93.872,2.624,,,,
77,01/28/20 09:50:34 PM,93.872,2.624,,,,
78,01/28/20 10:00:34 PM,93.872,2.624,,,,
79,01/28/20 10:10:34 PM,93.872,2.624,,,,
80,01/28/20 10:20:34 PM,93.882,2.624,,,,
81,01/28/20 10:30:34 PM,93.882,2.624,,,,
82,01/28/20 10:40:34 PM,93.893,2.624,,,,
83,01/28/20 10:50:34 PM,93.893,2.624,,,,
84,01/28/20 11:00:34 PM,93.872,2.624,,,,
85,01/28/20 11:10:34 PM,93.893,2.624,,,,
86,01/28/20 11:20:34 PM,93.893,2.624,,,,
87,01/28/20 11:30:34 PM,93.914,2.624,,,,
88,01/28/20 11:40:34 PM,93.914,2.624,,,,
89,01/28/20 11:50:34 PM,93.920,2.517,,,,
90,01/29/20 12:00:34 AM,93.930,2.517,,,,
91,01/29/20 12:10:34 AM,93.934,2.624,,,,
92,01/29/20 12:20:34 AM,93.934,2.624,,,,
93,01/29/20 12:30:34 AM,93.945,2.624,,,,
94,01/29/20 12:40:34 AM,93.934,2.624,,,,
95,01/29/20 12:50:34 AM,93.945,2.624,,,,
96,01/29/20 01:00:34 AM,93.930,2.517,,,,
97,01/29/20 01:10:34 AM,93.924,2.624,,,,
98,01/29/20 01:20:34 AM,93.945,2.624,,,,
99,01/29/20 01:30:34 AM,93.955,2.624,,,,
100,01/29/20 01:40:34 AM,93.976,2.624,,,,
101,01/29/20 01:50:34 AM,93.955,2.624,,,,
102,01/29/20 02:00:34 AM,93.976,2.624,,,,
103,01/29/20 02:10:34 AM,93.976,2.624,,,,
104,01/29/20 02:20:34 AM,93.972,2.517,,,,
105,01/29/20 02:30:34 AM,93.976,2.624,,,,
106,01/29/20 02:40:34 AM,93.972,2.517,,,,
107,01/29/20 02:50:34 AM,93.976,2.624,,,,
108,01/29/20 03:00:34 AM,93.962,2.517,,,,
109,01/29/20 03:10:34 AM,93.986,2.624,,,,
110,01/29/20 03:20:34 AM,93.986,2.624,,,,
111,01/29/20 03:30:34 AM,93.997,2.624,,,,
112,01/29/20 03:40:34 AM,93.986,2.624,,,,
113,01/29/20 03:50:34 AM,93.997,2.624,,,,
114,01/29/20 04:00:34 AM,94.007,2.624,,,,
115,01/29/20 04:10:34 AM,94.034,2.517,,,,
116,01/29/20 04:20:34 AM,94.024,2.517,,,,
117,01/29/20 04:30:34 AM,94.024,2.517,,,,
118,01/29/20 04:40:34 AM,94.024,2.517,,,,
119,01/29/20 04:50:34 AM,94.049,2.624,,,,
120,01/29/20 05:00:34 AM,94.034,2.517,,,,
121,01/29/20 05:10:34 AM,94.034,2.517,,,,
122,01/29/20 05:20:34 AM,94.045,2.517,,,,
123,01/29/20 05:30:34 AM,94.055,2.517,,,,
124,01/29/20 05:40:34 AM,94.076,2.517,,,,
125,01/29/20 05:50:34 AM,94.107,2.517,,,,
126,01/29/20 06:00:34 AM,94.122,2.624,,,,
