"Plot Title: 42_3_s1"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10710508, SEN S/N: 10710508)","Temp, °C (LGR S/N: 10710508, SEN S/N: 10710508)","Coupler Detached (LGR S/N: 10710508, SEN S/N: 10710508)","Coupler Attached (LGR S/N: 10710508, SEN S/N: 10710508)","Host Connected (LGR S/N: 10710508, SEN S/N: 10710508)","End Of File (LGR S/N: 10710508, SEN S/N: 10710508)"
1,01/28/20 12:26:23 PM,92.293,1.872,,,,
2,01/28/20 12:26:29 PM,,,Logged,,,
3,01/28/20 12:36:23 PM,92.306,0.563,,,,
4,01/28/20 12:46:23 PM,92.310,0.674,,,,
5,01/28/20 12:56:23 PM,92.302,0.784,,,,
6,01/28/20 01:06:23 PM,92.299,1.003,,,,
7,01/28/20 01:16:23 PM,92.277,1.003,,,,
8,01/28/20 01:26:23 PM,92.312,1.112,,,,
9,01/28/20 01:36:23 PM,92.323,1.112,,,,
10,01/28/20 01:46:23 PM,92.316,1.221,,,,
11,01/28/20 01:56:23 PM,92.326,1.221,,,,
12,01/28/20 02:06:23 PM,92.326,1.221,,,,
13,01/28/20 02:16:23 PM,92.316,1.221,,,,
14,01/28/20 02:26:23 PM,92.326,1.221,,,,
15,01/28/20 02:36:23 PM,92.337,1.221,,,,
16,01/28/20 02:46:23 PM,92.348,1.221,,,,
17,01/28/20 02:56:23 PM,92.358,1.221,,,,
18,01/28/20 03:06:23 PM,92.369,1.221,,,,
19,01/28/20 03:16:23 PM,92.393,1.330,,,,
20,01/28/20 03:26:23 PM,92.404,1.330,,,,
21,01/28/20 03:36:23 PM,92.404,1.330,,,,
22,01/28/20 03:46:23 PM,92.393,1.330,,,,
23,01/28/20 03:56:23 PM,92.393,1.330,,,,
24,01/28/20 04:06:23 PM,92.415,1.330,,,,
25,01/28/20 04:16:23 PM,92.436,1.330,,,,
26,01/28/20 04:26:23 PM,92.436,1.330,,,,
27,01/28/20 04:36:23 PM,92.447,1.330,,,,
28,01/28/20 04:46:23 PM,92.457,1.330,,,,
29,01/28/20 04:56:23 PM,92.457,1.330,,,,
30,01/28/20 05:06:23 PM,92.478,1.330,,,,
31,01/28/20 05:16:23 PM,92.482,1.439,,,,
32,01/28/20 05:26:23 PM,92.503,1.439,,,,
33,01/28/20 05:36:23 PM,92.503,1.439,,,,
34,01/28/20 05:46:23 PM,92.524,1.439,,,,
35,01/28/20 05:56:23 PM,92.524,1.439,,,,
36,01/28/20 06:06:23 PM,92.514,1.439,,,,
37,01/28/20 06:16:23 PM,92.535,1.439,,,,
38,01/28/20 06:26:23 PM,92.524,1.439,,,,
39,01/28/20 06:36:23 PM,92.545,1.439,,,,
40,01/28/20 06:46:23 PM,92.535,1.439,,,,
41,01/28/20 06:56:23 PM,92.567,1.439,,,,
42,01/28/20 07:06:23 PM,92.545,1.439,,,,
43,01/28/20 07:16:23 PM,92.559,1.548,,,,
