"Plot Title: 86_4_s1"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10766683, SEN S/N: 10766683)","Temp, °C (LGR S/N: 10766683, SEN S/N: 10766683)","Coupler Detached (LGR S/N: 10766683, SEN S/N: 10766683)","Coupler Attached (LGR S/N: 10766683, SEN S/N: 10766683)","Host Connected (LGR S/N: 10766683, SEN S/N: 10766683)","End Of File (LGR S/N: 10766683, SEN S/N: 10766683)"
1,01/28/20 09:17:28 AM,93.459,1.439,,,,
2,01/28/20 09:17:39 AM,,,Logged,,,
3,01/28/20 09:27:28 AM,93.465,2.303,,,,
4,01/28/20 09:37:28 AM,93.495,2.837,,,,
5,01/28/20 09:47:28 AM,93.491,3.155,,,,
6,01/28/20 09:57:28 AM,93.485,3.367,,,,
7,01/28/20 10:07:28 AM,93.528,3.472,,,,
8,01/28/20 10:17:28 AM,93.530,3.578,,,,
9,01/28/20 10:27:28 AM,93.522,3.683,,,,
10,01/28/20 10:37:28 AM,93.522,3.683,,,,
11,01/28/20 10:47:28 AM,93.532,3.683,,,,
12,01/28/20 10:57:28 AM,93.544,3.788,,,,
13,01/28/20 11:07:28 AM,93.524,3.788,,,,
14,01/28/20 11:17:28 AM,93.503,3.788,,,,
15,01/28/20 11:27:28 AM,93.503,3.788,,,,
16,01/28/20 11:37:28 AM,93.484,3.893,,,,
17,01/28/20 11:47:28 AM,93.484,3.893,,,,
18,01/28/20 11:57:28 AM,93.495,3.893,,,,
19,01/28/20 12:07:28 PM,93.484,3.893,,,,
20,01/28/20 12:17:28 PM,93.484,3.893,,,,
21,01/28/20 12:27:28 PM,93.464,3.893,,,,
22,01/28/20 12:37:28 PM,93.464,3.893,,,,
23,01/28/20 12:47:28 PM,93.443,3.893,,,,
24,01/28/20 12:57:28 PM,93.454,3.893,,,,
25,01/28/20 01:07:28 PM,93.454,3.893,,,,
26,01/28/20 01:17:28 PM,93.474,3.893,,,,
27,01/28/20 01:27:28 PM,93.474,3.893,,,,
28,01/28/20 01:37:28 PM,93.484,3.893,,,,
29,01/28/20 01:47:28 PM,93.484,3.893,,,,
30,01/28/20 01:57:28 PM,93.474,3.893,,,,
31,01/28/20 02:07:28 PM,93.474,3.893,,,,
32,01/28/20 02:17:28 PM,93.474,3.893,,,,
33,01/28/20 02:27:28 PM,93.495,3.893,,,,
34,01/28/20 02:37:28 PM,93.495,3.893,,,,
35,01/28/20 02:47:28 PM,93.505,3.893,,,,
36,01/28/20 02:57:28 PM,93.515,3.893,,,,
37,01/28/20 03:07:28 PM,93.525,3.893,,,,
38,01/28/20 03:17:28 PM,93.556,3.893,,,,
39,01/28/20 03:27:28 PM,93.546,3.893,,,,
40,01/28/20 03:37:28 PM,93.587,3.893,,,,
41,01/28/20 03:47:28 PM,93.567,3.893,,,,
42,01/28/20 03:57:28 PM,93.587,3.893,,,,
43,01/28/20 04:07:28 PM,93.587,3.893,,,,
44,01/28/20 04:17:28 PM,93.597,3.893,,,,
45,01/28/20 04:27:28 PM,93.608,3.893,,,,
46,01/28/20 04:37:28 PM,93.618,3.893,,,,
47,01/28/20 04:47:28 PM,93.649,3.893,,,,
48,01/28/20 04:57:28 PM,93.638,3.893,,,,
49,01/28/20 05:07:28 PM,93.649,3.893,,,,
50,01/28/20 05:17:28 PM,93.659,3.893,,,,
51,01/28/20 05:27:28 PM,93.690,3.893,,,,
52,01/28/20 05:37:28 PM,93.669,3.893,,,,
53,01/28/20 05:47:28 PM,93.679,3.893,,,,
54,01/28/20 05:57:28 PM,93.710,3.893,,,,
55,01/28/20 06:07:28 PM,93.710,3.893,,,,
56,01/28/20 06:17:28 PM,93.700,3.893,,,,
57,01/28/20 06:27:28 PM,93.720,3.893,,,,
58,01/28/20 06:37:28 PM,93.731,3.893,,,,
59,01/28/20 06:47:28 PM,93.731,3.893,,,,
60,01/28/20 06:57:28 PM,93.761,3.893,,,,
61,01/28/20 07:07:28 PM,93.741,3.893,,,,
62,01/28/20 07:17:28 PM,93.751,3.893,,,,
63,01/28/20 07:27:28 PM,93.741,3.893,,,,
64,01/28/20 07:37:28 PM,93.792,3.893,,,,
65,01/28/20 07:47:28 PM,93.792,3.893,,,,
66,01/28/20 07:57:28 PM,93.792,3.893,,,,
67,01/28/20 08:07:28 PM,93.803,3.893,,,,
68,01/28/20 08:17:28 PM,93.813,3.893,,,,
69,01/28/20 08:27:28 PM,93.803,3.893,,,,
70,01/28/20 08:37:28 PM,93.813,3.893,,,,
71,01/28/20 08:47:28 PM,93.823,3.893,,,,
72,01/28/20 08:57:28 PM,93.823,3.893,,,,
73,01/28/20 09:07:28 PM,93.823,3.893,,,,
74,01/28/20 09:17:28 PM,93.844,3.893,,,,
75,01/28/20 09:27:28 PM,93.874,3.893,,,,
76,01/28/20 09:37:28 PM,93.854,3.893,,,,
77,01/28/20 09:47:28 PM,93.864,3.893,,,,
78,01/28/20 09:57:28 PM,93.864,3.893,,,,
79,01/28/20 10:07:28 PM,93.874,3.893,,,,
80,01/28/20 10:17:28 PM,93.885,3.893,,,,
81,01/28/20 10:27:28 PM,93.885,3.893,,,,
82,01/28/20 10:37:28 PM,93.874,3.893,,,,
83,01/28/20 10:47:28 PM,93.885,3.893,,,,
84,01/28/20 10:57:28 PM,93.864,3.893,,,,
85,01/28/20 11:07:28 PM,93.864,3.893,,,,
86,01/28/20 11:17:28 PM,93.874,3.893,,,,
87,01/28/20 11:27:28 PM,93.885,3.893,,,,
88,01/28/20 11:37:28 PM,93.905,3.893,,,,
89,01/28/20 11:47:28 PM,93.915,3.893,,,,
