"Plot Title: 42_4_s2"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20357931, SEN S/N: 20357931)","Temp, °C (LGR S/N: 20357931, SEN S/N: 20357931)","Coupler Detached (LGR S/N: 20357931, SEN S/N: 20357931)","Coupler Attached (LGR S/N: 20357931, SEN S/N: 20357931)","Host Connected (LGR S/N: 20357931, SEN S/N: 20357931)","End Of File (LGR S/N: 20357931, SEN S/N: 20357931)"
1,01/29/20 10:54:23 AM,93.137,15.091,,,,
2,01/29/20 10:54:28 AM,,,Logged,,,
3,01/29/20 11:04:23 AM,93.183,9.472,,,,
4,01/29/20 11:14:23 AM,93.718,1.872,,,,
5,01/29/20 11:24:23 AM,93.695,1.330,,,,
6,01/29/20 11:34:23 AM,93.680,1.112,,,,
7,01/29/20 11:44:23 AM,93.670,1.112,,,,
8,01/29/20 11:54:23 AM,93.702,1.221,,,,
9,01/29/20 12:04:23 PM,93.714,1.330,,,,
10,01/29/20 12:14:23 PM,93.707,1.439,,,,
11,01/29/20 12:24:23 PM,93.693,1.656,,,,
12,01/29/20 12:34:23 PM,93.679,1.872,,,,
13,01/29/20 12:44:23 PM,93.665,2.088,,,,
14,01/29/20 12:54:23 PM,93.660,2.303,,,,
15,01/29/20 01:04:23 PM,93.646,2.517,,,,
16,01/29/20 01:14:23 PM,93.651,2.730,,,,
17,01/29/20 01:24:23 PM,93.640,3.049,,,,
18,01/29/20 01:34:23 PM,93.626,3.261,,,,
19,01/29/20 01:44:23 PM,93.638,3.367,,,,
20,01/29/20 01:54:23 PM,93.651,3.472,,,,
21,01/29/20 02:04:23 PM,93.644,3.578,,,,
22,01/29/20 02:14:23 PM,93.663,3.578,,,,
23,01/29/20 02:24:23 PM,93.666,3.683,,,,
24,01/29/20 02:34:23 PM,93.666,3.683,,,,
25,01/29/20 02:44:23 PM,93.666,3.683,,,,
26,01/29/20 02:54:23 PM,93.708,3.788,,,,
27,01/29/20 03:04:23 PM,93.678,3.788,,,,
28,01/29/20 03:14:23 PM,93.698,3.788,,,,
29,01/29/20 03:24:23 PM,93.698,3.788,,,,
30,01/29/20 03:34:23 PM,93.708,3.788,,,,
31,01/29/20 03:44:23 PM,93.737,3.788,,,,
32,01/29/20 03:54:23 PM,93.717,3.788,,,,
33,01/29/20 04:04:23 PM,93.730,3.893,,,,
34,01/29/20 04:14:23 PM,93.749,3.893,,,,
35,01/29/20 04:24:23 PM,93.740,3.893,,,,
36,01/29/20 04:34:23 PM,93.740,3.893,,,,
37,01/29/20 04:44:23 PM,93.749,3.893,,,,
38,01/29/20 04:54:23 PM,93.759,3.893,,,,
39,01/29/20 05:04:23 PM,93.749,3.893,,,,
40,01/29/20 05:14:23 PM,93.759,3.893,,,,
41,01/29/20 05:24:23 PM,93.759,3.893,,,,
42,01/29/20 05:34:23 PM,93.749,3.893,,,,
43,01/29/20 05:44:23 PM,93.749,3.893,,,,
44,01/29/20 05:54:23 PM,93.759,3.893,,,,
45,01/29/20 06:04:23 PM,93.759,3.893,,,,
46,01/29/20 06:14:23 PM,93.759,3.893,,,,
47,01/29/20 06:24:23 PM,93.759,3.893,,,,
48,01/29/20 06:34:23 PM,93.769,3.893,,,,
49,01/29/20 06:44:23 PM,93.769,3.893,,,,
50,01/29/20 06:54:23 PM,93.798,3.893,,,,
51,01/29/20 07:04:23 PM,93.808,3.893,,,,
52,01/29/20 07:14:23 PM,93.827,3.893,,,,
53,01/29/20 07:24:23 PM,93.827,3.893,,,,
