Plot Title: 42_2_s1,,,,,,,
#,"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20566220, SEN S/N: 20566220)","Temp, °C (LGR S/N: 20566220, SEN S/N: 20566220)","Coupler Detached (LGR S/N: 20566220, SEN S/N: 20566220)","Coupler Attached (LGR S/N: 20566220, SEN S/N: 20566220)","Host Connected (LGR S/N: 20566220, SEN S/N: 20566220)","End Of File (LGR S/N: 20566220, SEN S/N: 20566220)"
6572,3/14/20 3:18,93.56,1.548,,,,
6573,3/14/20 3:28,93.59,1.548,,,,
6574,3/14/20 3:38,93.57,1.548,,,,
6575,3/14/20 3:48,93.57,1.548,,,,
6576,3/14/20 3:58,93.58,1.548,,,,
6577,3/14/20 4:08,93.611,1.548,,,,
6578,3/14/20 4:18,93.611,1.548,,,,
6579,3/14/20 4:28,93.621,1.548,,,,
6580,3/14/20 4:38,93.611,1.548,,,,
6581,3/14/20 4:48,93.621,1.548,,,,
6582,3/14/20 4:58,93.621,1.548,,,,
6583,3/14/20 5:08,93.621,1.548,,,,
6584,3/14/20 5:18,93.6,1.548,,,,
6585,3/14/20 5:28,93.611,1.548,,,,
6586,3/14/20 5:38,93.6,1.548,,,,
6587,3/14/20 5:48,93.59,1.548,,,,
6588,3/14/20 5:58,93.59,1.548,,,,
6589,3/14/20 6:08,93.631,1.548,,,,
6590,3/14/20 6:18,93.641,1.548,,,,
6591,3/14/20 6:28,93.631,1.548,,,,
6592,3/14/20 6:38,93.671,1.548,,,,
6593,3/14/20 6:48,93.671,1.548,,,,
6594,3/14/20 6:58,93.641,1.548,,,,
6595,3/14/20 7:08,93.681,1.548,,,,
6596,3/14/20 7:18,93.681,1.548,,,,
6597,3/14/20 7:28,93.712,1.548,,,,
6598,3/14/20 7:38,93.742,1.548,,,,
6599,3/14/20 7:48,93.762,1.548,,,,
6600,3/14/20 7:58,93.762,1.548,,,,
6601,3/14/20 8:08,93.772,1.548,,,,
6602,3/14/20 8:18,93.803,1.548,,,,
6603,3/14/20 8:28,93.793,1.548,,,,
6604,3/14/20 8:38,93.823,1.548,,,,
6605,3/14/20 8:48,93.833,1.548,,,,
6606,3/14/20 8:58,93.853,1.548,,,,
6607,3/14/20 9:08,93.853,1.548,,,,
6608,3/14/20 9:18,93.823,1.548,,,,
6609,3/14/20 9:28,93.843,1.548,,,,
6610,3/14/20 9:38,93.904,1.548,,,,
6611,3/14/20 9:48,93.874,1.548,,,,
6612,3/14/20 9:58,93.924,1.548,,,,
6613,3/14/20 10:08,93.934,1.548,,,,
6614,3/14/20 10:18,93.934,1.548,,,,
6615,3/14/20 10:28,93.944,1.548,,,,
6616,3/14/20 10:38,93.965,1.548,,,,
6617,3/14/20 10:48,93.975,1.548,,,,
6618,3/14/20 10:58,94.005,1.548,,,,
6619,3/14/20 11:08,93.985,1.548,,,,
6620,3/14/20 11:18,94.005,1.548,,,,
6621,3/14/20 11:28,93.975,1.548,,,,
6622,3/14/20 11:38,93.995,1.548,,,,
6623,3/14/20 11:48,93.975,1.548,,,,
6624,3/14/20 11:58,93.954,1.548,,,,
6625,3/14/20 12:08,93.965,1.548,,,,
6626,3/14/20 12:18,93.975,1.548,,,,
6627,3/14/20 12:28,93.995,1.548,,,,
6628,3/14/20 12:38,93.975,1.548,,,,
6629,3/14/20 12:48,94.005,1.548,,,,
6630,3/14/20 12:58,93.995,1.548,,,,
6631,3/14/20 13:08,94.015,1.548,,,,
6632,3/14/20 13:18,94.015,1.548,,,,
6633,3/14/20 13:28,94.025,1.548,,,,
6634,3/14/20 13:38,94.066,1.548,,,,
6635,3/14/20 13:48,94.096,1.548,,,,
6636,3/14/20 13:58,94.106,1.548,,,,
6637,3/14/20 14:08,94.126,1.548,,,,
6638,3/14/20 14:18,94.147,1.548,,,,
6639,3/14/20 14:28,94.137,1.548,,,,
6640,3/14/20 14:38,94.147,1.548,,,,
6641,3/14/20 14:48,94.137,1.548,,,,
6642,3/14/20 14:58,94.157,1.548,,,,
6643,3/14/20 15:08,94.126,1.548,,,,
6644,3/14/20 15:18,94.157,1.548,,,,
6645,3/14/20 15:28,94.177,1.548,,,,
6646,3/14/20 15:38,94.157,1.548,,,,
6647,3/14/20 15:48,94.137,1.548,,,,
6648,3/14/20 15:58,94.147,1.548,,,,
6649,3/14/20 16:08,94.177,1.548,,,,
6650,3/14/20 16:18,94.187,1.548,,,,
6651,3/14/20 16:28,94.197,1.548,,,,
6652,3/14/20 16:38,94.187,1.548,,,,
6653,3/14/20 16:48,94.207,1.548,,,,
6654,3/14/20 16:58,94.217,1.548,,,,
6655,3/14/20 17:08,94.217,1.548,,,,
6656,3/14/20 17:18,94.217,1.548,,,,
6657,3/14/20 17:28,94.228,1.548,,,,
6658,3/14/20 17:38,94.238,1.548,,,,
6659,3/14/20 17:48,94.238,1.548,,,,
6660,3/14/20 17:58,94.268,1.548,,,,
6661,3/14/20 18:08,94.268,1.548,,,,
6662,3/14/20 18:18,94.268,1.548,,,,
6663,3/14/20 18:28,94.258,1.548,,,,
6664,3/14/20 18:38,94.258,1.548,,,,
6665,3/14/20 18:48,94.248,1.548,,,,
6666,3/14/20 18:58,94.278,1.548,,,,
6667,3/14/20 19:08,94.308,1.548,,,,
6668,3/14/20 19:18,94.298,1.548,,,,
6669,3/14/20 19:28,94.329,1.548,,,,
6670,3/14/20 19:38,94.288,1.548,,,,
6671,3/14/20 19:48,94.298,1.548,,,,
6672,3/14/20 19:58,94.349,1.548,,,,
6673,3/14/20 20:08,94.4,1.548,,,,
6674,3/14/20 20:18,94.379,1.548,,,,
6675,3/14/20 20:28,94.379,1.548,,,,
6676,3/14/20 20:38,94.369,1.548,,,,
6677,3/14/20 20:48,94.369,1.548,,,,
6678,3/14/20 20:58,94.379,1.548,,,,
6679,3/14/20 21:08,94.4,1.548,,,,
6680,3/14/20 21:18,94.369,1.548,,,,
6681,3/14/20 21:28,94.359,1.548,,,,
6682,3/14/20 21:38,94.349,1.548,,,,
6683,3/14/20 21:48,94.349,1.548,,,,
6684,3/14/20 21:58,94.379,1.548,,,,
6685,3/14/20 22:08,94.389,1.548,,,,
6686,3/14/20 22:18,94.4,1.548,,,,
6687,3/14/20 22:28,94.389,1.548,,,,
6688,3/14/20 22:38,94.389,1.548,,,,
6689,3/14/20 22:48,94.4,1.548,,,,
6690,3/14/20 22:58,94.4,1.548,,,,
6691,3/14/20 23:08,94.379,1.548,,,,
6692,3/14/20 23:18,94.379,1.548,,,,
6693,3/14/20 23:28,94.369,1.548,,,,
6694,3/14/20 23:38,94.389,1.548,,,,
6695,3/14/20 23:48,94.4,1.548,,,,
6696,3/14/20 23:58,94.41,1.548,,,,
6697,3/15/20 0:08,94.43,1.548,,,,
6698,3/15/20 0:18,94.46,1.548,,,,
6699,3/15/20 0:28,94.48,1.548,,,,
6700,3/15/20 0:38,94.491,1.548,,,,
6701,3/15/20 0:48,94.48,1.548,,,,
6702,3/15/20 0:58,94.492,1.656,,,,
6703,3/15/20 1:08,94.512,1.656,,,,
6704,3/15/20 1:18,94.492,1.656,,,,
6705,3/15/20 1:28,94.491,1.548,,,,
6706,3/15/20 1:38,94.501,1.548,,,,
6707,3/15/20 1:48,94.522,1.656,,,,
6708,3/15/20 1:58,94.491,1.548,,,,
6709,3/15/20 2:08,94.502,1.656,,,,
6710,3/15/20 2:18,94.492,1.656,,,,
6711,3/15/20 2:28,94.472,1.656,,,,
6712,3/15/20 2:38,94.472,1.656,,,,
6713,3/15/20 2:48,94.472,1.656,,,,
6714,3/15/20 2:58,94.472,1.656,,,,
6715,3/15/20 3:08,94.462,1.656,,,,
6716,3/15/20 3:18,94.472,1.656,,,,
6717,3/15/20 3:28,94.462,1.656,,,,
6718,3/15/20 3:38,94.472,1.656,,,,
6719,3/15/20 3:48,94.482,1.656,,,,
6720,3/15/20 3:58,94.502,1.656,,,,
6721,3/15/20 4:08,94.492,1.656,,,,
6722,3/15/20 4:18,94.512,1.656,,,,
6723,3/15/20 4:28,94.522,1.656,,,,
6724,3/15/20 4:38,94.502,1.656,,,,
6725,3/15/20 4:48,94.502,1.656,,,,
6726,3/15/20 4:58,94.512,1.656,,,,
6727,3/15/20 5:08,94.502,1.656,,,,
6728,3/15/20 5:18,94.543,1.656,,,,
6729,3/15/20 5:28,94.512,1.656,,,,
6730,3/15/20 5:38,94.492,1.656,,,,
6731,3/15/20 5:48,94.472,1.656,,,,
6732,3/15/20 5:58,94.492,1.656,,,,
6733,3/15/20 6:08,94.502,1.656,,,,
6734,3/15/20 6:18,94.522,1.656,,,,
6735,3/15/20 6:28,94.512,1.656,,,,
6736,3/15/20 6:38,94.512,1.656,,,,
6737,3/15/20 6:48,94.512,1.656,,,,
6738,3/15/20 6:58,94.512,1.656,,,,
6739,3/15/20 7:08,94.543,1.656,,,,
6740,3/15/20 7:18,94.522,1.656,,,,
6741,3/15/20 7:28,94.532,1.656,,,,
6742,3/15/20 7:38,94.543,1.656,,,,
6743,3/15/20 7:48,94.563,1.656,,,,
6744,3/15/20 7:58,94.553,1.656,,,,
6745,3/15/20 8:08,94.563,1.656,,,,
6746,3/15/20 8:18,94.563,1.656,,,,
6747,3/15/20 8:28,94.583,1.656,,,,
6748,3/15/20 8:38,94.573,1.656,,,,
6749,3/15/20 8:48,94.573,1.656,,,,
6750,3/15/20 8:58,94.593,1.656,,,,
6751,3/15/20 9:08,94.613,1.656,,,,
6752,3/15/20 9:18,94.603,1.656,,,,
6753,3/15/20 9:28,94.593,1.656,,,,
6754,3/15/20 9:38,94.583,1.656,,,,
6755,3/15/20 9:48,94.573,1.656,,,,
6756,3/15/20 9:58,94.603,1.656,,,,
6757,3/15/20 10:08,94.593,1.656,,,,
6758,3/15/20 10:18,94.573,1.656,,,,
6759,3/15/20 10:28,94.573,1.656,,,,
6760,3/15/20 10:38,94.583,1.656,,,,
6761,3/15/20 10:48,94.603,1.656,,,,
6762,3/15/20 10:58,94.613,1.656,,,,
6763,3/15/20 11:08,94.624,1.656,,,,
6764,3/15/20 11:18,94.624,1.656,,,,
6765,3/15/20 11:28,94.634,1.656,,,,
6766,3/15/20 11:38,94.644,1.656,,,,
6767,3/15/20 11:48,94.634,1.656,,,,
6768,3/15/20 11:58,94.624,1.656,,,,
6769,3/15/20 12:08,94.634,1.656,,,,
6770,3/15/20 12:18,94.634,1.656,,,,
6771,3/15/20 12:28,94.603,1.656,,,,
6772,3/15/20 12:38,94.583,1.656,,,,
6773,3/15/20 12:48,94.593,1.656,,,,
6774,3/15/20 12:58,94.603,1.656,,,,
6775,3/15/20 13:08,94.583,1.656,,,,
6776,3/15/20 13:18,94.603,1.656,,,,
6777,3/15/20 13:28,94.583,1.656,,,,
6778,3/15/20 13:38,94.583,1.656,,,,
6779,3/15/20 13:48,94.583,1.656,,,,
6780,3/15/20 13:58,94.593,1.656,,,,
6781,3/15/20 14:08,94.603,1.656,,,,
6782,3/15/20 14:18,94.634,1.656,,,,
6783,3/15/20 14:28,94.634,1.656,,,,
6784,3/15/20 14:38,94.654,1.656,,,,
6785,3/15/20 14:48,94.654,1.656,,,,
6786,3/15/20 14:58,94.684,1.656,,,,
6787,3/15/20 15:08,94.684,1.656,,,,
6788,3/15/20 15:18,94.694,1.656,,,,
6789,3/15/20 15:28,94.694,1.656,,,,
6790,3/15/20 15:38,94.694,1.656,,,,
6791,3/15/20 15:48,94.694,1.656,,,,
6792,3/15/20 15:58,94.684,1.656,,,,
6793,3/15/20 16:08,94.694,1.656,,,,
6794,3/15/20 16:18,94.684,1.656,,,,
6795,3/15/20 16:28,94.704,1.656,,,,
6796,3/15/20 16:38,94.725,1.656,,,,
6797,3/15/20 16:48,94.725,1.656,,,,
6798,3/15/20 16:58,94.725,1.656,,,,
6799,3/15/20 17:08,94.715,1.656,,,,
6800,3/15/20 17:18,94.725,1.656,,,,
6801,3/15/20 17:28,94.704,1.656,,,,
6802,3/15/20 17:38,94.735,1.656,,,,
6803,3/15/20 17:48,94.715,1.656,,,,
6804,3/15/20 17:58,94.745,1.656,,,,
6805,3/15/20 18:08,94.755,1.656,,,,
6806,3/15/20 18:18,94.745,1.656,,,,
6807,3/15/20 18:28,94.785,1.656,,,,
6808,3/15/20 18:38,94.775,1.656,,,,
6809,3/15/20 18:48,94.785,1.656,,,,
6810,3/15/20 18:58,94.796,1.656,,,,
6811,3/15/20 19:08,94.796,1.656,,,,
6812,3/15/20 19:18,94.796,1.656,,,,
6813,3/15/20 19:28,94.785,1.656,,,,
6814,3/15/20 19:38,94.785,1.656,,,,
6815,3/15/20 19:48,94.806,1.656,,,,
6816,3/15/20 19:58,94.826,1.656,,,,
6817,3/15/20 20:08,94.856,1.656,,,,
6818,3/15/20 20:18,94.826,1.656,,,,
6819,3/15/20 20:28,94.826,1.656,,,,
6820,3/15/20 20:38,94.836,1.656,,,,
6821,3/15/20 20:48,94.816,1.656,,,,
6822,3/15/20 20:58,94.826,1.656,,,,
6823,3/15/20 21:08,94.826,1.656,,,,
6824,3/15/20 21:18,94.826,1.656,,,,
6825,3/15/20 21:28,94.836,1.656,,,,
6826,3/15/20 21:38,94.816,1.656,,,,
6827,3/15/20 21:48,94.816,1.656,,,,
6828,3/15/20 21:58,94.816,1.656,,,,
6829,3/15/20 22:08,94.806,1.656,,,,
6830,3/15/20 22:18,94.785,1.656,,,,
6831,3/15/20 22:28,94.785,1.656,,,,
6832,3/15/20 22:38,94.796,1.656,,,,
6833,3/15/20 22:48,94.826,1.656,,,,
6834,3/15/20 22:58,94.806,1.656,,,,
6835,3/15/20 23:08,94.816,1.656,,,,
6836,3/15/20 23:18,94.806,1.656,,,,
6837,3/15/20 23:28,94.806,1.656,,,,
6838,3/15/20 23:38,94.775,1.656,,,,
6839,3/15/20 23:48,94.796,1.656,,,,
6840,3/15/20 23:58,94.775,1.656,,,,
6841,3/16/20 0:08,94.796,1.656,,,,
6842,3/16/20 0:18,94.796,1.656,,,,
6843,3/16/20 0:28,94.806,1.656,,,,
6844,3/16/20 0:38,94.806,1.656,,,,
6845,3/16/20 0:48,94.796,1.656,,,,
6846,3/16/20 0:58,94.806,1.656,,,,
6847,3/16/20 1:08,94.816,1.656,,,,
6848,3/16/20 1:18,94.816,1.656,,,,
6849,3/16/20 1:28,94.796,1.656,,,,
6850,3/16/20 1:38,94.765,1.656,,,,
6851,3/16/20 1:48,94.755,1.656,,,,
6852,3/16/20 1:58,94.755,1.656,,,,
6853,3/16/20 2:08,94.755,1.656,,,,
6854,3/16/20 2:18,94.745,1.656,,,,
6855,3/16/20 2:28,94.725,1.656,,,,
6856,3/16/20 2:38,94.715,1.656,,,,
6857,3/16/20 2:48,94.704,1.656,,,,
6858,3/16/20 2:58,94.715,1.656,,,,
6859,3/16/20 3:08,94.715,1.656,,,,
6860,3/16/20 3:18,94.725,1.656,,,,
6861,3/16/20 3:28,94.745,1.656,,,,
6862,3/16/20 3:38,94.755,1.656,,,,
6863,3/16/20 3:48,94.745,1.656,,,,
6864,3/16/20 3:58,94.755,1.656,,,,
6865,3/16/20 4:08,94.755,1.656,,,,
6866,3/16/20 4:18,94.765,1.656,,,,
6867,3/16/20 4:28,94.775,1.656,,,,
6868,3/16/20 4:38,94.796,1.656,,,,
6869,3/16/20 4:48,94.785,1.656,,,,
6870,3/16/20 4:58,94.806,1.656,,,,
6871,3/16/20 5:08,94.816,1.656,,,,
6872,3/16/20 5:18,94.806,1.656,,,,
6873,3/16/20 5:28,94.816,1.656,,,,
6874,3/16/20 5:38,94.806,1.656,,,,
6875,3/16/20 5:48,94.796,1.656,,,,
6876,3/16/20 5:58,94.785,1.656,,,,
6877,3/16/20 6:08,94.775,1.656,,,,
6878,3/16/20 6:18,94.775,1.656,,,,
6879,3/16/20 6:28,94.785,1.656,,,,
6880,3/16/20 6:38,94.785,1.656,,,,
6881,3/16/20 6:48,94.806,1.656,,,,
6882,3/16/20 6:58,94.796,1.656,,,,
6883,3/16/20 7:08,94.785,1.656,,,,
6884,3/16/20 7:18,94.785,1.656,,,,
6885,3/16/20 7:28,94.785,1.656,,,,
6886,3/16/20 7:38,94.796,1.656,,,,
6887,3/16/20 7:48,94.796,1.656,,,,
6888,3/16/20 7:58,94.775,1.656,,,,
6889,3/16/20 8:08,94.785,1.656,,,,
6890,3/16/20 8:18,94.775,1.656,,,,
6891,3/16/20 8:28,94.796,1.656,,,,
6892,3/16/20 8:38,94.796,1.656,,,,
6893,3/16/20 8:48,94.785,1.656,,,,
6894,3/16/20 8:58,94.775,1.656,,,,
6895,3/16/20 9:08,94.785,1.656,,,,
6896,3/16/20 9:18,94.785,1.656,,,,
6897,3/16/20 9:28,94.775,1.656,,,,
6898,3/16/20 9:38,94.775,1.656,,,,
6899,3/16/20 9:48,94.765,1.656,,,,
6900,3/16/20 9:58,94.755,1.656,,,,
6901,3/16/20 10:08,94.755,1.656,,,,
6902,3/16/20 10:18,94.755,1.656,,,,
6903,3/16/20 10:28,94.735,1.656,,,,
6904,3/16/20 10:38,94.745,1.656,,,,
6905,3/16/20 10:48,94.725,1.656,,,,
6906,3/16/20 10:58,94.704,1.656,,,,
6907,3/16/20 11:08,94.704,1.656,,,,
6908,3/16/20 11:18,94.704,1.656,,,,
6909,3/16/20 11:28,94.694,1.656,,,,
6910,3/16/20 11:38,94.674,1.656,,,,
6911,3/16/20 11:48,94.684,1.656,,,,
6912,3/16/20 11:58,94.694,1.656,,,,
6913,3/16/20 12:08,94.674,1.656,,,,
6914,3/16/20 12:18,94.644,1.656,,,,
6915,3/16/20 12:28,94.624,1.656,,,,
6916,3/16/20 12:38,94.613,1.656,,,,
6917,3/16/20 12:48,94.603,1.656,,,,
6918,3/16/20 12:58,94.573,1.656,,,,
6919,3/16/20 13:08,94.543,1.656,,,,
6920,3/16/20 13:18,94.522,1.656,,,,
6921,3/16/20 13:28,94.512,1.656,,,,
6922,3/16/20 13:38,94.482,1.656,,,,
6923,3/16/20 13:48,94.482,1.656,,,,
6924,3/16/20 13:58,94.452,1.656,,,,
6925,3/16/20 14:08,94.452,1.656,,,,
6926,3/16/20 14:18,94.441,1.656,,,,
6927,3/16/20 14:28,94.421,1.656,,,,
6928,3/16/20 14:38,94.411,1.656,,,,
6929,3/16/20 14:48,94.391,1.656,,,,
6930,3/16/20 14:58,94.371,1.656,,,,
6931,3/16/20 15:08,94.36,1.656,,,,
6932,3/16/20 15:18,94.35,1.656,,,,
6933,3/16/20 15:28,94.34,1.656,,,,
6934,3/16/20 15:38,94.32,1.656,,,,
6935,3/16/20 15:48,94.31,1.656,,,,
6936,3/16/20 15:58,94.3,1.656,,,,
6937,3/16/20 16:08,94.31,1.656,,,,
6938,3/16/20 16:18,94.3,1.656,,,,
6939,3/16/20 16:28,94.31,1.656,,,,
6940,3/16/20 16:38,94.29,1.656,,,,
6941,3/16/20 16:48,94.3,1.656,,,,
6942,3/16/20 16:58,94.31,1.656,,,,
6943,3/16/20 17:08,94.31,1.656,,,,
6944,3/16/20 17:18,94.3,1.656,,,,
6945,3/16/20 17:28,94.3,1.656,,,,
6946,3/16/20 17:38,94.3,1.656,,,,
6947,3/16/20 17:48,94.31,1.656,,,,
6948,3/16/20 17:58,94.3,1.656,,,,
6949,3/16/20 18:08,94.3,1.656,,,,
6950,3/16/20 18:18,94.28,1.656,,,,
6951,3/16/20 18:28,94.28,1.656,,,,
6952,3/16/20 18:38,94.269,1.656,,,,
6953,3/16/20 18:48,94.269,1.656,,,,
6954,3/16/20 18:58,94.249,1.656,,,,
6955,3/16/20 19:08,94.249,1.656,,,,
6956,3/16/20 19:18,94.249,1.656,,,,
6957,3/16/20 19:28,94.239,1.656,,,,
6958,3/16/20 19:38,94.239,1.656,,,,
6959,3/16/20 19:48,94.239,1.656,,,,
6960,3/16/20 19:58,94.249,1.656,,,,
6961,3/16/20 20:08,94.229,1.656,,,,
6962,3/16/20 20:18,94.239,1.656,,,,
6963,3/16/20 20:28,94.249,1.656,,,,
6964,3/16/20 20:38,94.249,1.656,,,,
6965,3/16/20 20:48,94.229,1.656,,,,
6966,3/16/20 20:58,94.229,1.656,,,,
6967,3/16/20 21:08,94.239,1.656,,,,
6968,3/16/20 21:18,94.239,1.656,,,,
6969,3/16/20 21:28,94.229,1.656,,,,
6970,3/16/20 21:38,94.229,1.656,,,,
6971,3/16/20 21:48,94.219,1.656,,,,
6972,3/16/20 21:58,94.219,1.656,,,,
6973,3/16/20 22:08,94.199,1.656,,,,
6974,3/16/20 22:18,94.209,1.656,,,,
6975,3/16/20 22:28,94.189,1.656,,,,
6976,3/16/20 22:38,94.178,1.656,,,,
6977,3/16/20 22:48,94.148,1.656,,,,
6978,3/16/20 22:58,94.138,1.656,,,,
6979,3/16/20 23:08,94.128,1.656,,,,
6980,3/16/20 23:18,94.108,1.656,,,,
6981,3/16/20 23:28,94.077,1.656,,,,
6982,3/16/20 23:38,94.067,1.656,,,,
6983,3/16/20 23:48,94.057,1.656,,,,
6984,3/16/20 23:58,94.017,1.656,,,,
6985,3/17/20 0:08,94.006,1.656,,,,
6986,3/17/20 0:18,94.017,1.656,,,,
6987,3/17/20 0:28,93.996,1.656,,,,
6988,3/17/20 0:38,93.966,1.656,,,,
6989,3/17/20 0:48,93.946,1.656,,,,
6990,3/17/20 0:58,93.926,1.656,,,,
6991,3/17/20 1:08,93.905,1.656,,,,
6992,3/17/20 1:18,93.875,1.656,,,,
6993,3/17/20 1:28,93.875,1.656,,,,
6994,3/17/20 1:38,93.875,1.656,,,,
6995,3/17/20 1:48,93.855,1.656,,,,
6996,3/17/20 1:58,93.834,1.656,,,,
6997,3/17/20 2:08,93.804,1.656,,,,
6998,3/17/20 2:18,93.784,1.656,,,,
6999,3/17/20 2:28,93.774,1.656,,,,
7000,3/17/20 2:38,93.754,1.656,,,,
7001,3/17/20 2:48,93.733,1.656,,,,
7002,3/17/20 2:58,93.703,1.656,,,,
7003,3/17/20 3:08,93.703,1.656,,,,
7004,3/17/20 3:18,93.703,1.656,,,,
7005,3/17/20 3:28,93.693,1.656,,,,
7006,3/17/20 3:38,93.673,1.656,,,,
7007,3/17/20 3:48,93.652,1.656,,,,
7008,3/17/20 3:58,93.632,1.656,,,,
7009,3/17/20 4:08,93.612,1.656,,,,
7010,3/17/20 4:18,93.602,1.656,,,,
7011,3/17/20 4:28,93.592,1.656,,,,
7012,3/17/20 4:38,93.571,1.656,,,,
7013,3/17/20 4:48,93.541,1.656,,,,
7014,3/17/20 4:58,93.531,1.656,,,,
7015,3/17/20 5:08,93.511,1.656,,,,
7016,3/17/20 5:18,93.491,1.656,,,,
7017,3/17/20 5:28,93.47,1.656,,,,
7018,3/17/20 5:38,93.48,1.656,,,,
7019,3/17/20 5:48,93.44,1.656,,,,
7020,3/17/20 5:58,93.43,1.656,,,,
7021,3/17/20 6:08,93.43,1.656,,,,
7022,3/17/20 6:18,93.42,1.656,,,,
7023,3/17/20 6:28,93.42,1.656,,,,
7024,3/17/20 6:38,93.42,1.656,,,,
7025,3/17/20 6:48,93.41,1.656,,,,
7026,3/17/20 6:58,93.4,1.656,,,,
7027,3/17/20 7:08,93.389,1.656,,,,
7028,3/17/20 7:18,93.349,1.656,,,,
7029,3/17/20 7:28,93.329,1.656,,,,
7030,3/17/20 7:38,93.319,1.656,,,,
7031,3/17/20 7:48,93.309,1.656,,,,
7032,3/17/20 7:58,93.298,1.656,,,,
7033,3/17/20 8:08,93.288,1.656,,,,
7034,3/17/20 8:18,93.268,1.656,,,,
7035,3/17/20 8:28,93.268,1.656,,,,
7036,3/17/20 8:38,93.248,1.656,,,,
7037,3/17/20 8:48,93.228,1.656,,,,
7038,3/17/20 8:58,93.218,1.656,,,,
7039,3/17/20 9:08,93.197,1.656,,,,
7040,3/17/20 9:18,93.167,1.656,,,,
7041,3/17/20 9:28,93.147,1.656,,,,
7042,3/17/20 9:38,93.116,1.656,,,,
7043,3/17/20 9:48,93.106,1.656,,,,
7044,3/17/20 9:58,93.086,1.656,,,,
7045,3/17/20 10:08,93.066,1.656,,,,
7046,3/17/20 10:18,93.025,1.656,,,,
7047,3/17/20 10:28,93.015,1.656,,,,
7048,3/17/20 10:38,92.995,1.656,,,,
7049,3/17/20 10:48,92.955,1.656,,,,
7050,3/17/20 10:58,92.924,1.656,,,,
7051,3/17/20 11:08,92.944,1.656,,,,
7052,3/17/20 11:18,92.914,1.656,,,,
7053,3/17/20 11:28,92.904,1.656,,,,
7054,3/17/20 11:38,92.894,1.656,,,,
7055,3/17/20 11:48,92.894,1.656,,,,
7056,3/17/20 11:58,92.864,1.656,,,,
7057,3/17/20 12:08,92.864,1.656,,,,
7058,3/17/20 12:18,92.833,1.656,,,,
7059,3/17/20 12:28,92.823,1.656,,,,
7060,3/17/20 12:38,92.793,1.656,,,,
7061,3/17/20 12:48,92.762,1.656,,,,
7062,3/17/20 12:58,92.752,1.656,,,,
7063,3/17/20 13:08,92.752,1.656,,,,
7064,3/17/20 13:18,92.722,1.656,,,,
7065,3/17/20 13:28,92.702,1.656,,,,
7066,3/17/20 13:38,92.682,1.656,,,,
7067,3/17/20 13:48,92.671,1.656,,,,
7068,3/17/20 13:58,92.682,1.656,,,,
7069,3/17/20 14:08,92.671,1.656,,,,
7070,3/17/20 14:18,92.692,1.656,,,,
7071,3/17/20 14:28,92.661,1.656,,,,
7072,3/17/20 14:38,92.641,1.656,,,,
7073,3/17/20 14:48,92.621,1.656,,,,
7074,3/17/20 14:58,92.621,1.656,,,,
7075,3/17/20 15:08,92.601,1.656,,,,
7076,3/17/20 15:18,92.601,1.656,,,,
7077,3/17/20 15:28,92.611,1.656,,,,
7078,3/17/20 15:38,92.56,1.656,,,,
7079,3/17/20 15:48,92.57,1.656,,,,
7080,3/17/20 15:58,92.55,1.656,,,,
7081,3/17/20 16:08,92.54,1.656,,,,
7082,3/17/20 16:18,92.54,1.656,,,,
7083,3/17/20 16:28,92.56,1.656,,,,
7084,3/17/20 16:38,92.55,1.656,,,,
7085,3/17/20 16:48,92.53,1.656,,,,
7086,3/17/20 16:58,92.55,1.656,,,,
7087,3/17/20 17:08,92.56,1.656,,,,
7088,3/17/20 17:18,92.56,1.656,,,,
7089,3/17/20 17:28,92.57,1.656,,,,
7090,3/17/20 17:38,92.58,1.656,,,,
7091,3/17/20 17:48,92.58,1.656,,,,
7092,3/17/20 17:58,92.57,1.656,,,,
7093,3/17/20 18:08,92.601,1.656,,,,
7094,3/17/20 18:18,92.611,1.656,,,,
7095,3/17/20 18:28,92.601,1.656,,,,
7096,3/17/20 18:38,92.591,1.656,,,,
7097,3/17/20 18:48,92.591,1.656,,,,
7098,3/17/20 18:58,92.621,1.656,,,,
7099,3/17/20 19:08,92.621,1.656,,,,
7100,3/17/20 19:18,92.631,1.656,,,,
7101,3/17/20 19:28,92.631,1.656,,,,
7102,3/17/20 19:38,92.651,1.656,,,,
7103,3/17/20 19:48,92.661,1.656,,,,
7104,3/17/20 19:58,92.671,1.656,,,,
7105,3/17/20 20:08,92.671,1.656,,,,
7106,3/17/20 20:18,92.692,1.656,,,,
7107,3/17/20 20:28,92.692,1.656,,,,
7108,3/17/20 20:38,92.702,1.656,,,,
7109,3/17/20 20:48,92.692,1.656,,,,
7110,3/17/20 20:58,92.702,1.656,,,,
7111,3/17/20 21:08,92.732,1.656,,,,
7112,3/17/20 21:18,92.712,1.656,,,,
7113,3/17/20 21:28,92.752,1.656,,,,
7114,3/17/20 21:38,92.762,1.656,,,,
7115,3/17/20 21:48,92.752,1.656,,,,
7116,3/17/20 21:58,92.783,1.656,,,,
7117,3/17/20 22:08,92.813,1.656,,,,
7118,3/17/20 22:18,92.823,1.656,,,,
7119,3/17/20 22:28,92.843,1.656,,,,
7120,3/17/20 22:38,92.833,1.656,,,,
7121,3/17/20 22:48,92.874,1.656,,,,
