Plot Title: Barometric,,,,,,,
#,"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10710509, SEN S/N: 10710509)","Temp, °C (LGR S/N: 10710509, SEN S/N: 10710509)","Coupler Detached (LGR S/N: 10710509, SEN S/N: 10710509)","Coupler Attached (LGR S/N: 10710509, SEN S/N: 10710509)","Host Connected (LGR S/N: 10710509, SEN S/N: 10710509)","End Of File (LGR S/N: 10710509, SEN S/N: 10710509)"
1,1/28/20 10:19,93.346,0.01,,,,
2,1/28/20 10:20,,,Logged,,,
3,1/28/20 10:29,93.288,0.121,,,,
4,1/28/20 10:39,93.281,-0.662,,,,
5,1/28/20 10:49,93.285,-1.114,,,,
6,1/28/20 10:59,93.273,-1.456,,,,
7,1/28/20 11:09,93.296,-1.684,,,,
8,1/28/20 11:19,93.267,-1.914,,,,
9,1/28/20 11:29,93.259,-2.145,,,,
10,1/28/20 11:39,93.255,-2.261,,,,
11,1/28/20 11:49,93.261,-2.377,,,,
12,1/28/20 11:59,93.247,-2.494,,,,
13,1/28/20 12:09,93.226,-2.494,,,,
14,1/28/20 12:19,93.222,-2.61,,,,
15,1/28/20 12:29,93.212,-2.61,,,,
16,1/28/20 12:39,93.218,-2.727,,,,
17,1/28/20 12:49,93.208,-2.727,,,,
18,1/28/20 12:59,93.197,-2.727,,,,
19,1/28/20 13:09,93.208,-2.727,,,,
20,1/28/20 13:19,93.193,-2.844,,,,
21,1/28/20 13:29,93.193,-2.844,,,,
22,1/28/20 13:39,93.214,-2.844,,,,
23,1/28/20 13:49,93.22,-2.962,,,,
24,1/28/20 13:59,93.209,-2.962,,,,
25,1/28/20 14:09,93.24,-2.962,,,,
26,1/28/20 14:19,93.24,-2.962,,,,
27,1/28/20 14:29,93.246,-3.079,,,,
28,1/28/20 14:39,93.246,-3.079,,,,
29,1/28/20 14:49,93.283,-3.197,,,,
30,1/28/20 14:59,93.273,-3.197,,,,
31,1/28/20 15:09,93.289,-3.316,,,,
32,1/28/20 15:19,93.305,-3.434,,,,
33,1/28/20 15:29,93.316,-3.434,,,,
34,1/28/20 15:39,93.322,-3.553,,,,
35,1/28/20 15:49,93.311,-3.553,,,,
36,1/28/20 15:59,93.307,-3.672,,,,
37,1/28/20 16:09,93.307,-3.672,,,,
38,1/28/20 16:19,93.323,-3.792,,,,
39,1/28/20 16:29,93.364,-3.792,,,,
40,1/28/20 16:39,93.35,-3.911,,,,
41,1/28/20 16:49,93.366,-4.031,,,,
42,1/28/20 16:59,93.362,-4.152,,,,
43,1/28/20 17:09,93.382,-4.152,,,,
44,1/28/20 17:19,93.399,-4.272,,,,
45,1/28/20 17:29,93.399,-4.272,,,,
46,1/28/20 17:39,93.415,-4.393,,,,
47,1/28/20 17:49,93.445,-4.393,,,,
48,1/28/20 17:59,93.441,-4.514,,,,
49,1/28/20 18:09,93.441,-4.514,,,,
50,1/28/20 18:19,93.451,-4.514,,,,
51,1/28/20 18:29,93.457,-4.636,,,,
52,1/28/20 18:39,93.478,-4.636,,,,
53,1/28/20 18:49,93.457,-4.636,,,,
54,1/28/20 18:59,93.478,-4.636,,,,
55,1/28/20 19:09,93.478,-4.636,,,,
56,1/28/20 19:19,93.488,-4.636,,,,
57,1/28/20 19:29,93.514,-4.758,,,,
58,1/28/20 19:39,93.514,-4.758,,,,
59,1/28/20 19:49,93.535,-4.758,,,,
60,1/28/20 19:59,93.535,-4.758,,,,
61,1/28/20 20:09,93.535,-4.758,,,,
62,1/28/20 20:19,93.555,-4.758,,,,
63,1/28/20 20:29,93.541,-4.88,,,,
64,1/28/20 20:39,93.561,-4.88,,,,
65,1/28/20 20:49,93.572,-4.88,,,,
66,1/28/20 20:59,93.557,-5.003,,,,
67,1/28/20 21:09,93.567,-5.003,,,,
68,1/28/20 21:19,93.583,-5.125,,,,
69,1/28/20 21:29,93.573,-5.125,,,,
70,1/28/20 21:39,93.604,-5.125,,,,
71,1/28/20 21:49,93.61,-5.249,,,,
72,1/28/20 21:59,93.61,-5.249,,,,
73,1/28/20 22:09,93.63,-5.249,,,,
74,1/28/20 22:19,93.63,-5.249,,,,
75,1/28/20 22:29,93.61,-5.249,,,,
76,1/28/20 22:39,93.605,-5.372,,,,
77,1/28/20 22:49,93.605,-5.372,,,,
78,1/28/20 22:59,93.595,-5.372,,,,
79,1/28/20 23:09,93.616,-5.372,,,,
80,1/28/20 23:19,93.626,-5.372,,,,
81,1/28/20 23:29,93.636,-5.372,,,,
82,1/28/20 23:39,93.657,-5.372,,,,
83,1/28/20 23:49,93.646,-5.372,,,,
84,1/28/20 23:59,93.657,-5.372,,,,
85,1/29/20 0:09,93.657,-5.372,,,,
86,1/29/20 0:19,93.662,-5.496,,,,
87,1/29/20 0:29,93.662,-5.496,,,,
88,1/29/20 0:39,93.673,-5.496,,,,
89,1/29/20 0:49,93.662,-5.496,,,,
90,1/29/20 0:59,93.662,-5.496,,,,
91,1/29/20 1:09,93.642,-5.496,,,,
92,1/29/20 1:19,93.683,-5.496,,,,
93,1/29/20 1:29,93.673,-5.496,,,,
94,1/29/20 1:39,93.673,-5.496,,,,
95,1/29/20 1:49,93.683,-5.496,,,,
96,1/29/20 1:59,93.693,-5.496,,,,
97,1/29/20 2:09,93.699,-5.62,,,,
98,1/29/20 2:19,93.689,-5.62,,,,
99,1/29/20 2:29,93.689,-5.62,,,,
100,1/29/20 2:39,93.694,-5.745,,,,
101,1/29/20 2:49,93.694,-5.745,,,,
102,1/29/20 2:59,93.7,-5.87,,,,
103,1/29/20 3:09,93.69,-5.87,,,,
104,1/29/20 3:19,93.696,-5.995,,,,
105,1/29/20 3:29,93.691,-6.12,,,,
106,1/29/20 3:39,93.702,-6.12,,,,
107,1/29/20 3:49,93.687,-6.246,,,,
108,1/29/20 3:59,93.718,-6.246,,,,
109,1/29/20 4:09,93.734,-6.373,,,,
110,1/29/20 4:19,93.729,-6.499,,,,
111,1/29/20 4:29,93.755,-6.626,,,,
112,1/29/20 4:39,93.771,-6.754,,,,
113,1/29/20 4:49,93.767,-6.882,,,,
114,1/29/20 4:59,93.752,-7.01,,,,
115,1/29/20 5:09,93.737,-7.138,,,,
116,1/29/20 5:19,93.753,-7.267,,,,
117,1/29/20 5:29,93.769,-7.397,,,,
118,1/29/20 5:39,93.795,-7.527,,,,
119,1/29/20 5:49,93.8,-7.657,,,,
120,1/29/20 5:59,93.806,-7.787,,,,
121,1/29/20 6:09,93.832,-7.918,,,,
122,1/29/20 6:19,93.868,-8.05,,,,
123,1/29/20 6:29,93.863,-8.182,,,,
124,1/29/20 6:39,93.884,-8.182,,,,
125,1/29/20 6:49,93.91,-8.314,,,,
126,1/29/20 6:59,93.926,-8.447,,,,
127,1/29/20 7:09,93.915,-8.447,,,,
128,1/29/20 7:19,93.911,-8.58,,,,
129,1/29/20 7:29,93.931,-8.58,,,,
130,1/29/20 7:39,93.931,-8.58,,,,
131,1/29/20 7:49,93.957,-8.713,,,,
132,1/29/20 7:59,93.957,-8.713,,,,
133,1/29/20 8:09,93.983,-8.847,,,,
134,1/29/20 8:19,93.973,-8.847,,,,
135,1/29/20 8:29,94.014,-8.847,,,,
136,1/29/20 8:39,93.993,-8.847,,,,
137,1/29/20 8:49,94.003,-8.847,,,,
138,1/29/20 8:59,94.024,-8.847,,,,
139,1/29/20 9:09,94.034,-8.847,,,,
140,1/29/20 9:19,94.044,-8.847,,,,
141,1/29/20 9:29,94.07,-8.713,,,,
142,1/29/20 9:39,94.1,-8.713,,,,
143,1/29/20 9:49,94.085,-8.58,,,,
144,1/29/20 9:59,94.074,-8.314,,,,
145,1/29/20 10:09,94.098,-7.918,,,,
146,1/29/20 10:19,94.087,-7.657,,,,
147,1/29/20 10:29,94.081,-7.527,,,,
148,1/29/20 10:39,94.107,-7.397,,,,
149,1/29/20 10:49,94.107,-7.397,,,,
150,1/29/20 10:59,94.116,-7.138,,,,
151,1/29/20 11:09,94.1,-7.01,,,,
152,1/29/20 11:19,94.108,-6.499,,,,
153,1/29/20 11:29,94.111,-6.12,,,,
154,1/29/20 11:39,94.109,-5.62,,,,
155,1/29/20 11:49,94.097,-5.372,,,,
156,1/29/20 11:59,94.102,-5.249,,,,
157,1/29/20 12:09,94.091,-5.249,,,,
158,1/29/20 12:19,94.084,-4.88,,,,
159,1/29/20 12:29,94.087,-4.514,,,,
160,1/29/20 12:39,94.088,-3.911,,,,
161,1/29/20 12:49,94.099,-3.316,,,,
162,1/29/20 12:59,94.093,-3.197,,,,
163,1/29/20 13:09,94.089,-3.316,,,,
164,1/29/20 13:19,94.108,-3.079,,,,
165,1/29/20 13:29,94.089,-2.727,,,,
166,1/29/20 13:39,94.104,-2.03,,,,
167,1/29/20 13:49,94.119,-1.341,,,,
168,1/29/20 13:59,94.145,-0.887,,,,
169,1/29/20 14:09,94.133,-0.662,,,,
170,1/29/20 14:19,94.168,-0.549,,,,
171,1/29/20 14:29,94.143,-0.662,,,,
172,1/29/20 14:39,94.166,-0.887,,,,
173,1/29/20 14:49,94.164,-1.228,,,,
174,1/29/20 14:59,94.174,-1.228,,,,
175,1/29/20 15:09,94.186,-1.456,,,,
176,1/29/20 15:19,94.184,-1.799,,,,
177,1/29/20 15:29,94.188,-2.261,,,,
178,1/29/20 15:39,94.178,-2.844,,,,
179,1/29/20 15:49,94.222,-3.316,,,,
180,1/29/20 15:59,94.234,-3.553,,,,
181,1/29/20 16:09,94.252,-3.911,,,,
182,1/29/20 16:19,94.225,-4.393,,,,
183,1/29/20 16:29,94.216,-4.636,,,,
184,1/29/20 16:39,94.244,-5.003,,,,
185,1/29/20 16:49,94.241,-5.372,,,,
186,1/29/20 16:59,94.264,-5.87,,,,
187,1/29/20 17:09,94.255,-6.12,,,,
188,1/29/20 17:19,94.256,-6.373,,,,
189,1/29/20 17:29,94.257,-6.626,,,,
190,1/29/20 17:39,94.248,-6.882,,,,
191,1/29/20 17:49,94.264,-7.01,,,,
192,1/29/20 17:59,94.275,-7.267,,,,
193,1/29/20 18:09,94.27,-7.397,,,,
194,1/29/20 18:19,94.296,-7.527,,,,
195,1/29/20 18:29,94.292,-7.657,,,,
196,1/29/20 18:39,94.318,-7.787,,,,
197,1/29/20 18:49,94.319,-8.05,,,,
198,1/29/20 18:59,94.334,-8.182,,,,
199,1/29/20 19:09,94.371,-8.314,,,,
200,1/29/20 19:19,94.376,-8.447,,,,
201,1/29/20 19:29,94.392,-8.58,,,,
202,1/29/20 19:39,94.397,-8.713,,,,
203,1/29/20 19:49,94.423,-8.847,,,,
204,1/29/20 19:59,94.424,-9.117,,,,
205,1/29/20 20:09,94.439,-9.252,,,,
206,1/29/20 20:19,94.455,-9.388,,,,
207,1/29/20 20:29,94.47,-9.525,,,,
208,1/29/20 20:39,94.496,-9.662,,,,
209,1/29/20 20:49,94.507,-9.662,,,,
210,1/29/20 20:59,94.502,-9.799,,,,
211,1/29/20 21:09,94.502,-10.075,,,,
212,1/29/20 21:19,94.507,-10.214,,,,
213,1/29/20 21:29,94.523,-10.353,,,,
214,1/29/20 21:39,94.538,-10.493,,,,
215,1/29/20 21:49,94.523,-10.634,,,,
216,1/29/20 21:59,94.518,-10.774,,,,
217,1/29/20 22:09,94.538,-10.774,,,,
218,1/29/20 22:19,94.543,-10.916,,,,
219,1/29/20 22:29,94.528,-11.058,,,,
220,1/29/20 22:39,94.548,-11.058,,,,
221,1/29/20 22:49,94.564,-11.2,,,,
222,1/29/20 22:59,94.564,-11.2,,,,
223,1/29/20 23:09,94.538,-11.344,,,,
224,1/29/20 23:19,94.548,-11.344,,,,
225,1/29/20 23:29,94.548,-11.344,,,,
226,1/29/20 23:39,94.538,-11.344,,,,
227,1/29/20 23:49,94.548,-11.344,,,,
228,1/29/20 23:59,94.589,-11.344,,,,
229,1/30/20 0:09,94.589,-11.344,,,,
230,1/30/20 0:19,94.569,-11.344,,,,
231,1/30/20 0:29,94.579,-11.344,,,,
232,1/30/20 0:39,94.584,-11.487,,,,
233,1/30/20 0:49,94.594,-11.487,,,,
234,1/30/20 0:59,94.605,-11.487,,,,
235,1/30/20 1:09,94.625,-11.487,,,,
236,1/30/20 1:19,94.599,-11.631,,,,
237,1/30/20 1:29,94.62,-11.631,,,,
238,1/30/20 1:39,94.64,-11.631,,,,
239,1/30/20 1:49,94.64,-11.631,,,,
240,1/30/20 1:59,94.651,-11.631,,,,
241,1/30/20 2:09,94.651,-11.631,,,,
242,1/30/20 2:19,94.661,-11.631,,,,
243,1/30/20 2:29,94.671,-11.631,,,,
244,1/30/20 2:39,94.671,-11.631,,,,
245,1/30/20 2:49,94.651,-11.631,,,,
246,1/30/20 2:59,94.671,-11.631,,,,
247,1/30/20 3:09,94.671,-11.631,,,,
248,1/30/20 3:19,94.671,-11.631,,,,
249,1/30/20 3:29,94.661,-11.631,,,,
250,1/30/20 3:39,94.651,-11.631,,,,
251,1/30/20 3:49,94.651,-11.631,,,,
252,1/30/20 3:59,94.656,-11.776,,,,
253,1/30/20 4:09,94.676,-11.776,,,,
254,1/30/20 4:19,94.686,-11.776,,,,
255,1/30/20 4:29,94.676,-11.776,,,,
256,1/30/20 4:39,94.666,-11.776,,,,
257,1/30/20 4:49,94.686,-11.776,,,,
258,1/30/20 4:59,94.696,-11.776,,,,
259,1/30/20 5:09,94.707,-11.776,,,,
260,1/30/20 5:19,94.707,-11.776,,,,
261,1/30/20 5:29,94.717,-11.776,,,,
262,1/30/20 5:39,94.732,-11.631,,,,
263,1/30/20 5:49,94.732,-11.631,,,,
264,1/30/20 5:59,94.743,-11.631,,,,
265,1/30/20 6:09,94.732,-11.631,,,,
266,1/30/20 6:19,94.753,-11.631,,,,
267,1/30/20 6:29,94.768,-11.776,,,,
268,1/30/20 6:39,94.768,-11.776,,,,
269,1/30/20 6:49,94.773,-11.631,,,,
270,1/30/20 6:59,94.794,-11.631,,,,
271,1/30/20 7:09,94.814,-11.631,,,,
272,1/30/20 7:19,94.814,-11.631,,,,
273,1/30/20 7:29,94.804,-11.631,,,,
274,1/30/20 7:39,94.83,-11.487,,,,
275,1/30/20 7:49,94.83,-11.487,,,,
276,1/30/20 7:59,94.845,-11.344,,,,
277,1/30/20 8:09,94.835,-11.344,,,,
278,1/30/20 8:19,94.85,-11.2,,,,
279,1/30/20 8:29,94.866,-11.058,,,,
280,1/30/20 8:39,94.86,-10.916,,,,
281,1/30/20 8:49,94.866,-10.774,,,,
282,1/30/20 8:59,94.871,-10.634,,,,
283,1/30/20 9:09,94.876,-10.493,,,,
284,1/30/20 9:19,94.881,-10.353,,,,
285,1/30/20 9:29,94.886,-10.214,,,,
286,1/30/20 9:39,94.906,-9.937,,,,
287,1/30/20 9:49,94.895,-9.662,,,,
288,1/30/20 9:59,94.916,-9.388,,,,
289,1/30/20 10:09,94.925,-8.847,,,,
290,1/30/20 10:19,94.954,-8.314,,,,
291,1/30/20 10:29,94.964,-8.05,,,,
292,1/30/20 10:39,94.963,-7.787,,,,
293,1/30/20 10:49,94.962,-7.527,,,,
294,1/30/20 10:59,94.941,-7.267,,,,
295,1/30/20 11:09,94.96,-7.01,,,,
296,1/30/20 11:19,94.948,-6.499,,,,
297,1/30/20 11:29,94.966,-5.995,,,,
298,1/30/20 11:39,94.948,-5.372,,,,
299,1/30/20 11:49,94.925,-4.88,,,,
300,1/30/20 11:59,94.934,-4.636,,,,
301,1/30/20 12:09,94.922,-4.393,,,,
302,1/30/20 12:19,94.929,-3.911,,,,
303,1/30/20 12:29,94.905,-3.434,,,,
304,1/30/20 12:39,94.912,-2.962,,,,
305,1/30/20 12:49,94.917,-2.261,,,,
306,1/30/20 12:59,94.925,-2.03,,,,
307,1/30/20 13:09,94.925,-2.03,,,,
308,1/30/20 13:19,94.921,-1.57,,,,
309,1/30/20 13:29,94.932,-1.001,,,,
310,1/30/20 13:39,94.935,-0.325,,,,
311,1/30/20 13:49,94.96,0.343,,,,
312,1/30/20 13:59,94.965,0.784,,,,
313,1/30/20 14:09,94.957,1.112,,,,
314,1/30/20 14:19,94.957,1.112,,,,
315,1/30/20 14:29,94.963,1.003,,,,
316,1/30/20 14:39,94.945,0.784,,,,
317,1/30/20 14:49,94.961,0.674,,,,
318,1/30/20 14:59,94.972,0.674,,,,
319,1/30/20 15:09,94.968,0.563,,,,
320,1/30/20 15:19,94.97,0.343,,,,
321,1/30/20 15:29,94.978,0.01,,,,
322,1/30/20 15:39,95.005,-0.102,,,,
323,1/30/20 15:49,94.997,-0.325,,,,
324,1/30/20 15:59,94.989,-0.549,,,,
325,1/30/20 16:09,94.991,-0.774,,,,
326,1/30/20 16:19,94.979,-1.114,,,,
327,1/30/20 16:29,94.977,-1.456,,,,
328,1/30/20 16:39,94.97,-1.914,,,,
329,1/30/20 16:49,94.954,-2.377,,,,
330,1/30/20 16:59,94.961,-2.727,,,,
331,1/30/20 17:09,94.949,-3.079,,,,
332,1/30/20 17:19,94.946,-3.434,,,,
333,1/30/20 17:29,94.958,-3.672,,,,
334,1/30/20 17:39,94.976,-4.031,,,,
335,1/30/20 17:49,94.977,-4.272,,,,
336,1/30/20 17:59,94.983,-4.393,,,,
337,1/30/20 18:09,94.969,-4.514,,,,
338,1/30/20 18:19,94.975,-4.636,,,,
339,1/30/20 18:29,94.976,-4.88,,,,
340,1/30/20 18:39,94.966,-4.88,,,,
341,1/30/20 18:49,94.982,-5.003,,,,
342,1/30/20 18:59,94.988,-5.125,,,,
343,1/30/20 19:09,94.973,-5.249,,,,
344,1/30/20 19:19,94.993,-5.249,,,,
345,1/30/20 19:29,94.968,-5.372,,,,
346,1/30/20 19:39,94.984,-5.496,,,,
347,1/30/20 19:49,94.974,-5.496,,,,
348,1/30/20 19:59,94.98,-5.62,,,,
349,1/30/20 20:09,94.98,-5.62,,,,
350,1/30/20 20:19,94.996,-5.745,,,,
351,1/30/20 20:29,94.996,-5.745,,,,
352,1/30/20 20:39,95.002,-5.87,,,,
353,1/30/20 20:49,95.002,-5.87,,,,
354,1/30/20 20:59,94.987,-5.995,,,,
355,1/30/20 21:09,94.997,-5.995,,,,
356,1/30/20 21:19,95.003,-6.12,,,,
357,1/30/20 21:29,95.003,-6.12,,,,
358,1/30/20 21:39,94.998,-6.246,,,,
359,1/30/20 21:49,94.988,-6.246,,,,
360,1/30/20 21:59,94.988,-6.246,,,,
361,1/30/20 22:09,94.994,-6.373,,,,
362,1/30/20 22:19,94.984,-6.373,,,,
363,1/30/20 22:29,94.984,-6.373,,,,
364,1/30/20 22:39,94.979,-6.499,,,,
365,1/30/20 22:49,94.969,-6.499,,,,
366,1/30/20 22:59,94.979,-6.499,,,,
367,1/30/20 23:09,94.979,-6.499,,,,
368,1/30/20 23:19,94.985,-6.626,,,,
369,1/30/20 23:29,94.974,-6.626,,,,
370,1/30/20 23:39,95.005,-6.626,,,,
371,1/30/20 23:49,94.99,-6.754,,,,
372,1/30/20 23:59,94.99,-6.754,,,,
373,1/31/20 0:09,94.97,-6.754,,,,
374,1/31/20 0:19,94.975,-6.882,,,,
375,1/31/20 0:29,94.975,-6.882,,,,
376,1/31/20 0:39,94.955,-6.882,,,,
377,1/31/20 0:49,94.95,-7.01,,,,
378,1/31/20 0:59,94.96,-7.01,,,,
379,1/31/20 1:09,94.971,-7.01,,,,
380,1/31/20 1:19,94.976,-7.138,,,,
381,1/31/20 1:29,94.966,-7.138,,,,
382,1/31/20 1:39,94.96,-7.01,,,,
383,1/31/20 1:49,94.96,-7.01,,,,
384,1/31/20 1:59,94.96,-7.01,,,,
385,1/31/20 2:09,94.96,-7.01,,,,
386,1/31/20 2:19,94.94,-7.01,,,,
387,1/31/20 2:29,94.93,-7.01,,,,
388,1/31/20 2:39,94.94,-7.01,,,,
389,1/31/20 2:49,94.93,-7.01,,,,
390,1/31/20 2:59,94.94,-7.01,,,,
391,1/31/20 3:09,94.93,-7.01,,,,
392,1/31/20 3:19,94.934,-6.882,,,,
393,1/31/20 3:29,94.934,-6.882,,,,
394,1/31/20 3:39,94.924,-6.882,,,,
395,1/31/20 3:49,94.919,-7.01,,,,
396,1/31/20 3:59,94.919,-7.01,,,,
397,1/31/20 4:09,94.915,-7.138,,,,
398,1/31/20 4:19,94.935,-7.138,,,,
399,1/31/20 4:29,94.915,-7.138,,,,
400,1/31/20 4:39,94.92,-7.267,,,,
401,1/31/20 4:49,94.91,-7.267,,,,
402,1/31/20 4:59,94.92,-7.267,,,,
403,1/31/20 5:09,94.9,-7.267,,,,
404,1/31/20 5:19,94.92,-7.267,,,,
405,1/31/20 5:29,94.91,-7.267,,,,
406,1/31/20 5:39,94.9,-7.267,,,,
407,1/31/20 5:49,94.895,-7.397,,,,
408,1/31/20 5:59,94.916,-7.397,,,,
409,1/31/20 6:09,94.932,-7.527,,,,
410,1/31/20 6:19,94.932,-7.527,,,,
411,1/31/20 6:29,94.932,-7.527,,,,
412,1/31/20 6:39,94.952,-7.527,,,,
413,1/31/20 6:49,94.947,-7.657,,,,
414,1/31/20 6:59,94.937,-7.657,,,,
415,1/31/20 7:09,94.952,-7.527,,,,
416,1/31/20 7:19,94.942,-7.527,,,,
417,1/31/20 7:29,94.932,-7.527,,,,
418,1/31/20 7:39,94.932,-7.527,,,,
419,1/31/20 7:49,94.952,-7.527,,,,
420,1/31/20 7:59,94.952,-7.527,,,,
421,1/31/20 8:09,94.952,-7.527,,,,
422,1/31/20 8:19,94.942,-7.527,,,,
423,1/31/20 8:29,94.942,-7.527,,,,
424,1/31/20 8:39,94.942,-7.527,,,,
425,1/31/20 8:49,94.936,-7.397,,,,
426,1/31/20 8:59,94.941,-7.267,,,,
427,1/31/20 9:09,94.941,-7.267,,,,
428,1/31/20 9:19,94.946,-7.138,,,,
429,1/31/20 9:29,94.965,-6.882,,,,
430,1/31/20 9:39,94.949,-6.754,,,,
431,1/31/20 9:49,94.964,-6.626,,,,
432,1/31/20 9:59,94.982,-6.12,,,,
433,1/31/20 10:09,94.98,-5.62,,,,
434,1/31/20 10:19,94.977,-5.125,,,,
435,1/31/20 10:29,94.966,-4.88,,,,
436,1/31/20 10:39,94.964,-4.636,,,,
437,1/31/20 10:49,94.973,-4.393,,,,
438,1/31/20 10:59,94.972,-4.152,,,,
439,1/31/20 11:09,94.96,-3.911,,,,
440,1/31/20 11:19,94.956,-3.434,,,,
441,1/31/20 11:29,94.957,-2.844,,,,
442,1/31/20 11:39,94.952,-2.145,,,,
443,1/31/20 11:49,94.952,-1.57,,,,
444,1/31/20 11:59,94.95,-1.341,,,,
445,1/31/20 12:09,94.934,-1.228,,,,
446,1/31/20 12:19,94.929,-0.774,,,,
447,1/31/20 12:29,94.925,-0.325,,,,
448,1/31/20 12:39,94.911,0.121,,,,
449,1/31/20 12:49,94.896,0.563,,,,
450,1/31/20 12:59,94.885,0.563,,,,
451,1/31/20 13:09,94.885,0.563,,,,
452,1/31/20 13:19,94.852,0.784,,,,
453,1/31/20 13:29,94.858,1.221,,,,
454,1/31/20 13:39,94.853,1.656,,,,
455,1/31/20 13:49,94.869,2.088,,,,
456,1/31/20 13:59,94.87,2.41,,,,
457,1/31/20 14:09,94.86,2.41,,,,
458,1/31/20 14:19,94.856,2.303,,,,
459,1/31/20 14:29,94.852,2.195,,,,
460,1/31/20 14:39,94.855,1.98,,,,
461,1/31/20 14:49,94.84,1.872,,,,
462,1/31/20 14:59,94.851,1.872,,,,
463,1/31/20 15:09,94.859,1.548,,,,
464,1/31/20 15:19,94.844,1.112,,,,
465,1/31/20 15:29,94.842,0.784,,,,
466,1/31/20 15:39,94.865,0.563,,,,
467,1/31/20 15:49,94.873,0.232,,,,
468,1/31/20 15:59,94.865,0.01,,,,
469,1/31/20 16:09,94.857,-0.213,,,,
470,1/31/20 16:19,94.86,-0.437,,,,
471,1/31/20 16:29,94.856,-0.549,,,,
472,1/31/20 16:39,94.841,-0.662,,,,
473,1/31/20 16:49,94.837,-0.774,,,,
474,1/31/20 16:59,94.812,-0.887,,,,
475,1/31/20 17:09,94.788,-1.001,,,,
476,1/31/20 17:19,94.739,-1.228,,,,
477,1/31/20 17:29,94.714,-1.341,,,,
478,1/31/20 17:39,94.726,-1.57,,,,
479,1/31/20 17:49,94.738,-1.799,,,,
480,1/31/20 17:59,94.745,-1.914,,,,
481,1/31/20 18:09,94.777,-2.145,,,,
482,1/31/20 18:19,94.728,-2.377,,,,
483,1/31/20 18:29,94.709,-2.61,,,,
484,1/31/20 18:39,94.715,-2.727,,,,
485,1/31/20 18:49,94.711,-2.844,,,,
486,1/31/20 18:59,94.717,-2.962,,,,
487,1/31/20 19:09,94.738,-2.962,,,,
488,1/31/20 19:19,94.748,-2.962,,,,
489,1/31/20 19:29,94.768,-2.962,,,,
490,1/31/20 19:39,94.789,-2.962,,,,
491,1/31/20 19:49,94.789,-2.962,,,,
492,1/31/20 19:59,94.768,-2.962,,,,
493,1/31/20 20:09,94.742,-2.844,,,,
494,1/31/20 20:19,94.732,-2.844,,,,
495,1/31/20 20:29,94.711,-2.844,,,,
496,1/31/20 20:39,94.711,-2.844,,,,
497,1/31/20 20:49,94.726,-2.727,,,,
498,1/31/20 20:59,94.736,-2.727,,,,
499,1/31/20 21:09,94.715,-2.727,,,,
500,1/31/20 21:19,94.736,-2.727,,,,
501,1/31/20 21:29,94.746,-2.727,,,,
502,1/31/20 21:39,94.726,-2.727,,,,
503,1/31/20 21:49,94.684,-2.727,,,,
504,1/31/20 21:59,94.699,-2.61,,,,
505,1/31/20 22:09,94.678,-2.61,,,,
506,1/31/20 22:19,94.658,-2.61,,,,
507,1/31/20 22:29,94.637,-2.61,,,,
508,1/31/20 22:39,94.627,-2.61,,,,
509,1/31/20 22:49,94.627,-2.61,,,,
510,1/31/20 22:59,94.596,-2.61,,,,
511,1/31/20 23:09,94.586,-2.61,,,,
512,1/31/20 23:19,94.576,-2.61,,,,
513,1/31/20 23:29,94.566,-2.61,,,,
514,1/31/20 23:39,94.535,-2.61,,,,
515,1/31/20 23:49,94.514,-2.61,,,,
516,1/31/20 23:59,94.514,-2.61,,,,
517,2/1/20 0:09,94.504,-2.61,,,,
518,2/1/20 0:19,94.463,-2.61,,,,
519,2/1/20 0:29,94.453,-2.61,,,,
520,2/1/20 0:39,94.453,-2.61,,,,
521,2/1/20 0:49,94.453,-2.61,,,,
522,2/1/20 0:59,94.453,-2.61,,,,
523,2/1/20 1:09,94.473,-2.61,,,,
524,2/1/20 1:19,94.463,-2.61,,,,
525,2/1/20 1:29,94.463,-2.61,,,,
526,2/1/20 1:39,94.453,-2.61,,,,
527,2/1/20 1:49,94.448,-2.727,,,,
528,2/1/20 1:59,94.428,-2.727,,,,
529,2/1/20 2:09,94.428,-2.727,,,,
530,2/1/20 2:19,94.428,-2.727,,,,
531,2/1/20 2:29,94.407,-2.727,,,,
532,2/1/20 2:39,94.397,-2.727,,,,
533,2/1/20 2:49,94.366,-2.727,,,,
534,2/1/20 2:59,94.346,-2.727,,,,
535,2/1/20 3:09,94.346,-2.727,,,,
536,2/1/20 3:19,94.315,-2.727,,,,
537,2/1/20 3:29,94.325,-2.727,,,,
538,2/1/20 3:39,94.274,-2.727,,,,
539,2/1/20 3:49,94.284,-2.727,,,,
540,2/1/20 3:59,94.284,-2.727,,,,
541,2/1/20 4:09,94.29,-2.844,,,,
542,2/1/20 4:19,94.28,-2.844,,,,
543,2/1/20 4:29,94.26,-2.844,,,,
544,2/1/20 4:39,94.27,-2.844,,,,
545,2/1/20 4:49,94.239,-2.844,,,,
546,2/1/20 4:59,94.239,-2.844,,,,
547,2/1/20 5:09,94.229,-2.844,,,,
548,2/1/20 5:19,94.219,-2.844,,,,
549,2/1/20 5:29,94.229,-2.844,,,,
550,2/1/20 5:39,94.198,-2.844,,,,
551,2/1/20 5:49,94.188,-2.844,,,,
552,2/1/20 5:59,94.167,-2.844,,,,
