"Plot Title: 42_4_s1"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10776814, SEN S/N: 10776814)","Temp, °C (LGR S/N: 10776814, SEN S/N: 10776814)","Coupler Detached (LGR S/N: 10776814, SEN S/N: 10776814)","Coupler Attached (LGR S/N: 10776814, SEN S/N: 10776814)","Host Connected (LGR S/N: 10776814, SEN S/N: 10776814)","End Of File (LGR S/N: 10776814, SEN S/N: 10776814)"
1,01/29/20 11:04:12 AM,93.233,20.138,,,,
2,01/29/20 11:04:18 AM,,,Logged,,,
3,01/29/20 11:14:12 AM,93.293,7.882,,,,
4,01/29/20 11:24:12 AM,93.274,5.450,,,,
5,01/29/20 11:34:12 AM,93.274,4.415,,,,
6,01/29/20 11:44:12 AM,93.284,3.893,,,,
7,01/29/20 11:54:12 AM,93.270,3.683,,,,
8,01/29/20 12:04:12 PM,93.257,3.578,,,,
9,01/29/20 12:14:12 PM,93.278,3.578,,,,
10,01/29/20 12:24:12 PM,93.268,3.578,,,,
11,01/29/20 12:34:12 PM,93.280,3.683,,,,
12,01/29/20 12:44:12 PM,93.260,3.683,,,,
13,01/29/20 12:54:12 PM,93.270,3.683,,,,
14,01/29/20 01:04:12 PM,93.260,3.683,,,,
15,01/29/20 01:14:12 PM,93.270,3.683,,,,
16,01/29/20 01:24:12 PM,93.249,3.683,,,,
17,01/29/20 01:34:12 PM,93.260,3.683,,,,
18,01/29/20 01:44:12 PM,93.280,3.683,,,,
19,01/29/20 01:54:12 PM,93.290,3.683,,,,
20,01/29/20 02:04:12 PM,93.290,3.683,,,,
21,01/29/20 02:14:12 PM,93.300,3.683,,,,
22,01/29/20 02:24:12 PM,93.320,3.683,,,,
23,01/29/20 02:34:12 PM,93.320,3.683,,,,
24,01/29/20 02:44:12 PM,93.310,3.683,,,,
25,01/29/20 02:54:12 PM,93.330,3.683,,,,
26,01/29/20 03:04:12 PM,93.330,3.683,,,,
27,01/29/20 03:14:12 PM,93.350,3.683,,,,
28,01/29/20 03:24:12 PM,93.360,3.683,,,,
29,01/29/20 03:34:12 PM,93.380,3.683,,,,
30,01/29/20 03:44:12 PM,93.400,3.683,,,,
31,01/29/20 03:54:12 PM,93.390,3.683,,,,
32,01/29/20 04:04:12 PM,93.421,3.683,,,,
33,01/29/20 04:14:12 PM,93.431,3.683,,,,
34,01/29/20 04:24:12 PM,93.421,3.683,,,,
35,01/29/20 04:34:12 PM,93.421,3.683,,,,
36,01/29/20 04:44:12 PM,93.421,3.683,,,,
