"Plot Title: 20466176"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20466176, SEN S/N: 20466176)","Temp, °C (LGR S/N: 20466176, SEN S/N: 20466176)","Coupler Detached (LGR S/N: 20466176, SEN S/N: 20466176)","Coupler Attached (LGR S/N: 20466176, SEN S/N: 20466176)","Host Connected (LGR S/N: 20466176, SEN S/N: 20466176)","Stopped (LGR S/N: 20466176, SEN S/N: 20466176)","End Of File (LGR S/N: 20466176, SEN S/N: 20466176)"
1,05/21/20 11:00:00 AM,95.696,33.222,Logged,,,,
2,05/21/20 11:10:00 AM,95.712,33.014,,,,,
3,05/21/20 11:20:00 AM,95.632,27.468,,,,,
4,05/21/20 11:30:00 AM,95.636,19.187,,,,,
5,05/21/20 11:40:00 AM,95.596,14.709,,,,,
6,05/21/20 11:50:00 AM,95.569,12.013,,,,,
7,05/21/20 12:00:00 PM,95.548,10.259,,,,,
8,05/21/20 12:10:00 PM,95.533,9.176,,,,,
9,05/21/20 12:20:00 PM,95.492,8.382,,,,,
10,05/21/20 12:30:00 PM,95.470,7.882,,,,,
11,05/21/20 12:40:00 PM,95.450,7.582,,,,,
12,05/21/20 12:50:00 PM,95.458,7.381,,,,,
13,05/21/20 01:00:00 PM,95.445,7.179,,,,,
14,05/21/20 01:10:00 PM,95.438,7.079,,,,,
15,05/21/20 01:20:00 PM,95.427,7.079,,,,,
16,05/21/20 01:30:00 PM,95.431,6.978,,,,,
17,05/21/20 01:40:00 PM,95.410,6.978,,,,,
18,05/21/20 01:50:00 PM,95.403,6.877,,,,,
19,05/21/20 02:00:00 PM,95.392,6.877,,,,,
20,05/21/20 02:10:00 PM,95.392,6.877,,,,,
21,05/21/20 02:20:00 PM,95.381,6.877,,,,,
22,05/21/20 02:30:00 PM,95.360,6.877,,,,,
23,05/21/20 02:40:00 PM,95.349,6.877,,,,,
24,05/21/20 02:50:00 PM,95.339,6.877,,,,,
25,05/21/20 03:00:00 PM,95.349,6.877,,,,,
26,05/21/20 03:10:00 PM,95.328,6.877,,,,,
27,05/21/20 03:20:00 PM,95.328,6.877,,,,,
28,05/21/20 03:30:00 PM,95.296,6.877,,,,,
29,05/21/20 03:40:00 PM,95.296,6.877,,,,,
30,05/21/20 03:50:00 PM,95.275,6.877,,,,,
31,05/21/20 04:00:00 PM,95.253,6.877,,,,,
32,05/21/20 04:10:00 PM,95.243,6.877,,,,,
33,05/21/20 04:20:00 PM,95.232,6.877,,,,,
34,05/21/20 04:30:00 PM,95.211,6.877,,,,,
35,05/21/20 04:40:00 PM,95.211,6.877,,,,,
36,05/21/20 04:50:00 PM,95.189,6.877,,,,,
37,05/21/20 05:00:00 PM,95.168,6.877,,,,,
38,05/21/20 05:10:00 PM,95.168,6.877,,,,,
39,05/21/20 05:20:00 PM,95.157,6.877,,,,,
40,05/21/20 05:30:00 PM,95.125,6.877,,,,,
41,05/21/20 05:40:00 PM,95.136,6.877,,,,,
42,05/21/20 05:50:00 PM,95.125,6.877,,,,,
43,05/21/20 06:00:00 PM,95.125,6.877,,,,,
44,05/21/20 06:10:00 PM,95.104,6.877,,,,,
45,05/21/20 06:20:00 PM,95.114,6.877,,,,,
46,05/21/20 06:30:00 PM,95.114,6.877,,,,,
47,05/21/20 06:40:00 PM,95.125,6.877,,,,,
48,05/21/20 06:50:00 PM,95.114,6.877,,,,,
49,05/21/20 07:00:00 PM,95.093,6.877,,,,,
50,05/21/20 07:10:00 PM,95.093,6.877,,,,,
51,05/21/20 07:20:00 PM,95.093,6.877,,,,,
52,05/21/20 07:30:00 PM,95.104,6.877,,,,,
53,05/21/20 07:40:00 PM,95.093,6.877,,,,,
54,05/21/20 07:50:00 PM,95.093,6.877,,,,,
55,05/21/20 08:00:00 PM,95.082,6.877,,,,,
56,05/21/20 08:10:00 PM,95.072,6.877,,,,,
57,05/21/20 08:20:00 PM,95.082,6.877,,,,,
58,05/21/20 08:30:00 PM,95.082,6.877,,,,,
59,05/21/20 08:40:00 PM,95.072,6.877,,,,,
60,05/21/20 08:50:00 PM,95.061,6.877,,,,,
61,05/21/20 09:00:00 PM,95.082,6.877,,,,,
62,05/21/20 09:10:00 PM,95.093,6.877,,,,,
63,05/21/20 09:20:00 PM,95.082,6.877,,,,,
64,05/21/20 09:30:00 PM,95.072,6.877,,,,,
