"Plot Title: 42_3_s3"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766689, SEN S/N: 10766689, LBL: pressure)","Temp, °C (LGR S/N: 10766689, SEN S/N: 10766689, LBL: temp)","Coupler Detached (LGR S/N: 10766689, SEN S/N: 10766689)","Coupler Attached (LGR S/N: 10766689, SEN S/N: 10766689)","Host Connected (LGR S/N: 10766689, SEN S/N: 10766689)","Stopped (LGR S/N: 10766689, SEN S/N: 10766689)","End Of File (LGR S/N: 10766689, SEN S/N: 10766689)"
1,05/20/20 01:00:00 PM,94.970,11.041,Logged,,,,
2,05/20/20 01:10:00 PM,94.978,9.669,,,,,
3,05/20/20 01:20:00 PM,94.960,8.680,,,,,
4,05/20/20 01:30:00 PM,94.948,7.983,,,,,
5,05/20/20 01:40:00 PM,94.963,7.582,,,,,
6,05/20/20 01:50:00 PM,94.967,7.179,,,,,
7,05/20/20 02:00:00 PM,94.941,6.978,,,,,
8,05/20/20 02:10:00 PM,94.939,6.877,,,,,
9,05/20/20 02:20:00 PM,94.935,6.674,,,,,
10,05/20/20 02:30:00 PM,94.934,6.573,,,,,
11,05/20/20 02:40:00 PM,94.911,6.573,,,,,
12,05/20/20 02:50:00 PM,94.909,6.471,,,,,
13,05/20/20 03:00:00 PM,94.898,6.471,,,,,
14,05/20/20 03:10:00 PM,94.909,6.471,,,,,
15,05/20/20 03:20:00 PM,94.896,6.370,,,,,
16,05/20/20 03:30:00 PM,94.885,6.370,,,,,
17,05/20/20 03:40:00 PM,94.874,6.370,,,,,
18,05/20/20 03:50:00 PM,94.862,6.370,,,,,
19,05/20/20 04:00:00 PM,94.851,6.370,,,,,
20,05/20/20 04:10:00 PM,94.851,6.370,,,,,
21,05/20/20 04:20:00 PM,94.851,6.370,,,,,
22,05/20/20 04:30:00 PM,94.840,6.370,,,,,
23,05/20/20 04:40:00 PM,94.827,6.268,,,,,
24,05/20/20 04:50:00 PM,94.827,6.268,,,,,
25,05/20/20 05:00:00 PM,94.827,6.268,,,,,
26,05/20/20 05:10:00 PM,94.827,6.268,,,,,
27,05/20/20 05:20:00 PM,94.804,6.268,,,,,
28,05/20/20 05:30:00 PM,94.816,6.268,,,,,
29,05/20/20 05:40:00 PM,94.793,6.268,,,,,
30,05/20/20 05:50:00 PM,94.793,6.268,,,,,
31,05/20/20 06:00:00 PM,94.771,6.268,,,,,
32,05/20/20 06:10:00 PM,94.782,6.268,,,,,
33,05/20/20 06:20:00 PM,94.793,6.268,,,,,
34,05/20/20 06:30:00 PM,94.782,6.268,,,,,
35,05/20/20 06:40:00 PM,94.771,6.268,,,,,
36,05/20/20 06:50:00 PM,94.793,6.268,,,,,
37,05/20/20 07:00:00 PM,94.804,6.268,,,,,
38,05/20/20 07:10:00 PM,94.804,6.268,,,,,
39,05/20/20 07:20:00 PM,94.793,6.268,,,,,
40,05/20/20 07:30:00 PM,94.782,6.268,,,,,
41,05/20/20 07:40:00 PM,94.804,6.268,,,,,
42,05/20/20 07:50:00 PM,94.804,6.268,,,,,
43,05/20/20 08:00:00 PM,94.827,6.268,,,,,
44,05/20/20 08:10:00 PM,94.816,6.268,,,,,
45,05/20/20 08:20:00 PM,94.816,6.268,,,,,
46,05/20/20 08:30:00 PM,94.827,6.268,,,,,
47,05/20/20 08:40:00 PM,94.827,6.268,,,,,
48,05/20/20 08:50:00 PM,94.838,6.268,,,,,
49,05/20/20 09:00:00 PM,94.849,6.268,,,,,
50,05/20/20 09:10:00 PM,94.849,6.268,,,,,
51,05/20/20 09:20:00 PM,94.861,6.268,,,,,
52,05/20/20 09:30:00 PM,94.861,6.268,,,,,
53,05/20/20 09:40:00 PM,94.883,6.268,,,,,
54,05/20/20 09:50:00 PM,94.883,6.268,,,,,
55,05/20/20 10:00:00 PM,94.883,6.268,,,,,
56,05/20/20 10:10:00 PM,94.883,6.268,,,,,
57,05/20/20 10:20:00 PM,94.872,6.268,,,,,
58,05/20/20 10:30:00 PM,94.872,6.268,,,,,
59,05/20/20 10:40:00 PM,94.872,6.268,,,,,
60,05/20/20 10:50:00 PM,94.883,6.268,,,,,
61,05/20/20 11:00:00 PM,94.894,6.268,,,,,
62,05/20/20 11:10:00 PM,94.883,6.268,,,,,
63,05/20/20 11:20:00 PM,94.883,6.268,,,,,
64,05/20/20 11:30:00 PM,94.872,6.268,,,,,
65,05/20/20 11:40:00 PM,94.872,6.268,,,,,
66,05/20/20 11:50:00 PM,94.872,6.268,,,,,
67,05/21/20 12:00:00 AM,94.872,6.268,,,,,
68,05/21/20 12:10:00 AM,94.861,6.268,,,,,
69,05/21/20 12:20:00 AM,94.861,6.268,,,,,
70,05/21/20 12:30:00 AM,94.861,6.268,,,,,
71,05/21/20 12:40:00 AM,94.861,6.268,,,,,
72,05/21/20 12:50:00 AM,94.849,6.268,,,,,
73,05/21/20 01:00:00 AM,94.838,6.268,,,,,
74,05/21/20 01:10:00 AM,94.838,6.268,,,,,
75,05/21/20 01:20:00 AM,94.849,6.268,,,,,
76,05/21/20 01:30:00 AM,94.827,6.268,,,,,
77,05/21/20 01:40:00 AM,94.804,6.268,,,,,
78,05/21/20 01:50:00 AM,94.816,6.268,,,,,
79,05/21/20 02:00:00 AM,94.793,6.268,,,,,
80,05/21/20 02:10:00 AM,94.804,6.268,,,,,
81,05/21/20 02:20:00 AM,94.804,6.268,,,,,
82,05/21/20 02:30:00 AM,94.795,6.370,,,,,
83,05/21/20 02:40:00 AM,94.784,6.370,,,,,
84,05/21/20 02:50:00 AM,94.793,6.268,,,,,
85,05/21/20 03:00:00 AM,94.784,6.370,,,,,
86,05/21/20 03:10:00 AM,94.784,6.370,,,,,
87,05/21/20 03:20:00 AM,94.761,6.370,,,,,
88,05/21/20 03:30:00 AM,94.761,6.370,,,,,
89,05/21/20 03:40:00 AM,94.739,6.370,,,,,
90,05/21/20 03:50:00 AM,94.739,6.370,,,,,
91,05/21/20 04:00:00 AM,94.728,6.370,,,,,
92,05/21/20 04:10:00 AM,94.728,6.370,,,,,
93,05/21/20 04:20:00 AM,94.716,6.370,,,,,
94,05/21/20 04:30:00 AM,94.716,6.370,,,,,
95,05/21/20 04:40:00 AM,94.728,6.370,,,,,
96,05/21/20 04:50:00 AM,94.739,6.370,,,,,
97,05/21/20 05:00:00 AM,94.739,6.370,,,,,
98,05/21/20 05:10:00 AM,94.761,6.370,,,,,
99,05/21/20 05:20:00 AM,94.750,6.370,,,,,
100,05/21/20 05:30:00 AM,94.739,6.370,,,,,
101,05/21/20 05:40:00 AM,94.750,6.370,,,,,
102,05/21/20 05:50:00 AM,94.750,6.370,,,,,
103,05/21/20 06:00:00 AM,94.761,6.370,,,,,
104,05/21/20 06:10:00 AM,94.761,6.370,,,,,
105,05/21/20 06:20:00 AM,94.761,6.370,,,,,
106,05/21/20 06:30:00 AM,94.761,6.370,,,,,
107,05/21/20 06:40:00 AM,94.773,6.370,,,,,
108,05/21/20 06:50:00 AM,94.784,6.370,,,,,
109,05/21/20 07:00:00 AM,94.761,6.370,,,,,
110,05/21/20 07:10:00 AM,94.773,6.370,,,,,
111,05/21/20 07:20:00 AM,94.784,6.370,,,,,
112,05/21/20 07:30:00 AM,94.773,6.370,,,,,
113,05/21/20 07:40:00 AM,94.784,6.370,,,,,
