"Plot Title: 42_4_s3"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10753527, SEN S/N: 10753527, LBL: pressure)","Temp, °C (LGR S/N: 10753527, SEN S/N: 10753527, LBL: temp)","Coupler Detached (LGR S/N: 10753527, SEN S/N: 10753527)","Coupler Attached (LGR S/N: 10753527, SEN S/N: 10753527)","Host Connected (LGR S/N: 10753527, SEN S/N: 10753527)","End Of File (LGR S/N: 10753527, SEN S/N: 10753527)"
1,01/28/20 01:14:40 PM,92.489,3.261,,,,
2,01/28/20 01:14:46 PM,,,Logged,,,
3,01/28/20 01:24:40 PM,92.701,0.784,,,,
4,01/28/20 01:34:40 PM,92.708,0.674,,,,
5,01/28/20 01:44:40 PM,92.708,0.674,,,,
6,01/28/20 01:54:40 PM,92.723,0.784,,,,
7,01/28/20 02:04:40 PM,92.706,0.893,,,,
8,01/28/20 02:14:40 PM,92.710,1.003,,,,
9,01/28/20 02:24:40 PM,92.714,1.112,,,,
10,01/28/20 02:34:40 PM,92.739,1.221,,,,
11,01/28/20 02:44:40 PM,92.754,1.330,,,,
12,01/28/20 02:54:40 PM,92.769,1.439,,,,
13,01/28/20 03:04:40 PM,92.788,1.656,,,,
14,01/28/20 03:14:40 PM,92.792,1.764,,,,
15,01/28/20 03:24:40 PM,92.800,1.980,,,,
16,01/28/20 03:34:40 PM,92.804,2.088,,,,
17,01/28/20 03:44:40 PM,92.797,2.195,,,,
18,01/28/20 03:54:40 PM,92.791,2.303,,,,
19,01/28/20 04:04:40 PM,92.795,2.410,,,,
20,01/28/20 04:14:40 PM,92.799,2.517,,,,
21,01/28/20 04:24:40 PM,92.803,2.624,,,,
22,01/28/20 04:34:40 PM,92.794,2.943,,,,
23,01/28/20 04:44:40 PM,92.802,3.155,,,,
24,01/28/20 04:54:40 PM,92.817,3.261,,,,
25,01/28/20 05:04:40 PM,92.810,3.367,,,,
26,01/28/20 05:14:40 PM,92.821,3.367,,,,
27,01/28/20 05:24:40 PM,92.835,3.472,,,,
28,01/28/20 05:34:40 PM,92.835,3.472,,,,
29,01/28/20 05:44:40 PM,92.850,3.578,,,,
30,01/28/20 05:54:40 PM,92.850,3.578,,,,
31,01/28/20 06:04:40 PM,92.839,3.578,,,,
32,01/28/20 06:14:40 PM,92.850,3.578,,,,
33,01/28/20 06:24:40 PM,92.839,3.578,,,,
34,01/28/20 06:34:40 PM,92.850,3.578,,,,
35,01/28/20 06:44:40 PM,92.861,3.578,,,,
36,01/28/20 06:54:40 PM,92.882,3.578,,,,
37,01/28/20 07:04:40 PM,92.861,3.578,,,,
38,01/28/20 07:14:40 PM,92.871,3.578,,,,
39,01/28/20 07:24:40 PM,92.882,3.578,,,,
40,01/28/20 07:34:40 PM,92.903,3.578,,,,
41,01/28/20 07:44:40 PM,92.903,3.578,,,,
42,01/28/20 07:54:40 PM,92.907,3.683,,,,
43,01/28/20 08:04:40 PM,92.917,3.683,,,,
44,01/28/20 08:14:40 PM,92.907,3.683,,,,
45,01/28/20 08:24:40 PM,92.917,3.683,,,,
46,01/28/20 08:34:40 PM,92.928,3.683,,,,
47,01/28/20 08:44:40 PM,92.928,3.683,,,,
48,01/28/20 08:54:40 PM,92.928,3.683,,,,
49,01/28/20 09:04:40 PM,92.939,3.683,,,,
50,01/28/20 09:14:40 PM,92.939,3.683,,,,
51,01/28/20 09:24:40 PM,92.939,3.683,,,,
52,01/28/20 09:34:40 PM,92.949,3.683,,,,
53,01/28/20 09:44:40 PM,92.939,3.683,,,,
54,01/28/20 09:54:40 PM,92.939,3.683,,,,
55,01/28/20 10:04:40 PM,92.939,3.683,,,,
56,01/28/20 10:14:40 PM,92.949,3.683,,,,
57,01/28/20 10:24:40 PM,92.960,3.683,,,,
58,01/28/20 10:34:40 PM,92.949,3.683,,,,
59,01/28/20 10:44:40 PM,92.960,3.683,,,,
60,01/28/20 10:54:40 PM,92.960,3.683,,,,
61,01/28/20 11:04:40 PM,92.949,3.683,,,,
62,01/28/20 11:14:40 PM,92.949,3.683,,,,
63,01/28/20 11:24:40 PM,92.960,3.683,,,,
64,01/28/20 11:34:40 PM,92.970,3.683,,,,
65,01/28/20 11:44:40 PM,92.960,3.683,,,,
66,01/28/20 11:54:40 PM,92.970,3.683,,,,
67,01/29/20 12:04:40 AM,92.992,3.683,,,,
68,01/29/20 12:14:40 AM,92.981,3.683,,,,
69,01/29/20 12:24:40 AM,92.992,3.683,,,,
70,01/29/20 12:34:40 AM,92.981,3.683,,,,
71,01/29/20 12:44:40 AM,92.981,3.683,,,,
72,01/29/20 12:54:40 AM,92.981,3.683,,,,
73,01/29/20 01:04:40 AM,92.992,3.683,,,,
74,01/29/20 01:14:40 AM,92.992,3.683,,,,
75,01/29/20 01:24:40 AM,92.981,3.683,,,,
76,01/29/20 01:34:40 AM,93.013,3.683,,,,
77,01/29/20 01:44:40 AM,93.002,3.683,,,,
78,01/29/20 01:54:40 AM,93.002,3.683,,,,
79,01/29/20 02:04:40 AM,92.992,3.683,,,,
80,01/29/20 02:14:40 AM,92.992,3.683,,,,
81,01/29/20 02:24:40 AM,92.992,3.683,,,,
82,01/29/20 02:34:40 AM,92.981,3.683,,,,
83,01/29/20 02:44:40 AM,92.992,3.683,,,,
84,01/29/20 02:54:40 AM,92.981,3.683,,,,
85,01/29/20 03:04:40 AM,92.981,3.683,,,,
86,01/29/20 03:14:40 AM,93.002,3.683,,,,
87,01/29/20 03:24:40 AM,93.002,3.683,,,,
88,01/29/20 03:34:40 AM,92.981,3.683,,,,
89,01/29/20 03:44:40 AM,92.970,3.683,,,,
90,01/29/20 03:54:40 AM,92.992,3.683,,,,
91,01/29/20 04:04:40 AM,93.034,3.683,,,,
92,01/29/20 04:14:40 AM,93.044,3.683,,,,
93,01/29/20 04:24:40 AM,93.044,3.683,,,,
94,01/29/20 04:34:40 AM,93.034,3.683,,,,
95,01/29/20 04:44:40 AM,93.044,3.683,,,,
96,01/29/20 04:54:40 AM,93.044,3.683,,,,
97,01/29/20 05:04:40 AM,93.023,3.683,,,,
98,01/29/20 05:14:40 AM,93.034,3.683,,,,
99,01/29/20 05:24:40 AM,93.044,3.683,,,,
100,01/29/20 05:34:40 AM,93.076,3.683,,,,
101,01/29/20 05:44:40 AM,93.087,3.683,,,,
102,01/29/20 05:54:40 AM,93.108,3.683,,,,
103,01/29/20 06:04:40 AM,93.119,3.683,,,,
104,01/29/20 06:14:40 AM,93.140,3.683,,,,
105,01/29/20 06:24:40 AM,93.161,3.683,,,,
106,01/29/20 06:34:40 AM,93.171,3.683,,,,
107,01/29/20 06:44:40 AM,93.182,3.683,,,,
108,01/29/20 06:54:40 AM,93.214,3.683,,,,
109,01/29/20 07:04:40 AM,93.235,3.683,,,,
110,01/29/20 07:14:40 AM,93.203,3.683,,,,
111,01/29/20 07:24:40 AM,93.235,3.683,,,,
112,01/29/20 07:34:40 AM,93.224,3.683,,,,
