"Plot Title: 52_4_s1"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10032081, SEN S/N: 10032081)","Temp, °C (LGR S/N: 10032081, SEN S/N: 10032081)","Coupler Detached (LGR S/N: 10032081, SEN S/N: 10032081)","Coupler Attached (LGR S/N: 10032081, SEN S/N: 10032081)","Host Connected (LGR S/N: 10032081, SEN S/N: 10032081)","End Of File (LGR S/N: 10032081, SEN S/N: 10032081)"
1,01/29/20 09:56:07 AM,92.872,17.760,,,,
2,01/29/20 09:56:15 AM,,,Logged,,,
3,01/29/20 10:06:07 AM,95.476,4.831,,,,
4,01/29/20 10:16:07 AM,95.470,3.893,,,,
5,01/29/20 10:26:07 AM,95.461,3.578,,,,
6,01/29/20 10:36:07 AM,95.477,3.472,,,,
7,01/29/20 10:46:07 AM,95.474,3.367,,,,
8,01/29/20 10:56:07 AM,95.508,3.261,,,,
9,01/29/20 11:06:07 AM,95.471,3.261,,,,
10,01/29/20 11:16:07 AM,95.489,3.261,,,,
11,01/29/20 11:26:07 AM,95.487,3.155,,,,
12,01/29/20 11:36:07 AM,95.468,3.155,,,,
13,01/29/20 11:46:07 AM,95.487,3.155,,,,
14,01/29/20 11:56:07 AM,95.487,3.155,,,,
15,01/29/20 12:06:07 PM,95.487,3.155,,,,
16,01/29/20 12:16:07 PM,95.487,3.155,,,,
17,01/29/20 12:26:07 PM,95.487,3.155,,,,
18,01/29/20 12:36:07 PM,95.487,3.155,,,,
19,01/29/20 12:46:07 PM,95.468,3.155,,,,
20,01/29/20 12:56:07 PM,95.468,3.155,,,,
21,01/29/20 01:06:07 PM,95.468,3.155,,,,
22,01/29/20 01:16:07 PM,95.468,3.155,,,,
23,01/29/20 01:26:07 PM,95.447,3.049,,,,
24,01/29/20 01:36:07 PM,95.465,3.049,,,,
25,01/29/20 01:46:07 PM,95.484,3.049,,,,
26,01/29/20 01:56:07 PM,95.484,3.049,,,,
27,01/29/20 02:06:07 PM,95.502,3.049,,,,
28,01/29/20 02:16:07 PM,95.502,3.049,,,,
29,01/29/20 02:26:07 PM,95.521,3.049,,,,
30,01/29/20 02:36:07 PM,95.502,3.049,,,,
31,01/29/20 02:46:07 PM,95.521,3.049,,,,
32,01/29/20 02:56:07 PM,95.539,3.049,,,,
33,01/29/20 03:06:07 PM,95.557,3.049,,,,
34,01/29/20 03:16:07 PM,95.539,3.049,,,,
35,01/29/20 03:26:07 PM,95.557,3.049,,,,
36,01/29/20 03:36:07 PM,95.576,3.049,,,,
37,01/29/20 03:46:07 PM,95.594,3.049,,,,
38,01/29/20 03:56:07 PM,95.594,3.049,,,,
39,01/29/20 04:06:07 PM,95.612,3.049,,,,
40,01/29/20 04:16:07 PM,95.612,3.049,,,,
41,01/29/20 04:26:07 PM,95.612,3.049,,,,
42,01/29/20 04:36:07 PM,95.612,3.049,,,,
43,01/29/20 04:46:07 PM,95.612,3.049,,,,
44,01/29/20 04:56:07 PM,95.631,3.049,,,,
45,01/29/20 05:06:07 PM,95.649,3.049,,,,
46,01/29/20 05:16:07 PM,95.649,3.049,,,,
47,01/29/20 05:26:07 PM,95.649,3.049,,,,
48,01/29/20 05:36:07 PM,95.649,3.049,,,,
49,01/29/20 05:46:07 PM,95.649,3.049,,,,
50,01/29/20 05:56:07 PM,95.649,3.049,,,,
51,01/29/20 06:06:07 PM,95.649,3.049,,,,
52,01/29/20 06:16:07 PM,95.668,3.049,,,,
53,01/29/20 06:26:07 PM,95.668,3.049,,,,
54,01/29/20 06:36:07 PM,95.704,3.049,,,,
55,01/29/20 06:46:07 PM,95.704,3.049,,,,
56,01/29/20 06:56:07 PM,95.723,3.049,,,,
57,01/29/20 07:06:07 PM,95.741,3.049,,,,
58,01/29/20 07:16:07 PM,95.778,3.049,,,,
59,01/29/20 07:26:07 PM,95.759,3.049,,,,
60,01/29/20 07:36:07 PM,95.796,3.049,,,,
61,01/29/20 07:46:07 PM,95.796,3.049,,,,
62,01/29/20 07:56:07 PM,95.759,3.049,,,,
63,01/29/20 08:06:07 PM,95.814,3.049,,,,
64,01/29/20 08:16:07 PM,95.833,3.049,,,,
65,01/29/20 08:26:07 PM,95.833,3.049,,,,
66,01/29/20 08:36:07 PM,95.851,3.049,,,,
67,01/29/20 08:46:07 PM,95.851,3.049,,,,
68,01/29/20 08:56:07 PM,95.888,3.049,,,,
69,01/29/20 09:06:07 PM,95.870,3.049,,,,
70,01/29/20 09:16:07 PM,95.870,3.049,,,,
71,01/29/20 09:26:07 PM,95.888,3.049,,,,
72,01/29/20 09:36:07 PM,95.906,3.049,,,,
73,01/29/20 09:46:07 PM,95.906,3.049,,,,
74,01/29/20 09:56:07 PM,95.906,3.049,,,,
