"Plot Title: 52_4_d2"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20642913, SEN S/N: 20642913)","Temp, °C (LGR S/N: 20642913, SEN S/N: 20642913)","Coupler Detached (LGR S/N: 20642913, SEN S/N: 20642913)","Coupler Attached (LGR S/N: 20642913, SEN S/N: 20642913)","Host Connected (LGR S/N: 20642913, SEN S/N: 20642913)","End Of File (LGR S/N: 20642913, SEN S/N: 20642913)"
1,01/28/20 10:49:19 AM,92.710,6.978,,,,
2,01/28/20 10:49:46 AM,,,Logged,,,
3,01/28/20 10:59:19 AM,92.704,1.872,,,,
4,01/28/20 11:09:19 AM,111.987,3.683,,,,
5,01/28/20 11:19:19 AM,114.373,5.450,,,,
6,01/28/20 11:29:19 AM,114.711,5.757,,,,
7,01/28/20 11:39:19 AM,114.780,5.757,,,,
8,01/28/20 11:49:19 AM,114.790,5.757,,,,
9,01/28/20 11:59:19 AM,114.809,5.757,,,,
10,01/28/20 12:09:19 PM,114.808,5.655,,,,
11,01/28/20 12:19:19 PM,114.798,5.655,,,,
12,01/28/20 12:29:19 PM,114.788,5.655,,,,
13,01/28/20 12:39:19 PM,114.788,5.655,,,,
14,01/28/20 12:49:19 PM,114.779,5.655,,,,
15,01/28/20 12:59:19 PM,114.788,5.655,,,,
16,01/28/20 01:09:19 PM,114.788,5.655,,,,
17,01/28/20 01:19:19 PM,114.788,5.655,,,,
18,01/28/20 01:29:19 PM,114.779,5.655,,,,
19,01/28/20 01:39:19 PM,114.798,5.655,,,,
20,01/28/20 01:49:19 PM,114.779,5.655,,,,
21,01/28/20 01:59:19 PM,114.788,5.655,,,,
22,01/28/20 02:09:19 PM,114.779,5.655,,,,
23,01/28/20 02:19:19 PM,114.779,5.655,,,,
24,01/28/20 02:29:19 PM,114.818,5.655,,,,
25,01/28/20 02:39:19 PM,114.819,5.757,,,,
26,01/28/20 02:49:19 PM,114.829,5.757,,,,
27,01/28/20 02:59:19 PM,114.828,5.655,,,,
28,01/28/20 03:09:19 PM,114.849,5.757,,,,
29,01/28/20 03:19:19 PM,114.849,5.757,,,,
30,01/28/20 03:29:19 PM,114.858,5.757,,,,
31,01/28/20 03:39:19 PM,114.867,5.655,,,,
32,01/28/20 03:49:19 PM,114.857,5.655,,,,
33,01/28/20 03:59:19 PM,114.857,5.655,,,,
34,01/28/20 04:09:19 PM,114.867,5.655,,,,
35,01/28/20 04:19:19 PM,114.887,5.655,,,,
36,01/28/20 04:29:19 PM,114.887,5.655,,,,
37,01/28/20 04:39:19 PM,114.896,5.655,,,,
38,01/28/20 04:49:19 PM,114.906,5.655,,,,
39,01/28/20 04:59:19 PM,114.896,5.655,,,,
40,01/28/20 05:09:19 PM,114.916,5.655,,,,
41,01/28/20 05:19:19 PM,114.946,5.655,,,,
42,01/28/20 05:29:19 PM,114.946,5.655,,,,
43,01/28/20 05:39:19 PM,114.965,5.655,,,,
44,01/28/20 05:49:19 PM,114.965,5.655,,,,
45,01/28/20 05:59:19 PM,114.965,5.655,,,,
46,01/28/20 06:09:19 PM,114.965,5.655,,,,
47,01/28/20 06:19:19 PM,114.965,5.655,,,,
48,01/28/20 06:29:19 PM,114.965,5.655,,,,
49,01/28/20 06:39:19 PM,114.975,5.655,,,,
50,01/28/20 06:49:19 PM,114.985,5.655,,,,
51,01/28/20 06:59:19 PM,114.995,5.655,,,,
52,01/28/20 07:09:19 PM,114.985,5.655,,,,
53,01/28/20 07:19:19 PM,115.014,5.655,,,,
54,01/28/20 07:29:19 PM,115.014,5.655,,,,
55,01/28/20 07:39:19 PM,115.024,5.655,,,,
56,01/28/20 07:49:19 PM,115.044,5.655,,,,
57,01/28/20 07:59:19 PM,115.044,5.655,,,,
58,01/28/20 08:09:19 PM,115.044,5.655,,,,
59,01/28/20 08:19:19 PM,115.064,5.655,,,,
60,01/28/20 08:29:19 PM,115.054,5.655,,,,
61,01/28/20 08:39:19 PM,115.064,5.655,,,,
62,01/28/20 08:49:19 PM,115.054,5.655,,,,
63,01/28/20 08:59:19 PM,115.073,5.655,,,,
64,01/28/20 09:09:19 PM,115.083,5.655,,,,
65,01/28/20 09:19:19 PM,115.093,5.655,,,,
66,01/28/20 09:29:19 PM,115.073,5.655,,,,
67,01/28/20 09:39:19 PM,115.093,5.655,,,,
68,01/28/20 09:49:19 PM,115.093,5.655,,,,
69,01/28/20 09:59:19 PM,115.083,5.655,,,,
70,01/28/20 10:09:19 PM,115.113,5.655,,,,
71,01/28/20 10:19:19 PM,115.113,5.655,,,,
72,01/28/20 10:29:19 PM,115.113,5.655,,,,
73,01/28/20 10:39:19 PM,115.122,5.655,,,,
74,01/28/20 10:49:19 PM,115.113,5.655,,,,
75,01/28/20 10:59:19 PM,115.122,5.655,,,,
76,01/28/20 11:09:19 PM,115.113,5.655,,,,
77,01/28/20 11:19:19 PM,115.113,5.655,,,,
78,01/28/20 11:29:19 PM,115.132,5.655,,,,
79,01/28/20 11:39:19 PM,115.142,5.655,,,,
80,01/28/20 11:49:19 PM,115.152,5.655,,,,
81,01/28/20 11:59:19 PM,115.152,5.655,,,,
82,01/29/20 12:09:19 AM,115.152,5.655,,,,
83,01/29/20 12:19:19 AM,115.162,5.655,,,,
84,01/29/20 12:29:19 AM,115.172,5.655,,,,
85,01/29/20 12:39:19 AM,115.162,5.655,,,,
86,01/29/20 12:49:19 AM,115.162,5.655,,,,
87,01/29/20 12:59:19 AM,115.152,5.655,,,,
88,01/29/20 01:09:19 AM,115.162,5.655,,,,
89,01/29/20 01:19:19 AM,115.162,5.655,,,,
90,01/29/20 01:29:19 AM,115.172,5.655,,,,
91,01/29/20 01:39:19 AM,115.181,5.655,,,,
92,01/29/20 01:49:19 AM,115.181,5.655,,,,
93,01/29/20 01:59:19 AM,115.191,5.655,,,,
94,01/29/20 02:09:19 AM,115.172,5.655,,,,
95,01/29/20 02:19:19 AM,115.181,5.655,,,,
96,01/29/20 02:29:19 AM,115.172,5.655,,,,
97,01/29/20 02:39:19 AM,115.181,5.655,,,,
98,01/29/20 02:49:19 AM,115.172,5.655,,,,
99,01/29/20 02:59:19 AM,115.172,5.655,,,,
100,01/29/20 03:09:19 AM,115.172,5.655,,,,
101,01/29/20 03:19:19 AM,115.193,5.757,,,,
102,01/29/20 03:29:19 AM,115.173,5.757,,,,
103,01/29/20 03:39:19 AM,115.173,5.757,,,,
104,01/29/20 03:49:19 AM,115.183,5.757,,,,
105,01/29/20 03:59:19 AM,115.211,5.655,,,,
106,01/29/20 04:09:19 AM,115.231,5.655,,,,
107,01/29/20 04:19:19 AM,115.242,5.757,,,,
108,01/29/20 04:29:19 AM,115.222,5.757,,,,
109,01/29/20 04:39:19 AM,115.232,5.757,,,,
110,01/29/20 04:49:19 AM,115.222,5.757,,,,
111,01/29/20 04:59:19 AM,115.232,5.757,,,,
112,01/29/20 05:09:19 AM,115.232,5.757,,,,
113,01/29/20 05:19:19 AM,115.232,5.757,,,,
114,01/29/20 05:29:19 AM,115.252,5.757,,,,
115,01/29/20 05:39:19 AM,115.252,5.757,,,,
116,01/29/20 05:49:19 AM,115.271,5.757,,,,
117,01/29/20 05:59:19 AM,115.271,5.757,,,,
118,01/29/20 06:09:19 AM,115.301,5.757,,,,
119,01/29/20 06:19:19 AM,115.320,5.757,,,,
120,01/29/20 06:29:19 AM,115.330,5.757,,,,
121,01/29/20 06:39:19 AM,115.340,5.757,,,,
122,01/29/20 06:49:19 AM,115.379,5.757,,,,
123,01/29/20 06:59:19 AM,115.379,5.757,,,,
124,01/29/20 07:09:19 AM,115.360,5.757,,,,
125,01/29/20 07:19:19 AM,115.379,5.757,,,,
126,01/29/20 07:29:19 AM,115.389,5.757,,,,
127,01/29/20 07:39:19 AM,115.399,5.757,,,,
128,01/29/20 07:49:19 AM,115.409,5.757,,,,
129,01/29/20 07:59:19 AM,115.409,5.757,,,,
130,01/29/20 08:09:19 AM,115.428,5.757,,,,
131,01/29/20 08:19:19 AM,115.428,5.757,,,,
132,01/29/20 08:29:19 AM,115.428,5.757,,,,
133,01/29/20 08:39:19 AM,115.468,5.757,,,,
134,01/29/20 08:49:19 AM,115.438,5.757,,,,
135,01/29/20 08:59:19 AM,115.468,5.757,,,,
136,01/29/20 09:09:19 AM,115.563,5.552,,,,
137,01/29/20 09:19:19 AM,115.604,5.655,,,,
138,01/29/20 09:29:19 AM,115.594,5.655,,,,
139,01/29/20 09:39:19 AM,115.605,5.757,,,,
140,01/29/20 09:49:19 AM,115.615,5.757,,,,
141,01/29/20 09:59:19 AM,115.586,5.757,,,,
142,01/29/20 10:09:19 AM,115.596,5.757,,,,
143,01/29/20 10:19:19 AM,115.605,5.757,,,,
144,01/29/20 10:29:19 AM,115.617,5.860,,,,
145,01/29/20 10:39:19 AM,115.615,5.757,,,,
146,01/29/20 10:49:19 AM,115.636,5.860,,,,
147,01/29/20 10:59:19 AM,115.615,5.757,,,,
148,01/29/20 11:09:19 AM,115.615,5.757,,,,
149,01/29/20 11:19:19 AM,115.635,5.757,,,,
150,01/29/20 11:29:19 AM,115.625,5.757,,,,
151,01/29/20 11:39:19 AM,115.615,5.757,,,,
152,01/29/20 11:49:19 AM,115.635,5.757,,,,
153,01/29/20 11:59:19 AM,115.605,5.757,,,,
154,01/29/20 12:09:19 PM,115.605,5.757,,,,
155,01/29/20 12:19:19 PM,115.605,5.757,,,,
156,01/29/20 12:29:19 PM,115.605,5.757,,,,
157,01/29/20 12:39:19 PM,115.596,5.757,,,,
158,01/29/20 12:49:19 PM,115.615,5.757,,,,
159,01/29/20 12:59:19 PM,115.615,5.757,,,,
160,01/29/20 01:09:19 PM,115.605,5.757,,,,
161,01/29/20 01:19:19 PM,115.596,5.757,,,,
162,01/29/20 01:29:19 PM,115.596,5.757,,,,
163,01/29/20 01:39:19 PM,115.596,5.757,,,,
164,01/29/20 01:49:19 PM,115.605,5.757,,,,
165,01/29/20 01:59:19 PM,115.625,5.757,,,,
166,01/29/20 02:09:19 PM,115.635,5.757,,,,
167,01/29/20 02:19:19 PM,115.655,5.757,,,,
168,01/29/20 02:29:19 PM,115.635,5.757,,,,
169,01/29/20 02:39:19 PM,115.655,5.757,,,,
170,01/29/20 02:49:19 PM,115.655,5.757,,,,
171,01/29/20 02:59:19 PM,115.664,5.757,,,,
172,01/29/20 03:09:19 PM,115.674,5.757,,,,
173,01/29/20 03:19:19 PM,115.684,5.757,,,,
174,01/29/20 03:29:19 PM,115.704,5.757,,,,
175,01/29/20 03:39:19 PM,115.694,5.757,,,,
176,01/29/20 03:49:19 PM,115.704,5.757,,,,
177,01/29/20 03:59:19 PM,115.723,5.757,,,,
178,01/29/20 04:09:19 PM,115.743,5.757,,,,
179,01/29/20 04:19:19 PM,115.743,5.757,,,,
180,01/29/20 04:29:19 PM,115.723,5.757,,,,
181,01/29/20 04:39:19 PM,115.733,5.757,,,,
182,01/29/20 04:49:19 PM,115.743,5.757,,,,
183,01/29/20 04:59:19 PM,115.753,5.757,,,,
184,01/29/20 05:09:19 PM,115.773,5.757,,,,
185,01/29/20 05:19:19 PM,115.773,5.757,,,,
186,01/29/20 05:29:19 PM,115.763,5.757,,,,
187,01/29/20 05:39:19 PM,115.763,5.757,,,,
188,01/29/20 05:49:19 PM,115.773,5.757,,,,
189,01/29/20 05:59:19 PM,115.782,5.757,,,,
190,01/29/20 06:09:19 PM,115.753,5.757,,,,
191,01/29/20 06:19:19 PM,115.802,5.757,,,,
192,01/29/20 06:29:19 PM,115.782,5.757,,,,
193,01/29/20 06:39:19 PM,115.812,5.757,,,,
194,01/29/20 06:49:19 PM,115.822,5.757,,,,
195,01/29/20 06:59:19 PM,115.851,5.757,,,,
196,01/29/20 07:09:19 PM,115.871,5.757,,,,
197,01/29/20 07:19:19 PM,115.871,5.757,,,,
198,01/29/20 07:29:19 PM,115.881,5.757,,,,
199,01/29/20 07:39:19 PM,115.890,5.757,,,,
200,01/29/20 07:49:19 PM,115.910,5.757,,,,
201,01/29/20 07:59:19 PM,115.920,5.757,,,,
202,01/29/20 08:09:19 PM,115.910,5.757,,,,
203,01/29/20 08:19:19 PM,115.930,5.757,,,,
204,01/29/20 08:29:19 PM,115.959,5.757,,,,
205,01/29/20 08:39:19 PM,115.959,5.757,,,,
206,01/29/20 08:49:19 PM,115.979,5.757,,,,
207,01/29/20 08:59:19 PM,115.979,5.757,,,,
208,01/29/20 09:09:19 PM,115.969,5.757,,,,
209,01/29/20 09:19:19 PM,115.979,5.757,,,,
210,01/29/20 09:29:19 PM,115.989,5.757,,,,
211,01/29/20 09:39:19 PM,115.989,5.757,,,,
212,01/29/20 09:49:19 PM,115.979,5.757,,,,
213,01/29/20 09:59:19 PM,115.999,5.757,,,,
214,01/29/20 10:09:19 PM,115.999,5.757,,,,
215,01/29/20 10:19:19 PM,115.999,5.757,,,,
216,01/29/20 10:29:19 PM,115.989,5.757,,,,
217,01/29/20 10:39:19 PM,116.008,5.757,,,,
218,01/29/20 10:49:19 PM,116.018,5.757,,,,
219,01/29/20 10:59:19 PM,116.028,5.757,,,,
220,01/29/20 11:09:19 PM,116.018,5.757,,,,
221,01/29/20 11:19:19 PM,116.038,5.757,,,,
222,01/29/20 11:29:19 PM,116.028,5.757,,,,
223,01/29/20 11:39:19 PM,116.028,5.757,,,,
224,01/29/20 11:49:19 PM,116.038,5.757,,,,
225,01/29/20 11:59:19 PM,116.058,5.757,,,,
226,01/30/20 12:09:19 AM,116.048,5.757,,,,
227,01/30/20 12:19:19 AM,116.067,5.757,,,,
228,01/30/20 12:29:19 AM,116.058,5.757,,,,
229,01/30/20 12:39:19 AM,116.058,5.757,,,,
230,01/30/20 12:49:19 AM,116.077,5.757,,,,
231,01/30/20 12:59:19 AM,116.077,5.757,,,,
232,01/30/20 01:09:19 AM,116.077,5.757,,,,
233,01/30/20 01:19:19 AM,116.097,5.757,,,,
234,01/30/20 01:29:19 AM,116.097,5.757,,,,
235,01/30/20 01:39:19 AM,116.107,5.757,,,,
236,01/30/20 01:49:19 AM,116.097,5.757,,,,
237,01/30/20 01:59:19 AM,116.107,5.757,,,,
238,01/30/20 02:09:19 AM,116.107,5.757,,,,
239,01/30/20 02:19:19 AM,116.097,5.757,,,,
240,01/30/20 02:29:19 AM,116.117,5.757,,,,
241,01/30/20 02:39:19 AM,116.107,5.757,,,,
242,01/30/20 02:49:19 AM,116.117,5.757,,,,
243,01/30/20 02:59:19 AM,116.107,5.757,,,,
244,01/30/20 03:09:19 AM,116.097,5.757,,,,
245,01/30/20 03:19:19 AM,116.117,5.757,,,,
246,01/30/20 03:29:19 AM,116.097,5.757,,,,
247,01/30/20 03:39:19 AM,116.097,5.757,,,,
248,01/30/20 03:49:19 AM,116.107,5.757,,,,
249,01/30/20 03:59:19 AM,116.107,5.757,,,,
250,01/30/20 04:09:19 AM,116.117,5.757,,,,
251,01/30/20 04:19:19 AM,116.117,5.757,,,,
252,01/30/20 04:29:19 AM,116.107,5.757,,,,
253,01/30/20 04:39:19 AM,116.107,5.757,,,,
254,01/30/20 04:49:19 AM,116.136,5.757,,,,
255,01/30/20 04:59:19 AM,116.136,5.757,,,,
256,01/30/20 05:09:19 AM,116.136,5.757,,,,
257,01/30/20 05:19:19 AM,116.146,5.757,,,,
258,01/30/20 05:29:19 AM,116.146,5.757,,,,
259,01/30/20 05:39:19 AM,116.166,5.757,,,,
260,01/30/20 05:49:19 AM,116.166,5.757,,,,
261,01/30/20 05:59:19 AM,116.176,5.757,,,,
262,01/30/20 06:09:19 AM,116.176,5.757,,,,
263,01/30/20 06:19:19 AM,116.185,5.757,,,,
264,01/30/20 06:29:19 AM,116.185,5.757,,,,
265,01/30/20 06:39:19 AM,116.195,5.757,,,,
266,01/30/20 06:49:19 AM,116.205,5.757,,,,
267,01/30/20 06:59:19 AM,116.215,5.757,,,,
268,01/30/20 07:09:19 AM,116.235,5.757,,,,
269,01/30/20 07:19:19 AM,116.235,5.757,,,,
270,01/30/20 07:29:19 AM,116.225,5.757,,,,
271,01/30/20 07:39:19 AM,116.244,5.757,,,,
272,01/30/20 07:49:19 AM,116.244,5.757,,,,
273,01/30/20 07:59:19 AM,116.254,5.757,,,,
274,01/30/20 08:09:19 AM,116.254,5.757,,,,
275,01/30/20 08:19:19 AM,116.254,5.757,,,,
276,01/30/20 08:29:19 AM,116.264,5.757,,,,
277,01/30/20 08:39:19 AM,116.254,5.757,,,,
278,01/30/20 08:49:19 AM,116.274,5.757,,,,
279,01/30/20 08:59:19 AM,116.274,5.757,,,,
