"Plot Title: 42_4_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20357922, SEN S/N: 20357922)","Temp, °C (LGR S/N: 20357922, SEN S/N: 20357922)","Coupler Detached (LGR S/N: 20357922, SEN S/N: 20357922)","Coupler Attached (LGR S/N: 20357922, SEN S/N: 20357922)","Host Connected (LGR S/N: 20357922, SEN S/N: 20357922)","Stopped (LGR S/N: 20357922, SEN S/N: 20357922)","End Of File (LGR S/N: 20357922, SEN S/N: 20357922)"
1,09/02/20 02:00:00 PM,93.305,13.269,Logged,,,,
2,09/02/20 02:10:00 PM,93.350,11.041,,,,,
3,09/02/20 02:20:00 PM,93.347,10.063,,,,,
4,09/02/20 02:30:00 PM,93.335,9.571,,,,,
5,09/02/20 02:40:00 PM,93.325,9.176,,,,,
6,09/02/20 02:50:00 PM,93.300,8.978,,,,,
7,09/02/20 03:00:00 PM,93.298,8.879,,,,,
8,09/02/20 03:10:00 PM,93.275,8.779,,,,,
9,09/02/20 03:20:00 PM,93.245,8.779,,,,,
10,09/02/20 03:30:00 PM,93.242,8.680,,,,,
11,09/02/20 03:40:00 PM,93.232,8.680,,,,,
12,09/02/20 03:50:00 PM,93.232,8.680,,,,,
13,09/02/20 04:00:00 PM,93.222,8.680,,,,,
14,09/02/20 04:10:00 PM,93.202,8.680,,,,,
15,09/02/20 04:20:00 PM,93.181,8.680,,,,,
16,09/02/20 04:30:00 PM,93.212,8.680,,,,,
17,09/02/20 04:40:00 PM,93.202,8.680,,,,,
18,09/02/20 04:50:00 PM,93.202,8.680,,,,,
19,09/02/20 05:00:00 PM,93.161,8.680,,,,,
20,09/02/20 05:10:00 PM,93.161,8.680,,,,,
21,09/02/20 05:20:00 PM,93.171,8.680,,,,,
22,09/02/20 05:30:00 PM,93.171,8.680,,,,,
23,09/02/20 05:40:00 PM,93.161,8.680,,,,,
24,09/02/20 05:50:00 PM,93.151,8.680,,,,,
25,09/02/20 06:00:00 PM,93.141,8.680,,,,,
26,09/02/20 06:10:00 PM,93.121,8.680,,,,,
27,09/02/20 06:20:00 PM,93.151,8.680,,,,,
28,09/02/20 06:30:00 PM,93.151,8.680,,,,,
29,09/02/20 06:40:00 PM,93.141,8.680,,,,,
30,09/02/20 06:50:00 PM,93.151,8.680,,,,,
31,09/02/20 07:00:00 PM,93.131,8.680,,,,,
32,09/02/20 07:10:00 PM,93.161,8.680,,,,,
33,09/02/20 07:20:00 PM,93.151,8.680,,,,,
34,09/02/20 07:30:00 PM,93.171,8.680,,,,,
35,09/02/20 07:40:00 PM,93.161,8.680,,,,,
36,09/02/20 07:50:00 PM,93.171,8.680,,,,,
37,09/02/20 08:00:00 PM,93.151,8.680,,,,,
38,09/02/20 08:10:00 PM,93.151,8.680,,,,,
39,09/02/20 08:20:00 PM,93.131,8.680,,,,,
40,09/02/20 08:30:00 PM,93.151,8.680,,,,,
41,09/02/20 08:40:00 PM,93.131,8.680,,,,,
42,09/02/20 08:50:00 PM,93.131,8.680,,,,,
43,09/02/20 09:00:00 PM,93.131,8.680,,,,,
44,09/02/20 09:10:00 PM,93.131,8.680,,,,,
45,09/02/20 09:20:00 PM,93.121,8.680,,,,,
46,09/02/20 09:30:00 PM,93.131,8.680,,,,,
47,09/02/20 09:40:00 PM,93.121,8.680,,,,,
48,09/02/20 09:50:00 PM,93.131,8.680,,,,,
49,09/02/20 10:00:00 PM,93.111,8.680,,,,,
50,09/02/20 10:10:00 PM,93.111,8.680,,,,,
51,09/02/20 10:20:00 PM,93.121,8.680,,,,,
52,09/02/20 10:30:00 PM,93.121,8.680,,,,,
53,09/02/20 10:40:00 PM,93.131,8.680,,,,,
54,09/02/20 10:50:00 PM,93.100,8.680,,,,,
55,09/02/20 11:00:00 PM,93.121,8.680,,,,,
56,09/02/20 11:10:00 PM,93.111,8.680,,,,,
57,09/02/20 11:20:00 PM,93.121,8.680,,,,,
58,09/02/20 11:30:00 PM,93.111,8.680,,,,,
59,09/02/20 11:40:00 PM,93.111,8.680,,,,,
60,09/02/20 11:50:00 PM,93.111,8.680,,,,,
61,09/03/20 12:00:00 AM,93.100,8.680,,,,,
