"Plot Title: 42_3_s3"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766689, SEN S/N: 10766689, LBL: pressure)","Temp, °C (LGR S/N: 10766689, SEN S/N: 10766689, LBL: temp)","Coupler Detached (LGR S/N: 10766689, SEN S/N: 10766689)","Coupler Attached (LGR S/N: 10766689, SEN S/N: 10766689)","Host Connected (LGR S/N: 10766689, SEN S/N: 10766689)","Stopped (LGR S/N: 10766689, SEN S/N: 10766689)","End Of File (LGR S/N: 10766689, SEN S/N: 10766689)"
1,08/13/20 02:26:31 PM,94.264,22.429,,,,,
2,08/13/20 02:26:36 PM,,,Logged,,,,
3,08/13/20 02:36:31 PM,94.208,21.951,,,,,
4,08/13/20 02:46:31 PM,94.173,19.187,,,,,
5,08/13/20 02:56:31 PM,94.163,17.570,,,,,
6,08/13/20 03:06:31 PM,94.164,16.523,,,,,
7,08/13/20 03:16:31 PM,94.140,15.855,,,,,
8,08/13/20 03:26:31 PM,94.155,15.473,,,,,
9,08/13/20 03:36:31 PM,94.149,15.187,,,,,
10,08/13/20 03:46:31 PM,94.156,14.996,,,,,
11,08/13/20 03:56:31 PM,94.164,14.804,,,,,
12,08/13/20 04:06:31 PM,94.162,14.709,,,,,
13,08/13/20 04:16:31 PM,94.151,14.709,,,,,
14,08/13/20 04:26:31 PM,94.149,14.613,,,,,
15,08/13/20 04:36:31 PM,94.149,14.613,,,,,
16,08/13/20 04:46:31 PM,94.149,14.613,,,,,
17,08/13/20 04:56:31 PM,94.125,14.517,,,,,
18,08/13/20 05:06:31 PM,94.136,14.517,,,,,
19,08/13/20 05:16:31 PM,94.147,14.517,,,,,
20,08/13/20 05:26:31 PM,94.136,14.517,,,,,
21,08/13/20 05:36:31 PM,94.136,14.517,,,,,
22,08/13/20 05:46:31 PM,94.136,14.517,,,,,
23,08/13/20 05:56:31 PM,94.147,14.517,,,,,
24,08/13/20 06:06:31 PM,94.136,14.517,,,,,
25,08/13/20 06:16:31 PM,94.145,14.421,,,,,
26,08/13/20 06:26:31 PM,94.156,14.421,,,,,
27,08/13/20 06:36:31 PM,94.145,14.421,,,,,
28,08/13/20 06:46:31 PM,94.156,14.421,,,,,
29,08/13/20 06:56:31 PM,94.156,14.421,,,,,
30,08/13/20 07:06:31 PM,94.179,14.421,,,,,
