"Plot Title: 42_4_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20357922, SEN S/N: 20357922)","Temp, °C (LGR S/N: 20357922, SEN S/N: 20357922)","Coupler Detached (LGR S/N: 20357922, SEN S/N: 20357922)","Coupler Attached (LGR S/N: 20357922, SEN S/N: 20357922)","Host Connected (LGR S/N: 20357922, SEN S/N: 20357922)","Stopped (LGR S/N: 20357922, SEN S/N: 20357922)","End Of File (LGR S/N: 20357922, SEN S/N: 20357922)"
1,06/04/19 03:14:47 PM,93.352,9.866,,,,,
2,06/04/19 03:15:09 PM,,,Logged,,,,
3,06/04/19 03:15:47 PM,93.297,10.944,,,,,
4,06/04/19 03:16:47 PM,93.315,11.236,,,,,
5,06/04/19 03:17:47 PM,93.350,11.431,,,,,
6,06/04/19 03:18:47 PM,93.367,11.722,,,,,
7,06/04/19 03:19:47 PM,93.348,12.594,,,,,
8,06/04/19 03:20:47 PM,93.350,13.076,,,,,
9,06/04/19 03:21:47 PM,93.376,13.269,,,,,
10,06/04/19 03:22:47 PM,93.401,13.461,,,,,
11,06/04/19 03:23:47 PM,93.388,13.750,,,,,
12,06/04/19 03:24:47 PM,93.382,13.942,,,,,
13,06/04/19 03:25:47 PM,95.226,11.431,,,,,
14,06/04/19 03:26:47 PM,96.102,9.571,,,,,
15,06/04/19 03:27:47 PM,96.651,8.382,,,,,
16,06/04/19 03:28:47 PM,97.059,7.682,,,,,
17,06/04/19 03:29:47 PM,97.382,7.179,,,,,
18,06/04/19 03:30:47 PM,97.709,6.877,,,,,
19,06/04/19 03:31:47 PM,98.008,6.674,,,,,
20,06/04/19 03:32:47 PM,98.300,6.573,,,,,
21,06/04/19 03:33:47 PM,98.569,6.370,,,,,
22,06/04/19 03:34:47 PM,98.912,6.268,,,,,
23,06/04/19 03:35:47 PM,99.267,6.268,,,,,
24,06/04/19 03:36:47 PM,99.589,6.166,,,,,
25,06/04/19 03:37:47 PM,99.932,6.064,,,,,
26,06/04/19 03:38:47 PM,100.278,6.064,,,,,
27,06/04/19 03:39:47 PM,100.580,5.962,,,,,
28,06/04/19 03:40:47 PM,100.895,5.962,,,,,
29,06/04/19 03:41:47 PM,101.210,5.962,,,,,
30,06/04/19 03:42:47 PM,101.512,5.860,,,,,
31,06/04/19 03:43:47 PM,101.817,5.860,,,,,
32,06/04/19 03:44:47 PM,102.010,5.860,,,,,
33,06/04/19 03:45:47 PM,102.302,5.757,,,,,
34,06/04/19 03:46:47 PM,102.567,5.757,,,,,
35,06/04/19 03:47:47 PM,102.852,5.757,,,,,
36,06/04/19 03:48:47 PM,103.116,5.757,,,,,
37,06/04/19 03:49:47 PM,103.401,5.757,,,,,
38,06/04/19 03:50:47 PM,103.655,5.757,,,,,
39,06/04/19 03:51:47 PM,103.917,5.655,,,,,
40,06/04/19 03:52:47 PM,104.161,5.655,,,,,
41,06/04/19 03:53:47 PM,104.426,5.655,,,,,
42,06/04/19 03:54:47 PM,104.660,5.655,,,,,
43,06/04/19 03:55:47 PM,104.915,5.655,,,,,
44,06/04/19 03:56:47 PM,105.159,5.655,,,,,
45,06/04/19 03:57:47 PM,105.383,5.655,,,,,
46,06/04/19 03:58:47 PM,105.628,5.655,,,,,
47,06/04/19 03:59:47 PM,105.852,5.655,,,,,
48,06/04/19 04:00:47 PM,106.073,5.552,,,,,
49,06/04/19 04:01:47 PM,106.287,5.552,,,,,
50,06/04/19 04:02:47 PM,106.511,5.552,,,,,
51,06/04/19 04:03:47 PM,106.705,5.552,,,,,
52,06/04/19 04:04:47 PM,106.929,5.552,,,,,
53,06/04/19 04:05:47 PM,107.123,5.552,,,,,
54,06/04/19 04:06:47 PM,107.327,5.552,,,,,
55,06/04/19 04:07:47 PM,107.521,5.552,,,,,
56,06/04/19 04:08:47 PM,107.714,5.552,,,,,
57,06/04/19 04:09:47 PM,107.918,5.552,,,,,
58,06/04/19 04:10:47 PM,108.081,5.552,,,,,
59,06/04/19 04:11:47 PM,108.275,5.552,,,,,
60,06/04/19 04:12:47 PM,108.469,5.552,,,,,
61,06/04/19 04:13:47 PM,108.632,5.552,,,,,
62,06/04/19 04:14:47 PM,108.806,5.552,,,,,
63,06/04/19 04:15:47 PM,108.969,5.552,,,,,
64,06/04/19 04:16:47 PM,109.132,5.552,,,,,
65,06/04/19 04:17:47 PM,109.303,5.450,,,,,
66,06/04/19 04:18:47 PM,109.466,5.450,,,,,
67,06/04/19 04:19:47 PM,109.640,5.450,,,,,
68,06/04/19 04:20:47 PM,109.783,5.450,,,,,
69,06/04/19 04:21:47 PM,109.946,5.450,,,,,
70,06/04/19 04:22:47 PM,110.089,5.450,,,,,
71,06/04/19 04:23:47 PM,110.232,5.450,,,,,
72,06/04/19 04:24:47 PM,110.375,5.450,,,,,
73,06/04/19 04:25:47 PM,110.518,5.450,,,,,
74,06/04/19 04:26:47 PM,110.651,5.450,,,,,
75,06/04/19 04:27:47 PM,110.804,5.450,,,,,
76,06/04/19 04:28:47 PM,110.957,5.450,,,,,
77,06/04/19 04:29:47 PM,111.080,5.450,,,,,
78,06/04/19 04:30:47 PM,111.212,5.450,,,,,
79,06/04/19 04:31:47 PM,111.345,5.450,,,,,
80,06/04/19 04:32:47 PM,111.458,5.450,,,,,
81,06/04/19 04:33:47 PM,111.580,5.450,,,,,
82,06/04/19 04:34:47 PM,111.693,5.450,,,,,
83,06/04/19 04:35:47 PM,111.825,5.450,,,,,
84,06/04/19 04:36:47 PM,111.938,5.450,,,,,
85,06/04/19 04:37:47 PM,112.060,5.450,,,,,
86,06/04/19 04:38:47 PM,112.163,5.450,,,,,
