"Plot Title: 86_3_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766685, SEN S/N: 10766685, LBL: pressure)","Temp, °C (LGR S/N: 10766685, SEN S/N: 10766685, LBL: temp)","Coupler Detached (LGR S/N: 10766685, SEN S/N: 10766685)","Coupler Attached (LGR S/N: 10766685, SEN S/N: 10766685)","Host Connected (LGR S/N: 10766685, SEN S/N: 10766685)","Stopped (LGR S/N: 10766685, SEN S/N: 10766685)","End Of File (LGR S/N: 10766685, SEN S/N: 10766685)"
1,06/06/19 02:19:08 PM,93.980,8.282,,,,,
2,06/06/19 02:19:14 PM,,,Logged,,,,
3,06/06/19 02:20:08 PM,121.976,10.063,,,,,
4,06/06/19 02:21:08 PM,121.924,10.161,,,,,
5,06/06/19 02:22:08 PM,100.613,9.472,,,,,
6,06/06/19 02:23:08 PM,104.353,8.879,,,,,
7,06/06/19 02:24:08 PM,107.186,8.382,,,,,
8,06/06/19 02:25:08 PM,109.527,7.983,,,,,
9,06/06/19 02:26:08 PM,111.478,7.682,,,,,
10,06/06/19 02:27:08 PM,113.129,7.481,,,,,
11,06/06/19 02:28:08 PM,114.510,7.280,,,,,
12,06/06/19 02:29:08 PM,115.665,7.079,,,,,
13,06/06/19 02:30:08 PM,116.621,6.978,,,,,
14,06/06/19 02:31:08 PM,117.437,6.775,,,,,
15,06/06/19 02:32:08 PM,118.100,6.674,,,,,
16,06/06/19 02:33:08 PM,118.665,6.674,,,,,
17,06/06/19 02:34:08 PM,119.135,6.573,,,,,
18,06/06/19 02:35:08 PM,119.526,6.471,,,,,
19,06/06/19 02:36:08 PM,119.854,6.471,,,,,
20,06/06/19 02:37:08 PM,120.133,6.370,,,,,
21,06/06/19 02:38:08 PM,120.347,6.370,,,,,
22,06/06/19 02:39:08 PM,120.551,6.370,,,,,
23,06/06/19 02:40:08 PM,120.716,6.268,,,,,
24,06/06/19 02:41:08 PM,120.863,6.268,,,,,
25,06/06/19 02:42:08 PM,120.965,6.268,,,,,
26,06/06/19 02:43:08 PM,121.074,6.166,,,,,
27,06/06/19 02:44:08 PM,121.141,6.166,,,,,
28,06/06/19 02:45:08 PM,121.232,6.166,,,,,
29,06/06/19 02:46:08 PM,121.288,6.166,,,,,
30,06/06/19 02:47:08 PM,121.345,6.166,,,,,
31,06/06/19 02:48:08 PM,121.402,6.166,,,,,
32,06/06/19 02:49:08 PM,121.420,6.064,,,,,
33,06/06/19 02:50:08 PM,121.465,6.064,,,,,
34,06/06/19 02:51:08 PM,121.510,6.064,,,,,
35,06/06/19 02:52:08 PM,121.533,6.064,,,,,
