"Plot Title: 52_3_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10776815, SEN S/N: 10776815)","Temp, °C (LGR S/N: 10776815, SEN S/N: 10776815)","Coupler Detached (LGR S/N: 10776815, SEN S/N: 10776815)","Coupler Attached (LGR S/N: 10776815, SEN S/N: 10776815)","Host Connected (LGR S/N: 10776815, SEN S/N: 10776815)","Stopped (LGR S/N: 10776815, SEN S/N: 10776815)","End Of File (LGR S/N: 10776815, SEN S/N: 10776815)"
1,06/04/19 04:55:46 PM,93.535,9.077,,,,,
2,06/04/19 04:55:54 PM,,,Logged,,,,
3,06/04/19 04:56:46 PM,93.550,11.041,,,,,
4,06/04/19 04:57:46 PM,93.540,12.497,,,,,
5,06/04/19 04:58:46 PM,93.557,12.594,,,,,
6,06/04/19 04:59:46 PM,93.554,12.401,,,,,
7,06/04/19 05:00:46 PM,93.564,12.110,,,,,
8,06/04/19 05:01:46 PM,93.554,11.819,,,,,
9,06/04/19 05:02:46 PM,93.560,11.625,,,,,
10,06/04/19 05:03:46 PM,93.578,11.431,,,,,
11,06/04/19 05:04:46 PM,93.553,11.236,,,,,
12,06/04/19 05:05:46 PM,93.560,11.041,,,,,
13,06/04/19 05:06:46 PM,93.564,10.944,,,,,
14,06/04/19 05:07:46 PM,93.570,10.748,,,,,
15,06/04/19 05:08:46 PM,93.563,10.651,,,,,
16,06/04/19 05:09:46 PM,93.560,10.455,,,,,
17,06/04/19 05:10:46 PM,93.553,10.357,,,,,
18,06/04/19 05:11:46 PM,93.567,10.259,,,,,
19,06/04/19 05:12:46 PM,93.553,10.063,,,,,
20,06/04/19 05:13:46 PM,93.546,9.965,,,,,
21,06/04/19 05:14:46 PM,93.539,9.866,,,,,
22,06/04/19 05:15:46 PM,93.563,9.768,,,,,
23,06/04/19 05:16:46 PM,93.545,9.669,,,,,
24,06/04/19 05:17:46 PM,93.538,9.571,,,,,
25,06/04/19 05:18:46 PM,93.521,9.472,,,,,
26,06/04/19 05:19:46 PM,93.535,9.373,,,,,
27,06/04/19 05:20:46 PM,93.535,9.373,,,,,
28,06/04/19 05:21:46 PM,93.538,9.275,,,,,
29,06/04/19 05:22:46 PM,93.552,9.176,,,,,
30,06/04/19 05:23:46 PM,93.545,9.077,,,,,
31,06/04/19 05:24:46 PM,93.545,9.077,,,,,
32,06/04/19 05:25:46 PM,93.538,8.978,,,,,
33,06/04/19 05:26:46 PM,93.531,8.879,,,,,
34,06/04/19 05:27:46 PM,93.531,8.879,,,,,
35,06/04/19 05:28:46 PM,93.544,8.779,,,,,
36,06/04/19 05:29:46 PM,93.544,8.779,,,,,
37,06/04/19 05:30:46 PM,93.548,8.680,,,,,
38,06/04/19 05:31:46 PM,93.558,8.680,,,,,
39,06/04/19 05:32:46 PM,93.551,8.581,,,,,
40,06/04/19 05:33:46 PM,93.541,8.581,,,,,
41,06/04/19 05:34:46 PM,93.544,8.481,,,,,
42,06/04/19 05:35:46 PM,93.534,8.481,,,,,
43,06/04/19 05:36:46 PM,93.544,8.481,,,,,
44,06/04/19 05:37:46 PM,93.537,8.382,,,,,
45,06/04/19 05:38:46 PM,93.537,8.382,,,,,
46,06/04/19 05:39:46 PM,93.558,8.382,,,,,
47,06/04/19 05:40:46 PM,93.530,8.282,,,,,
48,06/04/19 05:41:46 PM,93.551,8.282,,,,,
49,06/04/19 05:42:46 PM,93.561,8.282,,,,,
50,06/04/19 05:43:46 PM,93.551,8.282,,,,,
51,06/04/19 05:44:46 PM,93.544,8.182,,,,,
52,06/04/19 05:45:46 PM,93.554,8.182,,,,,
53,06/04/19 05:46:46 PM,93.544,8.182,,,,,
54,06/04/19 05:47:46 PM,93.544,8.182,,,,,
55,06/04/19 05:48:46 PM,93.537,8.082,,,,,
56,06/04/19 05:49:46 PM,93.547,8.082,,,,,
57,06/04/19 05:50:46 PM,93.537,8.082,,,,,
58,06/04/19 05:51:46 PM,93.547,8.082,,,,,
59,06/04/19 05:52:46 PM,93.537,8.082,,,,,
60,06/04/19 05:53:46 PM,93.550,7.983,,,,,
61,06/04/19 05:54:46 PM,93.540,7.983,,,,,
62,06/04/19 05:55:46 PM,93.540,7.983,,,,,
63,06/04/19 05:56:46 PM,93.550,7.983,,,,,
64,06/04/19 05:57:46 PM,93.560,7.983,,,,,
65,06/04/19 05:58:46 PM,93.550,7.983,,,,,
66,06/04/19 05:59:46 PM,93.543,7.882,,,,,
67,06/04/19 06:00:46 PM,93.543,7.882,,,,,
68,06/04/19 06:01:46 PM,93.543,7.882,,,,,
69,06/04/19 06:02:46 PM,93.533,7.882,,,,,
70,06/04/19 06:03:46 PM,93.543,7.882,,,,,
71,06/04/19 06:04:46 PM,93.533,7.882,,,,,
72,06/04/19 06:05:46 PM,93.533,7.882,,,,,
73,06/04/19 06:06:46 PM,93.533,7.882,,,,,
74,06/04/19 06:07:46 PM,93.533,7.882,,,,,
75,06/04/19 06:08:46 PM,93.533,7.882,,,,,
76,06/04/19 06:09:46 PM,93.515,7.782,,,,,
