"Plot Title: 52_4_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10032082, SEN S/N: 10032082, LBL: pressure)","Temp, °C (LGR S/N: 10032082, SEN S/N: 10032082, LBL: temp)","Coupler Detached (LGR S/N: 10032082, SEN S/N: 10032082)","End Of File (LGR S/N: 10032082, SEN S/N: 10032082)"
1,05/26/19 06:10:58 PM,93.350,8.978,,
2,05/26/19 06:11:09 PM,,,Logged,
3,05/26/19 06:11:58 PM,116.810,9.768,,
4,05/26/19 06:12:58 PM,117.131,7.983,,
5,05/26/19 06:13:58 PM,117.159,7.079,,
6,05/26/19 06:14:58 PM,117.146,6.674,,
7,05/26/19 06:15:58 PM,117.136,6.370,,
8,05/26/19 06:16:58 PM,117.149,6.166,,
9,05/26/19 06:17:58 PM,117.164,6.064,,
10,05/26/19 06:18:58 PM,117.180,5.962,,
11,05/26/19 06:19:58 PM,117.139,5.860,,
12,05/26/19 06:20:58 PM,117.136,5.757,,
13,05/26/19 06:21:58 PM,117.151,5.655,,
14,05/26/19 06:22:58 PM,117.132,5.655,,
15,05/26/19 06:23:58 PM,117.148,5.552,,
16,05/26/19 06:24:58 PM,117.148,5.552,,
17,05/26/19 06:25:58 PM,117.148,5.552,,
18,05/26/19 06:26:58 PM,117.148,5.552,,
19,05/26/19 06:27:58 PM,117.145,5.450,,
20,05/26/19 06:28:58 PM,117.145,5.450,,
21,05/26/19 06:29:58 PM,117.126,5.450,,
22,05/26/19 06:30:58 PM,117.145,5.450,,
23,05/26/19 06:31:58 PM,117.145,5.450,,
24,05/26/19 06:32:58 PM,117.164,5.450,,
25,05/26/19 06:33:58 PM,117.145,5.450,,
26,05/26/19 06:34:58 PM,117.142,5.347,,
27,05/26/19 06:35:58 PM,117.161,5.347,,
28,05/26/19 06:36:58 PM,117.161,5.347,,
29,05/26/19 06:37:58 PM,117.142,5.347,,
30,05/26/19 06:38:58 PM,117.161,5.347,,
31,05/26/19 06:39:58 PM,117.161,5.347,,
32,05/26/19 06:40:58 PM,117.142,5.347,,
33,05/26/19 06:41:58 PM,117.161,5.347,,
34,05/26/19 06:42:58 PM,117.161,5.347,,
35,05/26/19 06:43:58 PM,117.161,5.347,,
36,05/26/19 06:44:58 PM,117.161,5.347,,
37,05/26/19 06:45:58 PM,117.161,5.347,,
38,05/26/19 06:46:58 PM,117.161,5.347,,
39,05/26/19 06:47:58 PM,117.179,5.347,,
40,05/26/19 06:48:58 PM,117.161,5.347,,
41,05/26/19 06:49:58 PM,117.161,5.347,,
42,05/26/19 06:50:58 PM,117.161,5.347,,
43,05/26/19 06:51:58 PM,117.161,5.347,,
44,05/26/19 06:52:58 PM,117.179,5.347,,
45,05/26/19 06:53:58 PM,117.179,5.347,,
46,05/26/19 06:54:58 PM,117.179,5.347,,
47,05/26/19 06:55:58 PM,117.161,5.347,,
48,05/26/19 06:56:58 PM,117.179,5.347,,
49,05/26/19 06:57:58 PM,117.179,5.347,,
50,05/26/19 06:58:58 PM,117.179,5.347,,
51,05/26/19 06:59:58 PM,117.179,5.347,,
52,05/26/19 07:00:58 PM,117.161,5.347,,
53,05/26/19 07:01:58 PM,117.179,5.347,,
54,05/26/19 07:02:58 PM,117.179,5.347,,
55,05/26/19 07:03:58 PM,117.161,5.347,,
56,05/26/19 07:04:58 PM,117.179,5.347,,
57,05/26/19 07:05:58 PM,117.179,5.347,,
58,05/26/19 07:06:58 PM,117.161,5.347,,
59,05/26/19 07:07:58 PM,117.198,5.347,,
60,05/26/19 07:08:58 PM,117.179,5.347,,
61,05/26/19 07:09:58 PM,117.179,5.347,,
62,05/26/19 07:10:58 PM,117.198,5.347,,
63,05/26/19 07:11:58 PM,117.198,5.347,,
64,05/26/19 07:12:58 PM,117.179,5.347,,
65,05/26/19 07:13:58 PM,117.198,5.347,,
66,05/26/19 07:14:58 PM,117.198,5.347,,
67,05/26/19 07:15:58 PM,117.198,5.347,,
68,05/26/19 07:16:58 PM,117.198,5.347,,
69,05/26/19 07:17:58 PM,117.198,5.347,,
70,05/26/19 07:18:58 PM,117.198,5.347,,
71,05/26/19 07:19:58 PM,117.198,5.347,,
72,05/26/19 07:20:58 PM,117.195,5.244,,
73,05/26/19 07:21:58 PM,117.198,5.347,,
74,05/26/19 07:22:58 PM,117.217,5.347,,
75,05/26/19 07:23:58 PM,117.198,5.347,,
76,05/26/19 07:24:58 PM,117.195,5.244,,
77,05/26/19 07:25:58 PM,117.198,5.347,,
78,05/26/19 07:26:58 PM,117.198,5.347,,
79,05/26/19 07:27:58 PM,117.217,5.347,,
80,05/26/19 07:28:58 PM,117.198,5.347,,
81,05/26/19 07:29:58 PM,117.217,5.347,,
82,05/26/19 07:30:58 PM,117.198,5.347,,
83,05/26/19 07:31:58 PM,117.198,5.347,,
84,05/26/19 07:32:58 PM,117.198,5.347,,
85,05/26/19 07:33:58 PM,117.198,5.347,,
86,05/26/19 07:34:58 PM,117.179,5.347,,
87,05/26/19 07:35:58 PM,117.198,5.347,,
88,05/26/19 07:36:58 PM,117.198,5.347,,
89,05/26/19 07:37:58 PM,117.198,5.347,,
90,05/26/19 07:38:58 PM,117.217,5.347,,
91,05/26/19 07:39:58 PM,117.198,5.347,,
92,05/26/19 07:40:58 PM,117.198,5.347,,
93,05/26/19 07:41:58 PM,117.198,5.347,,
94,05/26/19 07:42:58 PM,117.179,5.347,,
95,05/26/19 07:43:58 PM,117.179,5.347,,
96,05/26/19 07:44:58 PM,117.179,5.347,,
97,05/26/19 07:45:58 PM,117.198,5.347,,
98,05/26/19 07:46:58 PM,117.179,5.347,,
99,05/26/19 07:47:58 PM,117.198,5.347,,
100,05/26/19 07:48:58 PM,117.179,5.347,,
101,05/26/19 07:49:58 PM,117.179,5.347,,
102,05/26/19 07:50:58 PM,117.198,5.347,,
103,05/26/19 07:51:58 PM,117.179,5.347,,
104,05/26/19 07:52:58 PM,117.179,5.347,,
105,05/26/19 07:53:58 PM,117.179,5.347,,
106,05/26/19 07:54:58 PM,117.179,5.347,,
107,05/26/19 07:55:58 PM,117.198,5.347,,
108,05/26/19 07:56:58 PM,117.198,5.347,,
109,05/26/19 07:57:58 PM,117.179,5.347,,
110,05/26/19 07:58:58 PM,117.179,5.347,,
111,05/26/19 07:59:58 PM,117.179,5.347,,
112,05/26/19 08:00:58 PM,117.179,5.347,,
113,05/26/19 08:01:58 PM,117.198,5.347,,
114,05/26/19 08:02:58 PM,117.198,5.347,,
115,05/26/19 08:03:58 PM,117.198,5.347,,
116,05/26/19 08:04:58 PM,117.198,5.347,,
117,05/26/19 08:05:58 PM,117.217,5.347,,
118,05/26/19 08:06:58 PM,117.198,5.347,,
119,05/26/19 08:07:58 PM,117.179,5.347,,
120,05/26/19 08:08:58 PM,117.198,5.347,,
121,05/26/19 08:09:58 PM,117.198,5.347,,
122,05/26/19 08:10:58 PM,117.198,5.347,,
123,05/26/19 08:11:58 PM,117.198,5.347,,
124,05/26/19 08:12:58 PM,117.198,5.347,,
125,05/26/19 08:13:58 PM,117.198,5.347,,
126,05/26/19 08:14:58 PM,117.198,5.347,,
127,05/26/19 08:15:58 PM,117.198,5.347,,
128,05/26/19 08:16:58 PM,117.198,5.347,,
129,05/26/19 08:17:58 PM,117.198,5.347,,
130,05/26/19 08:18:58 PM,117.198,5.347,,
131,05/26/19 08:19:58 PM,117.179,5.347,,
132,05/26/19 08:20:58 PM,117.198,5.347,,
133,05/26/19 08:21:58 PM,117.198,5.347,,
134,05/26/19 08:22:58 PM,117.198,5.347,,
135,05/26/19 08:23:58 PM,117.198,5.347,,
136,05/26/19 08:24:58 PM,117.198,5.347,,
137,05/26/19 08:25:58 PM,117.198,5.347,,
138,05/26/19 08:26:58 PM,117.179,5.347,,
139,05/26/19 08:27:58 PM,117.179,5.347,,
140,05/26/19 08:28:58 PM,117.179,5.347,,
141,05/26/19 08:29:58 PM,117.179,5.347,,
142,05/26/19 08:30:58 PM,117.198,5.347,,
143,05/26/19 08:31:58 PM,117.198,5.347,,
144,05/26/19 08:32:58 PM,117.179,5.347,,
145,05/26/19 08:33:58 PM,117.179,5.347,,
146,05/26/19 08:34:58 PM,117.179,5.347,,
147,05/26/19 08:35:58 PM,117.198,5.347,,
148,05/26/19 08:36:58 PM,117.179,5.347,,
149,05/26/19 08:37:58 PM,117.198,5.347,,
150,05/26/19 08:38:58 PM,117.179,5.347,,
151,05/26/19 08:39:58 PM,117.179,5.347,,
152,05/26/19 08:40:58 PM,117.179,5.347,,
153,05/26/19 08:41:58 PM,117.179,5.347,,
154,05/26/19 08:42:58 PM,117.179,5.347,,
155,05/26/19 08:43:58 PM,117.198,5.347,,
156,05/26/19 08:44:58 PM,117.161,5.347,,
157,05/26/19 08:45:58 PM,117.179,5.347,,
158,05/26/19 08:46:58 PM,117.198,5.347,,
159,05/26/19 08:47:58 PM,117.161,5.347,,
160,05/26/19 08:48:58 PM,117.179,5.347,,
161,05/26/19 08:49:58 PM,117.198,5.347,,
162,05/26/19 08:50:58 PM,117.179,5.347,,
163,05/26/19 08:51:58 PM,117.179,5.347,,
164,05/26/19 08:52:58 PM,117.179,5.347,,
165,05/26/19 08:53:58 PM,117.179,5.347,,
166,05/26/19 08:54:58 PM,117.198,5.347,,
167,05/26/19 08:55:58 PM,117.179,5.347,,
168,05/26/19 08:56:58 PM,117.217,5.347,,
169,05/26/19 08:57:58 PM,117.198,5.347,,
170,05/26/19 08:58:58 PM,117.198,5.347,,
171,05/26/19 08:59:58 PM,117.198,5.347,,
172,05/26/19 09:00:58 PM,117.198,5.347,,
173,05/26/19 09:01:58 PM,117.217,5.347,,
174,05/26/19 09:02:58 PM,117.198,5.347,,
175,05/26/19 09:03:58 PM,117.198,5.347,,
176,05/26/19 09:04:58 PM,117.198,5.347,,
177,05/26/19 09:05:58 PM,117.198,5.347,,
178,05/26/19 09:06:58 PM,117.198,5.347,,
179,05/26/19 09:07:58 PM,117.198,5.347,,
180,05/26/19 09:08:58 PM,117.179,5.347,,
181,05/26/19 09:09:58 PM,117.198,5.347,,
182,05/26/19 09:10:58 PM,117.198,5.347,,
183,05/26/19 09:11:58 PM,117.198,5.347,,
184,05/26/19 09:12:58 PM,117.198,5.347,,
185,05/26/19 09:13:58 PM,117.179,5.347,,
186,05/26/19 09:14:58 PM,117.198,5.347,,
187,05/26/19 09:15:58 PM,117.198,5.347,,
188,05/26/19 09:16:58 PM,117.198,5.347,,
189,05/26/19 09:17:58 PM,117.179,5.347,,
190,05/26/19 09:18:58 PM,117.198,5.347,,
191,05/26/19 09:19:58 PM,117.198,5.347,,
192,05/26/19 09:20:58 PM,117.198,5.347,,
193,05/26/19 09:21:58 PM,117.198,5.347,,
194,05/26/19 09:22:58 PM,117.217,5.347,,
195,05/26/19 09:23:58 PM,117.217,5.347,,
196,05/26/19 09:24:58 PM,117.217,5.347,,
197,05/26/19 09:25:58 PM,117.198,5.347,,
198,05/26/19 09:26:58 PM,117.217,5.347,,
199,05/26/19 09:27:58 PM,117.198,5.347,,
200,05/26/19 09:28:58 PM,117.198,5.347,,
201,05/26/19 09:29:58 PM,117.217,5.347,,
202,05/26/19 09:30:58 PM,117.217,5.347,,
203,05/26/19 09:31:58 PM,117.198,5.347,,
204,05/26/19 09:32:58 PM,117.217,5.347,,
205,05/26/19 09:33:58 PM,117.217,5.347,,
206,05/26/19 09:34:58 PM,117.217,5.347,,
207,05/26/19 09:35:58 PM,117.198,5.347,,
208,05/26/19 09:36:58 PM,117.217,5.347,,
209,05/26/19 09:37:58 PM,117.198,5.347,,
210,05/26/19 09:38:58 PM,117.217,5.347,,
211,05/26/19 09:39:58 PM,117.198,5.347,,
212,05/26/19 09:40:58 PM,117.198,5.347,,
213,05/26/19 09:41:58 PM,117.217,5.347,,
214,05/26/19 09:42:58 PM,117.198,5.347,,
215,05/26/19 09:43:58 PM,117.217,5.347,,
216,05/26/19 09:44:58 PM,117.198,5.347,,
217,05/26/19 09:45:58 PM,117.198,5.347,,
218,05/26/19 09:46:58 PM,117.198,5.347,,
219,05/26/19 09:47:58 PM,117.198,5.347,,
220,05/26/19 09:48:58 PM,117.198,5.347,,
221,05/26/19 09:49:58 PM,117.198,5.347,,
222,05/26/19 09:50:58 PM,117.198,5.347,,
223,05/26/19 09:51:58 PM,117.198,5.347,,
224,05/26/19 09:52:58 PM,117.198,5.347,,
225,05/26/19 09:53:58 PM,117.198,5.347,,
226,05/26/19 09:54:58 PM,117.198,5.347,,
227,05/26/19 09:55:58 PM,117.198,5.347,,
228,05/26/19 09:56:58 PM,117.198,5.347,,
229,05/26/19 09:57:58 PM,117.198,5.347,,
230,05/26/19 09:58:58 PM,117.198,5.347,,
231,05/26/19 09:59:58 PM,117.179,5.347,,
232,05/26/19 10:00:58 PM,117.198,5.347,,
233,05/26/19 10:01:58 PM,117.217,5.347,,
234,05/26/19 10:02:58 PM,117.217,5.347,,
235,05/26/19 10:03:58 PM,117.198,5.347,,
236,05/26/19 10:04:58 PM,117.198,5.347,,
237,05/26/19 10:05:58 PM,117.198,5.347,,
238,05/26/19 10:06:58 PM,117.198,5.347,,
239,05/26/19 10:07:58 PM,117.198,5.347,,
240,05/26/19 10:08:58 PM,117.198,5.347,,
241,05/26/19 10:09:58 PM,117.217,5.347,,
242,05/26/19 10:10:58 PM,117.198,5.347,,
243,05/26/19 10:11:58 PM,117.217,5.347,,
244,05/26/19 10:12:58 PM,117.198,5.347,,
245,05/26/19 10:13:58 PM,117.198,5.347,,
246,05/26/19 10:14:58 PM,117.198,5.347,,
247,05/26/19 10:15:58 PM,117.198,5.347,,
248,05/26/19 10:16:58 PM,117.217,5.347,,
249,05/26/19 10:17:58 PM,117.198,5.347,,
250,05/26/19 10:18:58 PM,117.217,5.347,,
251,05/26/19 10:19:58 PM,117.198,5.347,,
252,05/26/19 10:20:58 PM,117.179,5.347,,
253,05/26/19 10:21:58 PM,117.198,5.347,,
254,05/26/19 10:22:58 PM,117.198,5.347,,
255,05/26/19 10:23:58 PM,117.198,5.347,,
256,05/26/19 10:24:58 PM,117.198,5.347,,
257,05/26/19 10:25:58 PM,117.179,5.347,,
258,05/26/19 10:26:58 PM,117.198,5.347,,
259,05/26/19 10:27:58 PM,117.179,5.347,,
260,05/26/19 10:28:58 PM,117.179,5.347,,
261,05/26/19 10:29:58 PM,117.179,5.347,,
262,05/26/19 10:30:58 PM,117.179,5.347,,
263,05/26/19 10:31:58 PM,117.198,5.347,,
264,05/26/19 10:32:58 PM,117.198,5.347,,
265,05/26/19 10:33:58 PM,117.198,5.347,,
266,05/26/19 10:34:58 PM,117.198,5.347,,
267,05/26/19 10:35:58 PM,117.198,5.347,,
268,05/26/19 10:36:58 PM,117.198,5.347,,
269,05/26/19 10:37:58 PM,117.195,5.244,,
270,05/26/19 10:38:58 PM,117.195,5.244,,
271,05/26/19 10:39:58 PM,117.214,5.244,,
272,05/26/19 10:40:58 PM,117.214,5.244,,
273,05/26/19 10:41:58 PM,117.214,5.244,,
274,05/26/19 10:42:58 PM,117.195,5.244,,
275,05/26/19 10:43:58 PM,117.195,5.244,,
276,05/26/19 10:44:58 PM,117.195,5.244,,
277,05/26/19 10:45:58 PM,117.195,5.244,,
278,05/26/19 10:46:58 PM,117.176,5.244,,
279,05/26/19 10:47:58 PM,117.176,5.244,,
280,05/26/19 10:48:58 PM,117.195,5.244,,
281,05/26/19 10:49:58 PM,117.195,5.244,,
282,05/26/19 10:50:58 PM,117.176,5.244,,
283,05/26/19 10:51:58 PM,117.176,5.244,,
284,05/26/19 10:52:58 PM,117.176,5.244,,
285,05/26/19 10:53:58 PM,117.176,5.244,,
286,05/26/19 10:54:58 PM,117.176,5.244,,
287,05/26/19 10:55:58 PM,117.157,5.244,,
288,05/26/19 10:56:58 PM,117.176,5.244,,
289,05/26/19 10:57:58 PM,117.176,5.244,,
290,05/26/19 10:58:58 PM,117.176,5.244,,
291,05/26/19 10:59:58 PM,117.176,5.244,,
292,05/26/19 11:00:58 PM,117.176,5.244,,
293,05/26/19 11:01:58 PM,117.161,5.347,,
294,05/26/19 11:02:58 PM,117.179,5.347,,
295,05/26/19 11:03:58 PM,117.179,5.347,,
296,05/26/19 11:04:58 PM,117.157,5.244,,
297,05/26/19 11:05:58 PM,117.179,5.347,,
298,05/26/19 11:06:58 PM,117.157,5.244,,
299,05/26/19 11:07:58 PM,117.157,5.244,,
300,05/26/19 11:08:58 PM,117.179,5.347,,
301,05/26/19 11:09:58 PM,117.161,5.347,,
302,05/26/19 11:10:58 PM,117.179,5.347,,
303,05/26/19 11:11:58 PM,117.161,5.347,,
304,05/26/19 11:12:58 PM,117.161,5.347,,
305,05/26/19 11:13:58 PM,117.161,5.347,,
306,05/26/19 11:14:58 PM,117.161,5.347,,
307,05/26/19 11:15:58 PM,117.142,5.347,,
308,05/26/19 11:16:58 PM,117.161,5.347,,
309,05/26/19 11:17:58 PM,117.157,5.244,,
310,05/26/19 11:18:58 PM,117.157,5.244,,
311,05/26/19 11:19:58 PM,117.138,5.244,,
312,05/26/19 11:20:58 PM,117.157,5.244,,
313,05/26/19 11:21:58 PM,117.138,5.244,,
314,05/26/19 11:22:58 PM,117.138,5.244,,
315,05/26/19 11:23:58 PM,117.138,5.244,,
316,05/26/19 11:24:58 PM,117.138,5.244,,
317,05/26/19 11:25:58 PM,117.157,5.244,,
318,05/26/19 11:26:58 PM,117.157,5.244,,
319,05/26/19 11:27:58 PM,117.138,5.244,,
320,05/26/19 11:28:58 PM,117.138,5.244,,
321,05/26/19 11:29:58 PM,117.138,5.244,,
322,05/26/19 11:30:58 PM,117.138,5.244,,
323,05/26/19 11:31:58 PM,117.138,5.244,,
324,05/26/19 11:32:58 PM,117.138,5.244,,
325,05/26/19 11:33:58 PM,117.138,5.244,,
326,05/26/19 11:34:58 PM,117.138,5.244,,
327,05/26/19 11:35:58 PM,117.142,5.347,,
328,05/26/19 11:36:58 PM,117.142,5.347,,
329,05/26/19 11:37:58 PM,117.142,5.347,,
330,05/26/19 11:38:58 PM,117.142,5.347,,
331,05/26/19 11:39:58 PM,117.161,5.347,,
332,05/26/19 11:40:58 PM,117.161,5.347,,
333,05/26/19 11:41:58 PM,117.161,5.347,,
334,05/26/19 11:42:58 PM,117.142,5.347,,
335,05/26/19 11:43:58 PM,117.161,5.347,,
336,05/26/19 11:44:58 PM,117.142,5.347,,
337,05/26/19 11:45:58 PM,117.161,5.347,,
338,05/26/19 11:46:58 PM,117.138,5.244,,
339,05/26/19 11:47:58 PM,117.157,5.244,,
340,05/26/19 11:48:58 PM,117.138,5.244,,
341,05/26/19 11:49:58 PM,117.138,5.244,,
342,05/26/19 11:50:58 PM,117.119,5.244,,
343,05/26/19 11:51:58 PM,117.138,5.244,,
344,05/26/19 11:52:58 PM,117.119,5.244,,
345,05/26/19 11:53:58 PM,117.157,5.244,,
346,05/26/19 11:54:58 PM,117.138,5.244,,
347,05/26/19 11:55:58 PM,117.138,5.244,,
348,05/26/19 11:56:58 PM,117.138,5.244,,
349,05/26/19 11:57:58 PM,117.138,5.244,,
350,05/26/19 11:58:58 PM,117.138,5.244,,
351,05/26/19 11:59:58 PM,117.157,5.244,,
352,05/27/19 12:00:58 AM,117.157,5.244,,
353,05/27/19 12:01:58 AM,117.138,5.244,,
354,05/27/19 12:02:58 AM,117.138,5.244,,
355,05/27/19 12:03:58 AM,117.157,5.244,,
356,05/27/19 12:04:58 AM,117.157,5.244,,
357,05/27/19 12:05:58 AM,117.157,5.244,,
358,05/27/19 12:06:58 AM,117.157,5.244,,
359,05/27/19 12:07:58 AM,117.138,5.244,,
360,05/27/19 12:08:58 AM,117.157,5.244,,
361,05/27/19 12:09:58 AM,117.157,5.244,,
362,05/27/19 12:10:58 AM,117.157,5.244,,
363,05/27/19 12:11:58 AM,117.157,5.244,,
364,05/27/19 12:12:58 AM,117.157,5.244,,
365,05/27/19 12:13:58 AM,117.157,5.244,,
366,05/27/19 12:14:58 AM,117.157,5.244,,
367,05/27/19 12:15:58 AM,117.157,5.244,,
368,05/27/19 12:16:58 AM,117.157,5.244,,
369,05/27/19 12:17:58 AM,117.157,5.244,,
370,05/27/19 12:18:58 AM,117.157,5.244,,
371,05/27/19 12:19:58 AM,117.138,5.244,,
372,05/27/19 12:20:58 AM,117.157,5.244,,
373,05/27/19 12:21:58 AM,117.157,5.244,,
374,05/27/19 12:22:58 AM,117.157,5.244,,
375,05/27/19 12:23:58 AM,117.157,5.244,,
376,05/27/19 12:24:58 AM,117.138,5.244,,
377,05/27/19 12:25:58 AM,117.157,5.244,,
378,05/27/19 12:26:58 AM,117.157,5.244,,
379,05/27/19 12:27:58 AM,117.138,5.244,,
380,05/27/19 12:28:58 AM,117.138,5.244,,
381,05/27/19 12:29:58 AM,117.138,5.244,,
382,05/27/19 12:30:58 AM,117.138,5.244,,
383,05/27/19 12:31:58 AM,117.138,5.244,,
384,05/27/19 12:32:58 AM,117.157,5.244,,
385,05/27/19 12:33:58 AM,117.138,5.244,,
386,05/27/19 12:34:58 AM,117.138,5.244,,
387,05/27/19 12:35:58 AM,117.157,5.244,,
388,05/27/19 12:36:58 AM,117.138,5.244,,
389,05/27/19 12:37:58 AM,117.138,5.244,,
390,05/27/19 12:38:58 AM,117.138,5.244,,
391,05/27/19 12:39:58 AM,117.138,5.244,,
392,05/27/19 12:40:58 AM,117.138,5.244,,
393,05/27/19 12:41:58 AM,117.138,5.244,,
394,05/27/19 12:42:58 AM,117.138,5.244,,
395,05/27/19 12:43:58 AM,117.138,5.244,,
396,05/27/19 12:44:58 AM,117.138,5.244,,
397,05/27/19 12:45:58 AM,117.157,5.244,,
398,05/27/19 12:46:58 AM,117.157,5.244,,
399,05/27/19 12:47:58 AM,117.138,5.244,,
400,05/27/19 12:48:58 AM,117.138,5.244,,
401,05/27/19 12:49:58 AM,117.157,5.244,,
402,05/27/19 12:50:58 AM,117.157,5.244,,
403,05/27/19 12:51:58 AM,117.138,5.244,,
404,05/27/19 12:52:58 AM,117.138,5.244,,
405,05/27/19 12:53:58 AM,117.138,5.244,,
406,05/27/19 12:54:58 AM,117.138,5.244,,
407,05/27/19 12:55:58 AM,117.138,5.244,,
408,05/27/19 12:56:58 AM,117.138,5.244,,
409,05/27/19 12:57:58 AM,117.138,5.244,,
410,05/27/19 12:58:58 AM,117.138,5.244,,
411,05/27/19 12:59:58 AM,117.138,5.244,,
412,05/27/19 01:00:58 AM,117.138,5.244,,
413,05/27/19 01:01:58 AM,117.119,5.244,,
414,05/27/19 01:02:58 AM,117.138,5.244,,
415,05/27/19 01:03:58 AM,117.138,5.244,,
416,05/27/19 01:04:58 AM,117.138,5.244,,
417,05/27/19 01:05:58 AM,117.138,5.244,,
418,05/27/19 01:06:58 AM,117.138,5.244,,
419,05/27/19 01:07:58 AM,117.138,5.244,,
420,05/27/19 01:08:58 AM,117.138,5.244,,
421,05/27/19 01:09:58 AM,117.138,5.244,,
422,05/27/19 01:10:58 AM,117.138,5.244,,
423,05/27/19 01:11:58 AM,117.138,5.244,,
424,05/27/19 01:12:58 AM,117.138,5.244,,
425,05/27/19 01:13:58 AM,117.157,5.244,,
426,05/27/19 01:14:58 AM,117.138,5.244,,
427,05/27/19 01:15:58 AM,117.138,5.244,,
428,05/27/19 01:16:58 AM,117.157,5.244,,
429,05/27/19 01:17:58 AM,117.138,5.244,,
430,05/27/19 01:18:58 AM,117.138,5.244,,
431,05/27/19 01:19:58 AM,117.119,5.244,,
432,05/27/19 01:20:58 AM,117.138,5.244,,
433,05/27/19 01:21:58 AM,117.119,5.244,,
434,05/27/19 01:22:58 AM,117.119,5.244,,
435,05/27/19 01:23:58 AM,117.119,5.244,,
436,05/27/19 01:24:58 AM,117.119,5.244,,
437,05/27/19 01:25:58 AM,117.119,5.244,,
438,05/27/19 01:26:58 AM,117.100,5.244,,
439,05/27/19 01:27:58 AM,117.119,5.244,,
440,05/27/19 01:28:58 AM,117.119,5.244,,
441,05/27/19 01:29:58 AM,117.119,5.244,,
442,05/27/19 01:30:58 AM,117.119,5.244,,
443,05/27/19 01:31:58 AM,117.138,5.244,,
444,05/27/19 01:32:58 AM,117.119,5.244,,
445,05/27/19 01:33:58 AM,117.119,5.244,,
446,05/27/19 01:34:58 AM,117.119,5.244,,
447,05/27/19 01:35:58 AM,117.138,5.244,,
448,05/27/19 01:36:58 AM,117.138,5.244,,
449,05/27/19 01:37:58 AM,117.138,5.244,,
450,05/27/19 01:38:58 AM,117.138,5.244,,
451,05/27/19 01:39:58 AM,117.138,5.244,,
452,05/27/19 01:40:58 AM,117.157,5.244,,
453,05/27/19 01:41:58 AM,117.138,5.244,,
454,05/27/19 01:42:58 AM,117.138,5.244,,
455,05/27/19 01:43:58 AM,117.138,5.244,,
456,05/27/19 01:44:58 AM,117.138,5.244,,
457,05/27/19 01:45:58 AM,117.138,5.244,,
458,05/27/19 01:46:58 AM,117.138,5.244,,
459,05/27/19 01:47:58 AM,117.138,5.244,,
460,05/27/19 01:48:58 AM,117.119,5.244,,
461,05/27/19 01:49:58 AM,117.119,5.244,,
462,05/27/19 01:50:58 AM,117.119,5.244,,
463,05/27/19 01:51:58 AM,117.119,5.244,,
464,05/27/19 01:52:58 AM,117.119,5.244,,
465,05/27/19 01:53:58 AM,117.119,5.244,,
466,05/27/19 01:54:58 AM,117.119,5.244,,
467,05/27/19 01:55:58 AM,117.119,5.244,,
468,05/27/19 01:56:58 AM,117.119,5.244,,
469,05/27/19 01:57:58 AM,117.119,5.244,,
470,05/27/19 01:58:58 AM,117.119,5.244,,
471,05/27/19 01:59:58 AM,117.119,5.244,,
472,05/27/19 02:00:58 AM,117.119,5.244,,
473,05/27/19 02:01:58 AM,117.100,5.244,,
474,05/27/19 02:02:58 AM,117.119,5.244,,
475,05/27/19 02:03:58 AM,117.119,5.244,,
476,05/27/19 02:04:58 AM,117.119,5.244,,
477,05/27/19 02:05:58 AM,117.119,5.244,,
478,05/27/19 02:06:58 AM,117.100,5.244,,
479,05/27/19 02:07:58 AM,117.100,5.244,,
480,05/27/19 02:08:58 AM,117.100,5.244,,
481,05/27/19 02:09:58 AM,117.100,5.244,,
482,05/27/19 02:10:58 AM,117.100,5.244,,
483,05/27/19 02:11:58 AM,117.119,5.244,,
484,05/27/19 02:12:58 AM,117.119,5.244,,
485,05/27/19 02:13:58 AM,117.100,5.244,,
486,05/27/19 02:14:58 AM,117.082,5.244,,
487,05/27/19 02:15:58 AM,117.100,5.244,,
488,05/27/19 02:16:58 AM,117.100,5.244,,
489,05/27/19 02:17:58 AM,117.100,5.244,,
490,05/27/19 02:18:58 AM,117.100,5.244,,
491,05/27/19 02:19:58 AM,117.100,5.244,,
492,05/27/19 02:20:58 AM,117.100,5.244,,
493,05/27/19 02:21:58 AM,117.100,5.244,,
494,05/27/19 02:22:58 AM,117.100,5.244,,
495,05/27/19 02:23:58 AM,117.100,5.244,,
496,05/27/19 02:24:58 AM,117.100,5.244,,
497,05/27/19 02:25:58 AM,117.100,5.244,,
498,05/27/19 02:26:58 AM,117.100,5.244,,
499,05/27/19 02:27:58 AM,117.100,5.244,,
500,05/27/19 02:28:58 AM,117.100,5.244,,
501,05/27/19 02:29:58 AM,117.082,5.244,,
502,05/27/19 02:30:58 AM,117.100,5.244,,
503,05/27/19 02:31:58 AM,117.100,5.244,,
504,05/27/19 02:32:58 AM,117.100,5.244,,
505,05/27/19 02:33:58 AM,117.100,5.244,,
506,05/27/19 02:34:58 AM,117.082,5.244,,
507,05/27/19 02:35:58 AM,117.100,5.244,,
508,05/27/19 02:36:58 AM,117.100,5.244,,
509,05/27/19 02:37:58 AM,117.082,5.244,,
510,05/27/19 02:38:58 AM,117.100,5.244,,
511,05/27/19 02:39:58 AM,117.100,5.244,,
512,05/27/19 02:40:58 AM,117.100,5.244,,
