"Plot Title: 52_4_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10075389, SEN S/N: 10075389, LBL: pressure)","Temp, °C (LGR S/N: 10075389, SEN S/N: 10075389, LBL: temp)","Coupler Detached (LGR S/N: 10075389, SEN S/N: 10075389)","Coupler Attached (LGR S/N: 10075389, SEN S/N: 10075389)","Host Connected (LGR S/N: 10075389, SEN S/N: 10075389)","Stopped (LGR S/N: 10075389, SEN S/N: 10075389)","End Of File (LGR S/N: 10075389, SEN S/N: 10075389)"
1,05/22/19 01:55:54 PM,94.241,12.013,,,,,
2,05/22/19 01:56:41 PM,,,Logged,,,,
3,05/22/19 01:56:54 PM,94.603,12.883,,,,,
4,05/22/19 01:57:54 PM,97.584,13.365,,,,,
5,05/22/19 01:58:54 PM,97.946,10.553,,,,,
6,05/22/19 01:59:54 PM,98.059,8.879,,,,,
7,05/22/19 02:00:54 PM,98.068,7.983,,,,,
8,05/22/19 02:01:54 PM,98.087,7.481,,,,,
9,05/22/19 02:02:54 PM,98.108,7.079,,,,,
10,05/22/19 02:03:54 PM,98.118,6.877,,,,,
11,05/22/19 02:04:54 PM,98.114,6.674,,,,,
12,05/22/19 02:05:54 PM,98.111,6.573,,,,,
13,05/22/19 02:06:54 PM,98.109,6.471,,,,,
14,05/22/19 02:07:54 PM,98.122,6.370,,,,,
15,05/22/19 02:08:54 PM,98.119,6.268,,,,,
16,05/22/19 02:09:54 PM,98.135,6.268,,,,,
17,05/22/19 02:10:54 PM,98.132,6.166,,,,,
18,05/22/19 02:11:54 PM,98.148,6.166,,,,,
19,05/22/19 02:12:54 PM,98.145,6.064,,,,,
20,05/22/19 02:13:54 PM,98.145,6.064,,,,,
21,05/22/19 02:14:54 PM,98.161,6.064,,,,,
22,05/22/19 02:15:54 PM,98.145,6.064,,,,,
23,05/22/19 02:16:54 PM,98.143,5.962,,,,,
24,05/22/19 02:17:54 PM,98.143,5.962,,,,,
25,05/22/19 02:18:54 PM,98.158,5.962,,,,,
26,05/22/19 02:19:54 PM,98.158,5.962,,,,,
27,05/22/19 02:20:54 PM,98.158,5.962,,,,,
28,05/22/19 02:21:54 PM,98.158,5.962,,,,,
29,05/22/19 02:22:54 PM,98.158,5.962,,,,,
30,05/22/19 02:23:54 PM,98.156,5.860,,,,,
31,05/22/19 02:24:54 PM,98.171,5.860,,,,,
32,05/22/19 02:25:54 PM,98.171,5.860,,,,,
33,05/22/19 02:26:54 PM,98.187,5.860,,,,,
34,05/22/19 02:27:54 PM,98.187,5.860,,,,,
35,05/22/19 02:28:54 PM,98.187,5.860,,,,,
36,05/22/19 02:29:54 PM,98.187,5.860,,,,,
37,05/22/19 02:30:54 PM,98.171,5.860,,,,,
38,05/22/19 02:31:54 PM,98.187,5.860,,,,,
39,05/22/19 02:32:54 PM,98.187,5.860,,,,,
40,05/22/19 02:33:54 PM,98.187,5.860,,,,,
41,05/22/19 02:34:54 PM,98.202,5.860,,,,,
42,05/22/19 02:35:54 PM,98.202,5.860,,,,,
43,05/22/19 02:36:54 PM,98.187,5.860,,,,,
44,05/22/19 02:37:54 PM,98.202,5.860,,,,,
45,05/22/19 02:38:54 PM,98.187,5.860,,,,,
46,05/22/19 02:39:54 PM,98.202,5.860,,,,,
47,05/22/19 02:40:54 PM,98.215,5.757,,,,,
48,05/22/19 02:41:54 PM,98.200,5.757,,,,,
49,05/22/19 02:42:54 PM,98.200,5.757,,,,,
50,05/22/19 02:43:54 PM,98.200,5.757,,,,,
