"Plot Title: 52_4_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10032082, SEN S/N: 10032082, LBL: pressure)","Temp, °C (LGR S/N: 10032082, SEN S/N: 10032082, LBL: temp)","Coupler Detached (LGR S/N: 10032082, SEN S/N: 10032082)","Coupler Attached (LGR S/N: 10032082, SEN S/N: 10032082)","Host Connected (LGR S/N: 10032082, SEN S/N: 10032082)","Stopped (LGR S/N: 10032082, SEN S/N: 10032082)","End Of File (LGR S/N: 10032082, SEN S/N: 10032082)"
1,05/22/19 01:33:54 PM,94.410,13.076,,,,,
2,05/22/19 01:34:16 PM,,,Logged,,,,
3,05/22/19 01:34:54 PM,94.384,14.134,,,,,
4,05/22/19 01:35:54 PM,117.430,11.334,,,,,
5,05/22/19 01:36:54 PM,117.564,9.077,,,,,
6,05/22/19 01:37:54 PM,117.541,7.782,,,,,
7,05/22/19 01:38:54 PM,117.538,7.079,,,,,
8,05/22/19 01:39:54 PM,117.525,6.674,,,,,
9,05/22/19 01:40:54 PM,117.531,6.268,,,,,
10,05/22/19 01:41:54 PM,117.505,6.064,,,,,
11,05/22/19 01:42:54 PM,117.499,5.860,,,,,
12,05/22/19 01:43:54 PM,117.495,5.757,,,,,
13,05/22/19 01:44:54 PM,117.511,5.655,,,,,
14,05/22/19 01:45:54 PM,117.489,5.552,,,,,
15,05/22/19 01:46:54 PM,117.504,5.450,,,,,
16,05/22/19 01:47:54 PM,117.504,5.450,,,,,
17,05/22/19 01:48:54 PM,117.501,5.347,,,,,
18,05/22/19 01:49:54 PM,117.482,5.347,,,,,
19,05/22/19 01:50:54 PM,117.501,5.347,,,,,
20,05/22/19 01:51:54 PM,117.498,5.244,,,,,
21,05/22/19 01:52:54 PM,117.498,5.244,,,,,
22,05/22/19 01:53:54 PM,117.517,5.244,,,,,
23,05/22/19 01:54:54 PM,117.517,5.244,,,,,
24,05/22/19 01:55:54 PM,117.495,5.141,,,,,
25,05/22/19 01:56:54 PM,117.495,5.141,,,,,
