"Plot Title: 86_3_s2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766687, SEN S/N: 10766687, LBL: Absolute pressure)","Temp, °C (LGR S/N: 10766687, SEN S/N: 10766687, LBL: Temperature)","Coupler Detached (LGR S/N: 10766687, SEN S/N: 10766687)","Coupler Attached (LGR S/N: 10766687, SEN S/N: 10766687)","Host Connected (LGR S/N: 10766687, SEN S/N: 10766687)","Stopped (LGR S/N: 10766687, SEN S/N: 10766687)","End Of File (LGR S/N: 10766687, SEN S/N: 10766687)"
33,03/11/19 06:20:00 PM,94.024,3.155,,,,,
34,03/11/19 06:30:00 PM,94.024,3.155,,,,,
35,03/11/19 06:40:00 PM,94.046,3.155,,,,,
36,03/11/19 06:50:00 PM,94.056,3.155,,,,,
37,03/11/19 07:00:00 PM,94.078,3.155,,,,,
38,03/11/19 07:10:00 PM,94.078,3.155,,,,,
39,03/11/19 07:20:00 PM,94.089,3.155,,,,,
40,03/11/19 07:30:00 PM,94.100,3.155,,,,,
41,03/11/19 07:40:00 PM,94.089,3.155,,,,,
42,03/11/19 07:50:00 PM,94.089,3.155,,,,,
43,03/11/19 08:00:00 PM,94.100,3.155,,,,,
44,03/11/19 08:10:00 PM,94.100,3.155,,,,,
45,03/11/19 08:20:00 PM,94.100,3.155,,,,,
46,03/11/19 08:30:00 PM,94.089,3.155,,,,,
47,03/11/19 08:40:00 PM,94.100,3.155,,,,,
48,03/11/19 08:50:00 PM,94.110,3.155,,,,,
49,03/11/19 09:00:00 PM,94.089,3.155,,,,,
50,03/11/19 09:10:00 PM,94.089,3.155,,,,,
51,03/11/19 09:20:00 PM,94.100,3.155,,,,,
52,03/11/19 09:30:00 PM,94.100,3.155,,,,,
53,03/11/19 09:40:00 PM,94.100,3.155,,,,,
54,03/11/19 09:50:00 PM,94.078,3.155,,,,,
55,03/11/19 10:00:00 PM,94.078,3.155,,,,,
56,03/11/19 10:10:00 PM,94.078,3.155,,,,,
57,03/11/19 10:20:00 PM,94.078,3.155,,,,,
58,03/11/19 10:30:00 PM,94.078,3.155,,,,,
59,03/11/19 10:40:00 PM,94.067,3.155,,,,,
60,03/11/19 10:50:00 PM,94.056,3.155,,,,,
61,03/11/19 11:00:00 PM,94.067,3.155,,,,,
62,03/11/19 11:10:00 PM,94.067,3.155,,,,,
63,03/11/19 11:20:00 PM,94.046,3.155,,,,,
64,03/11/19 11:30:00 PM,94.046,3.155,,,,,
65,03/11/19 11:40:00 PM,94.046,3.155,,,,,
66,03/11/19 11:50:00 PM,94.056,3.155,,,,,
67,03/12/19 12:00:00 AM,94.046,3.155,,,,,
68,03/12/19 12:10:00 AM,94.035,3.155,,,,,
69,03/12/19 12:20:00 AM,94.035,3.155,,,,,
70,03/12/19 12:30:00 AM,94.031,3.049,,,,,
71,03/12/19 12:40:00 AM,94.046,3.155,,,,,
72,03/12/19 12:50:00 AM,94.046,3.155,,,,,
73,03/12/19 01:00:00 AM,94.046,3.155,,,,,
74,03/12/19 01:10:00 AM,94.067,3.155,,,,,
75,03/12/19 01:20:00 AM,94.046,3.155,,,,,
76,03/12/19 01:30:00 AM,94.089,3.155,,,,,
77,03/12/19 01:40:00 AM,94.067,3.155,,,,,
78,03/12/19 01:50:00 AM,94.089,3.155,,,,,
79,03/12/19 02:00:00 AM,94.078,3.155,,,,,
80,03/12/19 02:10:00 AM,94.089,3.155,,,,,
81,03/12/19 02:20:00 AM,94.121,3.155,,,,,
82,03/12/19 02:30:00 AM,94.121,3.155,,,,,
83,03/12/19 02:40:00 AM,94.121,3.155,,,,,
84,03/12/19 02:50:00 AM,94.110,3.155,,,,,
85,03/12/19 03:00:00 AM,94.106,3.049,,,,,
86,03/12/19 03:10:00 AM,94.110,3.155,,,,,
87,03/12/19 03:20:00 AM,94.110,3.155,,,,,
88,03/12/19 03:30:00 AM,94.110,3.155,,,,,
89,03/12/19 03:40:00 AM,94.110,3.155,,,,,
90,03/12/19 03:50:00 AM,94.100,3.155,,,,,
91,03/12/19 04:00:00 AM,94.100,3.155,,,,,
92,03/12/19 04:10:00 AM,94.121,3.155,,,,,
93,03/12/19 04:20:00 AM,94.106,3.049,,,,,
94,03/12/19 04:30:00 AM,94.110,3.155,,,,,
95,03/12/19 04:40:00 AM,94.121,3.155,,,,,
96,03/12/19 04:50:00 AM,94.143,3.155,,,,,
97,03/12/19 05:00:00 AM,94.143,3.155,,,,,
98,03/12/19 05:10:00 AM,94.154,3.155,,,,,
99,03/12/19 05:20:00 AM,94.154,3.155,,,,,
100,03/12/19 05:30:00 AM,94.175,3.155,,,,,
101,03/12/19 05:40:00 AM,94.193,3.049,,,,,
102,03/12/19 05:50:00 AM,94.197,3.155,,,,,
103,03/12/19 06:00:00 AM,94.203,3.049,,,,,
104,03/12/19 06:10:00 AM,94.186,3.155,,,,,
105,03/12/19 06:20:00 AM,94.218,3.155,,,,,
106,03/12/19 06:30:00 AM,94.229,3.155,,,,,
107,03/12/19 06:40:00 AM,94.218,3.155,,,,,
108,03/12/19 06:50:00 AM,94.229,3.155,,,,,
109,03/12/19 07:00:00 AM,94.229,3.155,,,,,
110,03/12/19 07:10:00 AM,94.240,3.155,,,,,
111,03/12/19 07:20:00 AM,94.240,3.155,,,,,
112,03/12/19 07:30:00 AM,94.261,3.155,,,,,
113,03/12/19 07:40:00 AM,94.247,3.049,,,,,
114,03/12/19 07:50:00 AM,94.261,3.155,,,,,
115,03/12/19 08:00:00 AM,94.261,3.155,,,,,
116,03/12/19 08:10:00 AM,94.272,3.155,,,,,
117,03/12/19 08:20:00 AM,94.294,3.155,,,,,
118,03/12/19 08:30:00 AM,94.305,3.155,,,,,
119,03/12/19 08:40:00 AM,94.326,3.155,,,,,
120,03/12/19 08:50:00 AM,94.311,3.049,,,,,
121,03/12/19 09:00:00 AM,94.333,3.049,,,,,
122,03/12/19 09:10:00 AM,94.348,3.155,,,,,
123,03/12/19 09:20:00 AM,94.355,3.049,,,,,
124,03/12/19 09:30:00 AM,94.359,3.155,,,,,
125,03/12/19 09:40:00 AM,94.369,3.155,,,,,
126,03/12/19 09:50:00 AM,94.380,3.155,,,,,
127,03/12/19 10:00:00 AM,94.391,3.155,,,,,
128,03/12/19 10:10:00 AM,94.402,3.155,,,,,
129,03/12/19 10:20:00 AM,94.402,3.155,,,,,
130,03/12/19 10:30:00 AM,94.423,3.155,,,,,
131,03/12/19 10:40:00 AM,94.434,3.155,,,,,
132,03/12/19 10:50:00 AM,94.423,3.155,,,,,
133,03/12/19 11:00:00 AM,94.430,3.049,,,,,
134,03/12/19 11:10:00 AM,94.430,3.049,,,,,
135,03/12/19 11:20:00 AM,94.456,3.155,,,,,
136,03/12/19 11:30:00 AM,94.456,3.155,,,,,
137,03/12/19 11:40:00 AM,94.445,3.155,,,,,
138,03/12/19 11:50:00 AM,94.445,3.155,,,,,
139,03/12/19 12:00:00 PM,94.467,3.155,,,,,
140,03/12/19 12:10:00 PM,102.582,3.049,,,,,
141,03/12/19 12:20:00 PM,95.774,10.259,,,,,
142,03/12/19 12:30:00 PM,95.494,8.879,,,,,
143,03/12/19 12:40:00 PM,95.334,7.782,,,,,
144,03/12/19 12:50:00 PM,95.238,6.978,,,,,
145,03/12/19 01:00:00 PM,95.129,6.370,,,,,
146,03/12/19 01:10:00 PM,95.005,5.962,,,,,
147,03/12/19 01:20:00 PM,94.936,5.552,,,,,
148,03/12/19 01:30:00 PM,94.838,5.244,,,,,
149,03/12/19 01:40:00 PM,94.772,4.934,,,,,
150,03/12/19 01:50:00 PM,94.667,4.727,,,,,
151,03/12/19 02:00:00 PM,94.626,4.519,,,,,
152,03/12/19 02:10:00 PM,94.558,4.415,,,,,
153,03/12/19 02:20:00 PM,94.511,4.311,,,,,
154,03/12/19 02:30:00 PM,94.496,4.207,,,,,
155,03/12/19 02:40:00 PM,94.481,4.102,,,,,
156,03/12/19 02:50:00 PM,94.509,3.998,,,,,
157,03/12/19 03:00:00 PM,94.488,3.998,,,,,
158,03/12/19 03:10:00 PM,94.505,3.893,,,,,
159,03/12/19 03:20:00 PM,94.527,3.893,,,,,
160,03/12/19 03:30:00 PM,94.505,3.893,,,,,
161,03/12/19 03:40:00 PM,94.501,3.788,,,,,
162,03/12/19 03:50:00 PM,94.491,3.788,,,,,
163,03/12/19 04:00:00 PM,94.534,3.788,,,,,
164,03/12/19 04:10:00 PM,94.545,3.788,,,,,
165,03/12/19 04:20:00 PM,94.541,3.683,,,,,
166,03/12/19 04:30:00 PM,94.573,3.683,,,,,
167,03/12/19 04:40:00 PM,94.573,3.683,,,,,
168,03/12/19 04:50:00 PM,94.584,3.683,,,,,
169,03/12/19 05:00:00 PM,94.595,3.683,,,,,
170,03/12/19 05:10:00 PM,94.558,3.578,,,,,
171,03/12/19 05:20:00 PM,94.612,3.578,,,,,
172,03/12/19 05:30:00 PM,94.601,3.578,,,,,
173,03/12/19 05:40:00 PM,94.612,3.578,,,,,
174,03/12/19 05:50:00 PM,94.623,3.578,,,,,
175,03/12/19 06:00:00 PM,94.623,3.578,,,,,
176,03/12/19 06:10:00 PM,94.655,3.578,,,,,
177,03/12/19 06:20:00 PM,94.677,3.578,,,,,
178,03/12/19 06:30:00 PM,94.677,3.578,,,,,
179,03/12/19 06:40:00 PM,94.694,3.472,,,,,
180,03/12/19 06:50:00 PM,94.705,3.472,,,,,
181,03/12/19 07:00:00 PM,94.738,3.472,,,,,
182,03/12/19 07:10:00 PM,94.727,3.472,,,,,
183,03/12/19 07:20:00 PM,94.727,3.472,,,,,
184,03/12/19 07:30:00 PM,94.748,3.472,,,,,
185,03/12/19 07:40:00 PM,94.759,3.472,,,,,
186,03/12/19 07:50:00 PM,94.770,3.472,,,,,
187,03/12/19 08:00:00 PM,94.792,3.472,,,,,
188,03/12/19 08:10:00 PM,94.781,3.472,,,,,
189,03/12/19 08:20:00 PM,94.781,3.472,,,,,
190,03/12/19 08:30:00 PM,94.792,3.472,,,,,
191,03/12/19 08:40:00 PM,94.813,3.472,,,,,
192,03/12/19 08:50:00 PM,94.831,3.367,,,,,
193,03/12/19 09:00:00 PM,94.841,3.367,,,,,
194,03/12/19 09:10:00 PM,94.874,3.367,,,,,
195,03/12/19 09:20:00 PM,94.885,3.367,,,,,
196,03/12/19 09:30:00 PM,94.895,3.367,,,,,
197,03/12/19 09:40:00 PM,94.895,3.367,,,,,
198,03/12/19 09:50:00 PM,94.885,3.367,,,,,
199,03/12/19 10:00:00 PM,94.885,3.367,,,,,
200,03/12/19 10:10:00 PM,94.885,3.367,,,,,
201,03/12/19 10:20:00 PM,94.874,3.367,,,,,
202,03/12/19 10:30:00 PM,94.885,3.367,,,,,
203,03/12/19 10:40:00 PM,94.885,3.367,,,,,
204,03/12/19 10:50:00 PM,94.895,3.367,,,,,
205,03/12/19 11:00:00 PM,94.874,3.367,,,,,
206,03/12/19 11:10:00 PM,94.895,3.367,,,,,
207,03/12/19 11:20:00 PM,94.895,3.367,,,,,
208,03/12/19 11:30:00 PM,94.885,3.367,,,,,
209,03/12/19 11:40:00 PM,94.885,3.367,,,,,
210,03/12/19 11:50:00 PM,94.906,3.367,,,,,
211,03/13/19 12:00:00 AM,94.917,3.367,,,,,
212,03/13/19 12:10:00 AM,94.917,3.367,,,,,
213,03/13/19 12:20:00 AM,94.917,3.367,,,,,
214,03/13/19 12:30:00 AM,94.917,3.367,,,,,
215,03/13/19 12:40:00 AM,94.928,3.367,,,,,
216,03/13/19 12:50:00 AM,94.913,3.261,,,,,
217,03/13/19 01:00:00 AM,94.928,3.367,,,,,
218,03/13/19 01:10:00 AM,94.935,3.261,,,,,
219,03/13/19 01:20:00 AM,94.928,3.367,,,,,
220,03/13/19 01:30:00 AM,94.935,3.261,,,,,
221,03/13/19 01:40:00 AM,94.967,3.261,,,,,
222,03/13/19 01:50:00 AM,94.967,3.261,,,,,
223,03/13/19 02:00:00 AM,94.989,3.261,,,,,
224,03/13/19 02:10:00 AM,94.989,3.261,,,,,
225,03/13/19 02:20:00 AM,94.999,3.261,,,,,
226,03/13/19 02:30:00 AM,95.010,3.261,,,,,
227,03/13/19 02:40:00 AM,94.989,3.261,,,,,
228,03/13/19 02:50:00 AM,95.021,3.261,,,,,
229,03/13/19 03:00:00 AM,94.999,3.261,,,,,
230,03/13/19 03:10:00 AM,95.010,3.261,,,,,
231,03/13/19 03:20:00 AM,94.999,3.261,,,,,
232,03/13/19 03:30:00 AM,94.999,3.261,,,,,
233,03/13/19 03:40:00 AM,94.999,3.261,,,,,
234,03/13/19 03:50:00 AM,94.999,3.261,,,,,
235,03/13/19 04:00:00 AM,95.010,3.261,,,,,
236,03/13/19 04:10:00 AM,95.010,3.261,,,,,
237,03/13/19 04:20:00 AM,94.989,3.261,,,,,
238,03/13/19 04:30:00 AM,94.956,3.261,,,,,
239,03/13/19 04:40:00 AM,94.978,3.261,,,,,
240,03/13/19 04:50:00 AM,94.989,3.261,,,,,
241,03/13/19 05:00:00 AM,94.978,3.261,,,,,
242,03/13/19 05:10:00 AM,94.956,3.261,,,,,
243,03/13/19 05:20:00 AM,94.967,3.261,,,,,
244,03/13/19 05:30:00 AM,94.989,3.261,,,,,
245,03/13/19 05:40:00 AM,94.989,3.261,,,,,
246,03/13/19 05:50:00 AM,94.967,3.261,,,,,
247,03/13/19 06:00:00 AM,94.989,3.261,,,,,
248,03/13/19 06:10:00 AM,95.032,3.261,,,,,
249,03/13/19 06:20:00 AM,95.064,3.261,,,,,
250,03/13/19 06:30:00 AM,95.042,3.261,,,,,
251,03/13/19 06:40:00 AM,95.075,3.261,,,,,
252,03/13/19 06:50:00 AM,95.086,3.261,,,,,
253,03/13/19 07:00:00 AM,95.075,3.261,,,,,
254,03/13/19 07:10:00 AM,95.086,3.261,,,,,
255,03/13/19 07:20:00 AM,95.096,3.261,,,,,
256,03/13/19 07:30:00 AM,95.118,3.261,,,,,
257,03/13/19 07:40:00 AM,95.086,3.261,,,,,
258,03/13/19 07:50:00 AM,95.086,3.261,,,,,
259,03/13/19 08:00:00 AM,95.086,3.261,,,,,
260,03/13/19 08:10:00 AM,95.096,3.261,,,,,
261,03/13/19 08:20:00 AM,95.086,3.261,,,,,
262,03/13/19 08:30:00 AM,95.118,3.261,,,,,
263,03/13/19 08:40:00 AM,95.129,3.261,,,,,
264,03/13/19 08:50:00 AM,95.150,3.261,,,,,
265,03/13/19 09:00:00 AM,95.183,3.261,,,,,
266,03/13/19 09:10:00 AM,95.183,3.261,,,,,
267,03/13/19 09:20:00 AM,95.194,3.261,,,,,
268,03/13/19 09:30:00 AM,95.204,3.261,,,,,
269,03/13/19 09:40:00 AM,95.237,3.261,,,,,
270,03/13/19 09:50:00 AM,95.226,3.261,,,,,
271,03/13/19 10:00:00 AM,95.226,3.261,,,,,
272,03/13/19 10:10:00 AM,95.248,3.261,,,,,
273,03/13/19 10:20:00 AM,95.204,3.261,,,,,
274,03/13/19 10:30:00 AM,95.200,3.155,,,,,
275,03/13/19 10:40:00 AM,95.183,3.261,,,,,
276,03/13/19 10:50:00 AM,95.183,3.261,,,,,
277,03/13/19 11:00:00 AM,95.204,3.261,,,,,
278,03/13/19 11:10:00 AM,95.183,3.261,,,,,
279,03/13/19 11:20:00 AM,95.172,3.261,,,,,
280,03/13/19 11:30:00 AM,95.161,3.261,,,,,
281,03/13/19 11:40:00 AM,95.168,3.155,,,,,
282,03/13/19 11:50:00 AM,95.157,3.155,,,,,
283,03/13/19 12:00:00 PM,95.161,3.261,,,,,
284,03/13/19 12:10:00 PM,95.157,3.155,,,,,
285,03/13/19 12:20:00 PM,95.168,3.155,,,,,
286,03/13/19 12:30:00 PM,95.157,3.155,,,,,
287,03/13/19 12:40:00 PM,95.146,3.155,,,,,
288,03/13/19 12:50:00 PM,95.125,3.155,,,,,
289,03/13/19 01:00:00 PM,95.125,3.155,,,,,
290,03/13/19 01:10:00 PM,95.136,3.155,,,,,
291,03/13/19 01:20:00 PM,95.103,3.155,,,,,
292,03/13/19 01:30:00 PM,95.092,3.155,,,,,
293,03/13/19 01:40:00 PM,95.092,3.155,,,,,
294,03/13/19 01:50:00 PM,95.092,3.155,,,,,
295,03/13/19 02:00:00 PM,95.092,3.155,,,,,
296,03/13/19 02:10:00 PM,95.071,3.155,,,,,
297,03/13/19 02:20:00 PM,95.049,3.155,,,,,
298,03/13/19 02:30:00 PM,95.038,3.155,,,,,
299,03/13/19 02:40:00 PM,95.049,3.155,,,,,
300,03/13/19 02:50:00 PM,95.049,3.155,,,,,
301,03/13/19 03:00:00 PM,95.028,3.155,,,,,
302,03/13/19 03:10:00 PM,94.995,3.155,,,,,
303,03/13/19 03:20:00 PM,94.995,3.155,,,,,
304,03/13/19 03:30:00 PM,94.995,3.155,,,,,
305,03/13/19 03:40:00 PM,94.995,3.155,,,,,
306,03/13/19 03:50:00 PM,94.963,3.155,,,,,
307,03/13/19 04:00:00 PM,94.941,3.155,,,,,
308,03/13/19 04:10:00 PM,94.974,3.155,,,,,
309,03/13/19 04:20:00 PM,94.963,3.155,,,,,
310,03/13/19 04:30:00 PM,94.995,3.155,,,,,
311,03/13/19 04:40:00 PM,95.028,3.155,,,,,
312,03/13/19 04:50:00 PM,95.006,3.155,,,,,
313,03/13/19 05:00:00 PM,94.995,3.155,,,,,
314,03/13/19 05:10:00 PM,95.017,3.155,,,,,
315,03/13/19 05:20:00 PM,95.028,3.155,,,,,
316,03/13/19 05:30:00 PM,95.017,3.155,,,,,
317,03/13/19 05:40:00 PM,94.995,3.155,,,,,
318,03/13/19 05:50:00 PM,95.017,3.155,,,,,
319,03/13/19 06:00:00 PM,95.028,3.155,,,,,
320,03/13/19 06:10:00 PM,95.017,3.155,,,,,
321,03/13/19 06:20:00 PM,95.017,3.155,,,,,
322,03/13/19 06:30:00 PM,95.017,3.155,,,,,
323,03/13/19 06:40:00 PM,95.017,3.155,,,,,
324,03/13/19 06:50:00 PM,95.028,3.155,,,,,
325,03/13/19 07:00:00 PM,95.006,3.155,,,,,
326,03/13/19 07:10:00 PM,95.006,3.155,,,,,
327,03/13/19 07:20:00 PM,95.006,3.155,,,,,
328,03/13/19 07:30:00 PM,95.017,3.155,,,,,
329,03/13/19 07:40:00 PM,95.017,3.155,,,,,
330,03/13/19 07:50:00 PM,95.060,3.155,,,,,
331,03/13/19 08:00:00 PM,95.049,3.155,,,,,
332,03/13/19 08:10:00 PM,95.071,3.155,,,,,
333,03/13/19 08:20:00 PM,95.071,3.155,,,,,
334,03/13/19 08:30:00 PM,95.071,3.155,,,,,
335,03/13/19 08:40:00 PM,95.060,3.155,,,,,
336,03/13/19 08:50:00 PM,95.071,3.155,,,,,
337,03/13/19 09:00:00 PM,95.082,3.155,,,,,
338,03/13/19 09:10:00 PM,95.082,3.155,,,,,
339,03/13/19 09:20:00 PM,95.071,3.155,,,,,
340,03/13/19 09:30:00 PM,95.092,3.155,,,,,
341,03/13/19 09:40:00 PM,95.082,3.155,,,,,
342,03/13/19 09:50:00 PM,95.049,3.155,,,,,
343,03/13/19 10:00:00 PM,95.060,3.155,,,,,
344,03/13/19 10:10:00 PM,95.071,3.155,,,,,
345,03/13/19 10:20:00 PM,95.049,3.155,,,,,
346,03/13/19 10:30:00 PM,95.071,3.155,,,,,
347,03/13/19 10:40:00 PM,95.060,3.155,,,,,
348,03/13/19 10:50:00 PM,95.060,3.155,,,,,
349,03/13/19 11:00:00 PM,95.071,3.155,,,,,
350,03/13/19 11:10:00 PM,95.082,3.155,,,,,
351,03/13/19 11:20:00 PM,95.060,3.155,,,,,
352,03/13/19 11:30:00 PM,95.071,3.155,,,,,
353,03/13/19 11:40:00 PM,95.060,3.155,,,,,
354,03/13/19 11:50:00 PM,95.082,3.155,,,,,
355,03/14/19 12:00:00 AM,95.071,3.155,,,,,
356,03/14/19 12:10:00 AM,95.071,3.155,,,,,
357,03/14/19 12:20:00 AM,95.071,3.155,,,,,
358,03/14/19 12:30:00 AM,95.049,3.155,,,,,
359,03/14/19 12:40:00 AM,95.060,3.155,,,,,
360,03/14/19 12:50:00 AM,95.049,3.155,,,,,
361,03/14/19 01:00:00 AM,95.049,3.155,,,,,
362,03/14/19 01:10:00 AM,95.060,3.155,,,,,
363,03/14/19 01:20:00 AM,95.049,3.155,,,,,
364,03/14/19 01:30:00 AM,95.060,3.155,,,,,
365,03/14/19 01:40:00 AM,95.071,3.155,,,,,
366,03/14/19 01:50:00 AM,95.060,3.155,,,,,
367,03/14/19 02:00:00 AM,95.060,3.155,,,,,
368,03/14/19 02:10:00 AM,95.049,3.155,,,,,
369,03/14/19 02:20:00 AM,95.071,3.155,,,,,
370,03/14/19 02:30:00 AM,95.038,3.155,,,,,
371,03/14/19 02:40:00 AM,95.017,3.155,,,,,
372,03/14/19 02:50:00 AM,95.006,3.155,,,,,
373,03/14/19 03:00:00 AM,95.006,3.155,,,,,
374,03/14/19 03:10:00 AM,94.995,3.155,,,,,
375,03/14/19 03:20:00 AM,94.984,3.155,,,,,
376,03/14/19 03:30:00 AM,94.984,3.155,,,,,
377,03/14/19 03:40:00 AM,94.984,3.155,,,,,
378,03/14/19 03:50:00 AM,94.963,3.155,,,,,
379,03/14/19 04:00:00 AM,94.984,3.155,,,,,
380,03/14/19 04:10:00 AM,94.952,3.155,,,,,
381,03/14/19 04:20:00 AM,94.963,3.155,,,,,
382,03/14/19 04:30:00 AM,94.952,3.155,,,,,
383,03/14/19 04:40:00 AM,94.974,3.155,,,,,
384,03/14/19 04:50:00 AM,94.963,3.155,,,,,
385,03/14/19 05:00:00 AM,94.984,3.155,,,,,
386,03/14/19 05:10:00 AM,95.006,3.155,,,,,
387,03/14/19 05:20:00 AM,94.974,3.155,,,,,
388,03/14/19 05:30:00 AM,95.006,3.155,,,,,
389,03/14/19 05:40:00 AM,95.028,3.155,,,,,
390,03/14/19 05:50:00 AM,95.060,3.155,,,,,
391,03/14/19 06:00:00 AM,95.071,3.155,,,,,
392,03/14/19 06:10:00 AM,95.071,3.155,,,,,
393,03/14/19 06:20:00 AM,95.060,3.155,,,,,
394,03/14/19 06:30:00 AM,95.049,3.155,,,,,
395,03/14/19 06:40:00 AM,95.071,3.155,,,,,
396,03/14/19 06:50:00 AM,95.071,3.155,,,,,
397,03/14/19 07:00:00 AM,95.060,3.155,,,,,
398,03/14/19 07:10:00 AM,95.082,3.155,,,,,
399,03/14/19 07:20:00 AM,95.082,3.155,,,,,
400,03/14/19 07:30:00 AM,95.114,3.155,,,,,
401,03/14/19 07:40:00 AM,95.103,3.155,,,,,
402,03/14/19 07:50:00 AM,95.114,3.155,,,,,
403,03/14/19 08:00:00 AM,95.092,3.155,,,,,
404,03/14/19 08:10:00 AM,95.082,3.155,,,,,
405,03/14/19 08:20:00 AM,95.114,3.155,,,,,
406,03/14/19 08:30:00 AM,95.114,3.155,,,,,
407,03/14/19 08:40:00 AM,95.114,3.155,,,,,
408,03/14/19 08:50:00 AM,95.114,3.155,,,,,
409,03/14/19 09:00:00 AM,95.114,3.155,,,,,
410,03/14/19 09:10:00 AM,95.092,3.155,,,,,
411,03/14/19 09:20:00 AM,95.103,3.155,,,,,
412,03/14/19 09:30:00 AM,95.082,3.155,,,,,
413,03/14/19 09:40:00 AM,95.071,3.155,,,,,
414,03/14/19 09:50:00 AM,95.082,3.155,,,,,
415,03/14/19 10:00:00 AM,95.071,3.155,,,,,
416,03/14/19 10:10:00 AM,95.038,3.155,,,,,
417,03/14/19 10:20:00 AM,95.028,3.155,,,,,
418,03/14/19 10:30:00 AM,95.038,3.155,,,,,
419,03/14/19 10:40:00 AM,95.028,3.155,,,,,
420,03/14/19 10:50:00 AM,95.028,3.155,,,,,
421,03/14/19 11:00:00 AM,95.028,3.155,,,,,
422,03/14/19 11:10:00 AM,95.006,3.155,,,,,
423,03/14/19 11:20:00 AM,94.995,3.155,,,,,
424,03/14/19 11:30:00 AM,94.984,3.155,,,,,
425,03/14/19 11:40:00 AM,94.974,3.155,,,,,
426,03/14/19 11:50:00 AM,94.952,3.155,,,,,
427,03/14/19 12:00:00 PM,94.952,3.155,,,,,
428,03/14/19 12:10:00 PM,94.952,3.155,,,,,
429,03/14/19 12:20:00 PM,94.952,3.155,,,,,
430,03/14/19 12:30:00 PM,94.963,3.155,,,,,
431,03/14/19 12:40:00 PM,94.931,3.155,,,,,
432,03/14/19 12:50:00 PM,94.941,3.155,,,,,
433,03/14/19 01:00:00 PM,94.952,3.155,,,,,
434,03/14/19 01:10:00 PM,94.931,3.155,,,,,
435,03/14/19 01:20:00 PM,94.920,3.155,,,,,
436,03/14/19 01:30:00 PM,94.898,3.155,,,,,
437,03/14/19 01:40:00 PM,94.898,3.155,,,,,
438,03/14/19 01:50:00 PM,94.877,3.155,,,,,
439,03/14/19 02:00:00 PM,94.844,3.155,,,,,
440,03/14/19 02:10:00 PM,94.833,3.155,,,,,
441,03/14/19 02:20:00 PM,94.833,3.155,,,,,
442,03/14/19 02:30:00 PM,94.823,3.155,,,,,
443,03/14/19 02:40:00 PM,94.812,3.155,,,,,
444,03/14/19 02:50:00 PM,94.801,3.155,,,,,
445,03/14/19 03:00:00 PM,94.823,3.155,,,,,
446,03/14/19 03:10:00 PM,94.812,3.155,,,,,
447,03/14/19 03:20:00 PM,94.833,3.155,,,,,
