"Plot Title: 86_3_s3"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10753528, SEN S/N: 10753528, LBL: pressure)","Temp, °C (LGR S/N: 10753528, SEN S/N: 10753528, LBL: temp)","Coupler Detached (LGR S/N: 10753528, SEN S/N: 10753528)","Coupler Attached (LGR S/N: 10753528, SEN S/N: 10753528)","Host Connected (LGR S/N: 10753528, SEN S/N: 10753528)","End Of File (LGR S/N: 10753528, SEN S/N: 10753528)"
1,03/11/19 01:00:00 PM,94.179,3.049,Logged,,,
2,03/11/19 01:10:00 PM,94.179,3.049,,,,
3,03/11/19 01:20:00 PM,94.189,3.049,,,,
4,03/11/19 01:30:00 PM,94.179,3.049,,,,
5,03/11/19 01:40:00 PM,94.168,3.049,,,,
6,03/11/19 01:50:00 PM,94.168,3.049,,,,
7,03/11/19 02:00:00 PM,94.158,3.049,,,,
8,03/11/19 02:10:00 PM,94.168,3.049,,,,
9,03/11/19 02:20:00 PM,94.147,3.049,,,,
10,03/11/19 02:30:00 PM,94.136,3.049,,,,
11,03/11/19 02:40:00 PM,94.136,3.049,,,,
12,03/11/19 02:50:00 PM,94.147,3.049,,,,
13,03/11/19 03:00:00 PM,94.147,3.049,,,,
14,03/11/19 03:10:00 PM,94.136,3.049,,,,
15,03/11/19 03:20:00 PM,94.158,3.049,,,,
16,03/11/19 03:30:00 PM,94.136,3.049,,,,
17,03/11/19 03:40:00 PM,94.158,3.049,,,,
18,03/11/19 03:50:00 PM,94.158,3.049,,,,
19,03/11/19 04:00:00 PM,94.189,3.049,,,,
20,03/11/19 04:10:00 PM,94.179,3.049,,,,
21,03/11/19 04:20:00 PM,94.179,3.049,,,,
22,03/11/19 04:30:00 PM,94.179,3.049,,,,
23,03/11/19 04:40:00 PM,94.200,3.049,,,,
24,03/11/19 04:50:00 PM,94.200,3.049,,,,
25,03/11/19 05:00:00 PM,94.211,3.049,,,,
26,03/11/19 05:10:00 PM,94.232,3.049,,,,
27,03/11/19 05:20:00 PM,94.200,3.049,,,,
28,03/11/19 05:30:00 PM,94.232,3.049,,,,
29,03/11/19 05:40:00 PM,94.221,3.049,,,,
30,03/11/19 05:50:00 PM,94.232,3.049,,,,
31,03/11/19 06:00:00 PM,94.253,3.049,,,,
32,03/11/19 06:10:00 PM,94.264,3.049,,,,
33,03/11/19 06:20:00 PM,94.264,3.049,,,,
34,03/11/19 06:30:00 PM,94.264,3.049,,,,
35,03/11/19 06:40:00 PM,94.274,3.049,,,,
36,03/11/19 06:50:00 PM,94.285,3.049,,,,
37,03/11/19 07:00:00 PM,94.295,3.049,,,,
38,03/11/19 07:10:00 PM,94.306,3.049,,,,
39,03/11/19 07:20:00 PM,94.317,3.049,,,,
40,03/11/19 07:30:00 PM,94.317,3.049,,,,
41,03/11/19 07:40:00 PM,94.338,3.049,,,,
42,03/11/19 07:50:00 PM,94.327,3.049,,,,
43,03/11/19 08:00:00 PM,94.348,3.049,,,,
44,03/11/19 08:10:00 PM,94.338,3.049,,,,
45,03/11/19 08:20:00 PM,94.338,3.049,,,,
46,03/11/19 08:30:00 PM,94.327,3.049,,,,
47,03/11/19 08:40:00 PM,94.348,3.049,,,,
48,03/11/19 08:50:00 PM,94.348,3.049,,,,
49,03/11/19 09:00:00 PM,94.338,3.049,,,,
50,03/11/19 09:10:00 PM,94.348,3.049,,,,
51,03/11/19 09:20:00 PM,94.348,3.049,,,,
52,03/11/19 09:30:00 PM,94.348,3.049,,,,
53,03/11/19 09:40:00 PM,94.348,3.049,,,,
54,03/11/19 09:50:00 PM,94.327,3.049,,,,
55,03/11/19 10:00:00 PM,94.338,3.049,,,,
56,03/11/19 10:10:00 PM,94.348,3.049,,,,
57,03/11/19 10:20:00 PM,94.327,3.049,,,,
58,03/11/19 10:30:00 PM,94.338,3.049,,,,
59,03/11/19 10:40:00 PM,94.317,3.049,,,,
60,03/11/19 10:50:00 PM,94.338,3.049,,,,
61,03/11/19 11:00:00 PM,94.327,3.049,,,,
62,03/11/19 11:10:00 PM,94.327,3.049,,,,
63,03/11/19 11:20:00 PM,94.327,3.049,,,,
64,03/11/19 11:30:00 PM,94.317,3.049,,,,
65,03/11/19 11:40:00 PM,94.317,3.049,,,,
66,03/11/19 11:50:00 PM,94.317,3.049,,,,
67,03/12/19 12:00:00 AM,94.327,3.049,,,,
68,03/12/19 12:10:00 AM,94.327,3.049,,,,
69,03/12/19 12:20:00 AM,94.327,3.049,,,,
70,03/12/19 12:30:00 AM,94.317,3.049,,,,
71,03/12/19 12:40:00 AM,94.317,3.049,,,,
72,03/12/19 12:50:00 AM,94.317,3.049,,,,
73,03/12/19 01:00:00 AM,94.348,3.049,,,,
74,03/12/19 01:10:00 AM,94.348,3.049,,,,
75,03/12/19 01:20:00 AM,94.338,3.049,,,,
76,03/12/19 01:30:00 AM,94.359,3.049,,,,
77,03/12/19 01:40:00 AM,94.348,3.049,,,,
78,03/12/19 01:50:00 AM,94.370,3.049,,,,
79,03/12/19 02:00:00 AM,94.370,3.049,,,,
80,03/12/19 02:10:00 AM,94.370,3.049,,,,
81,03/12/19 02:20:00 AM,94.380,3.049,,,,
82,03/12/19 02:30:00 AM,94.401,3.049,,,,
83,03/12/19 02:40:00 AM,94.401,3.049,,,,
84,03/12/19 02:50:00 AM,94.401,3.049,,,,
85,03/12/19 03:00:00 AM,94.401,3.049,,,,
86,03/12/19 03:10:00 AM,94.423,3.049,,,,
87,03/12/19 03:20:00 AM,94.401,3.049,,,,
88,03/12/19 03:30:00 AM,94.401,3.049,,,,
89,03/12/19 03:40:00 AM,94.412,3.049,,,,
90,03/12/19 03:50:00 AM,94.401,3.049,,,,
91,03/12/19 04:00:00 AM,94.401,3.049,,,,
92,03/12/19 04:10:00 AM,94.412,3.049,,,,
93,03/12/19 04:20:00 AM,94.401,3.049,,,,
94,03/12/19 04:30:00 AM,94.423,3.049,,,,
95,03/12/19 04:40:00 AM,94.433,3.049,,,,
96,03/12/19 04:50:00 AM,94.433,3.049,,,,
97,03/12/19 05:00:00 AM,94.433,3.049,,,,
98,03/12/19 05:10:00 AM,94.444,3.049,,,,
99,03/12/19 05:20:00 AM,94.454,3.049,,,,
100,03/12/19 05:30:00 AM,94.465,3.049,,,,
101,03/12/19 05:40:00 AM,94.476,3.049,,,,
102,03/12/19 05:50:00 AM,94.507,3.049,,,,
103,03/12/19 06:00:00 AM,94.497,3.049,,,,
104,03/12/19 06:10:00 AM,94.497,3.049,,,,
105,03/12/19 06:20:00 AM,94.507,3.049,,,,
106,03/12/19 06:30:00 AM,94.518,3.049,,,,
107,03/12/19 06:40:00 AM,94.518,3.049,,,,
108,03/12/19 06:50:00 AM,94.529,3.049,,,,
109,03/12/19 07:00:00 AM,94.529,3.049,,,,
110,03/12/19 07:10:00 AM,94.550,3.049,,,,
111,03/12/19 07:20:00 AM,94.550,3.049,,,,
112,03/12/19 07:30:00 AM,94.571,3.049,,,,
113,03/12/19 07:40:00 AM,94.571,3.049,,,,
114,03/12/19 07:50:00 AM,94.571,3.049,,,,
115,03/12/19 08:00:00 AM,94.560,3.049,,,,
116,03/12/19 08:10:00 AM,94.592,3.049,,,,
117,03/12/19 08:20:00 AM,94.613,3.049,,,,
118,03/12/19 08:30:00 AM,94.624,3.049,,,,
119,03/12/19 08:40:00 AM,94.624,3.049,,,,
120,03/12/19 08:50:00 AM,94.613,3.049,,,,
121,03/12/19 09:00:00 AM,94.645,3.049,,,,
122,03/12/19 09:10:00 AM,94.656,3.049,,,,
123,03/12/19 09:20:00 AM,94.677,3.049,,,,
124,03/12/19 09:30:00 AM,94.687,3.049,,,,
125,03/12/19 09:40:00 AM,94.687,3.049,,,,
126,03/12/19 09:50:00 AM,94.709,3.049,,,,
127,03/12/19 10:00:00 AM,94.698,3.049,,,,
128,03/12/19 10:10:00 AM,94.709,3.049,,,,
129,03/12/19 10:20:00 AM,94.719,3.049,,,,
130,03/12/19 10:30:00 AM,94.762,3.049,,,,
131,03/12/19 10:40:00 AM,94.751,3.049,,,,
132,03/12/19 10:50:00 AM,94.783,3.049,,,,
133,03/12/19 11:00:00 AM,94.772,3.049,,,,
134,03/12/19 11:10:00 AM,94.762,3.049,,,,
135,03/12/19 11:20:00 AM,94.772,3.049,,,,
136,03/12/19 11:30:00 AM,94.772,3.049,,,,
137,03/12/19 11:40:00 AM,94.793,3.049,,,,
138,03/12/19 11:50:00 AM,94.783,3.049,,,,
139,03/12/19 12:00:00 PM,94.815,3.049,,,,
140,03/12/19 12:10:00 PM,94.804,3.049,,,,
141,03/12/19 12:20:00 PM,94.481,2.195,,,,
142,03/12/19 12:30:00 PM,96.032,9.077,,,,
143,03/12/19 12:40:00 PM,95.745,9.077,,,,
144,03/12/19 12:50:00 PM,95.572,8.282,,,,
145,03/12/19 01:00:00 PM,95.433,7.582,,,,
146,03/12/19 01:10:00 PM,95.343,7.079,,,,
147,03/12/19 01:20:00 PM,95.253,6.573,,,,
148,03/12/19 01:30:00 PM,95.187,6.166,,,,
149,03/12/19 01:40:00 PM,95.121,5.757,,,,
150,03/12/19 01:50:00 PM,95.059,5.450,,,,
151,03/12/19 02:00:00 PM,95.021,5.244,,,,
152,03/12/19 02:10:00 PM,94.947,4.934,,,,
153,03/12/19 02:20:00 PM,94.933,4.831,,,,
154,03/12/19 02:30:00 PM,94.906,4.623,,,,
155,03/12/19 02:40:00 PM,94.860,4.519,,,,
156,03/12/19 02:50:00 PM,94.868,4.415,,,,
157,03/12/19 03:00:00 PM,94.843,4.311,,,,
158,03/12/19 03:10:00 PM,94.829,4.207,,,,
159,03/12/19 03:20:00 PM,94.837,4.102,,,,
160,03/12/19 03:30:00 PM,94.794,4.102,,,,
161,03/12/19 03:40:00 PM,94.770,3.998,,,,
162,03/12/19 03:50:00 PM,94.749,3.998,,,,
163,03/12/19 04:00:00 PM,94.777,3.893,,,,
164,03/12/19 04:10:00 PM,94.756,3.893,,,,
165,03/12/19 04:20:00 PM,94.756,3.893,,,,
166,03/12/19 04:30:00 PM,94.763,3.788,,,,
167,03/12/19 04:40:00 PM,94.774,3.788,,,,
168,03/12/19 04:50:00 PM,94.785,3.788,,,,
169,03/12/19 05:00:00 PM,94.774,3.788,,,,
170,03/12/19 05:10:00 PM,94.781,3.683,,,,
171,03/12/19 05:20:00 PM,94.781,3.683,,,,
172,03/12/19 05:30:00 PM,94.792,3.683,,,,
173,03/12/19 05:40:00 PM,94.781,3.683,,,,
174,03/12/19 05:50:00 PM,94.802,3.683,,,,
175,03/12/19 06:00:00 PM,94.802,3.683,,,,
176,03/12/19 06:10:00 PM,94.810,3.578,,,,
177,03/12/19 06:20:00 PM,94.831,3.578,,,,
178,03/12/19 06:30:00 PM,94.852,3.578,,,,
179,03/12/19 06:40:00 PM,94.852,3.578,,,,
180,03/12/19 06:50:00 PM,94.884,3.578,,,,
181,03/12/19 07:00:00 PM,94.895,3.578,,,,
182,03/12/19 07:10:00 PM,94.905,3.578,,,,
183,03/12/19 07:20:00 PM,94.891,3.472,,,,
184,03/12/19 07:30:00 PM,94.923,3.472,,,,
185,03/12/19 07:40:00 PM,94.934,3.472,,,,
186,03/12/19 07:50:00 PM,94.955,3.472,,,,
187,03/12/19 08:00:00 PM,94.955,3.472,,,,
188,03/12/19 08:10:00 PM,94.966,3.472,,,,
189,03/12/19 08:20:00 PM,94.966,3.472,,,,
190,03/12/19 08:30:00 PM,94.987,3.472,,,,
191,03/12/19 08:40:00 PM,95.019,3.472,,,,
192,03/12/19 08:50:00 PM,95.019,3.472,,,,
193,03/12/19 09:00:00 PM,95.029,3.472,,,,
194,03/12/19 09:10:00 PM,95.050,3.472,,,,
195,03/12/19 09:20:00 PM,95.058,3.367,,,,
196,03/12/19 09:30:00 PM,95.079,3.367,,,,
197,03/12/19 09:40:00 PM,95.068,3.367,,,,
198,03/12/19 09:50:00 PM,95.079,3.367,,,,
199,03/12/19 10:00:00 PM,95.079,3.367,,,,
200,03/12/19 10:10:00 PM,95.079,3.367,,,,
201,03/12/19 10:20:00 PM,95.068,3.367,,,,
202,03/12/19 10:30:00 PM,95.068,3.367,,,,
203,03/12/19 10:40:00 PM,95.090,3.367,,,,
204,03/12/19 10:50:00 PM,95.068,3.367,,,,
205,03/12/19 11:00:00 PM,95.047,3.367,,,,
206,03/12/19 11:10:00 PM,95.079,3.367,,,,
207,03/12/19 11:20:00 PM,95.090,3.367,,,,
208,03/12/19 11:30:00 PM,95.079,3.367,,,,
209,03/12/19 11:40:00 PM,95.090,3.367,,,,
210,03/12/19 11:50:00 PM,95.090,3.367,,,,
211,03/13/19 12:00:00 AM,95.121,3.367,,,,
212,03/13/19 12:10:00 AM,95.111,3.367,,,,
213,03/13/19 12:20:00 AM,95.129,3.261,,,,
214,03/13/19 12:30:00 AM,95.118,3.261,,,,
215,03/13/19 12:40:00 AM,95.118,3.261,,,,
216,03/13/19 12:50:00 AM,95.118,3.261,,,,
217,03/13/19 01:00:00 AM,95.118,3.261,,,,
218,03/13/19 01:10:00 AM,95.129,3.261,,,,
219,03/13/19 01:20:00 AM,95.129,3.261,,,,
220,03/13/19 01:30:00 AM,95.118,3.261,,,,
221,03/13/19 01:40:00 AM,95.160,3.261,,,,
222,03/13/19 01:50:00 AM,95.160,3.261,,,,
223,03/13/19 02:00:00 AM,95.203,3.261,,,,
