"Plot Title: 42.4.D1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20566226, SEN S/N: 20566226)","Temp, °C (LGR S/N: 20566226, SEN S/N: 20566226)","Coupler Detached (LGR S/N: 20566226, SEN S/N: 20566226)","Coupler Attached (LGR S/N: 20566226, SEN S/N: 20566226)","Host Connected (LGR S/N: 20566226, SEN S/N: 20566226)","Stopped (LGR S/N: 20566226, SEN S/N: 20566226)","End Of File (LGR S/N: 20566226, SEN S/N: 20566226)"
1,03/28/19 12:00:00 PM,94.291,7.280,Logged,,,,
2,03/28/19 12:10:00 PM,94.234,6.877,,,,,
3,03/28/19 12:20:00 PM,94.225,6.674,,,,,
4,03/28/19 12:30:00 PM,94.196,6.471,,,,,
5,03/28/19 12:40:00 PM,96.032,6.370,,,,,
6,03/28/19 12:50:00 PM,97.831,6.370,,,,,
7,03/28/19 01:00:00 PM,99.504,6.370,,,,,
8,03/28/19 01:10:00 PM,101.070,6.370,,,,,
9,03/28/19 01:20:00 PM,102.540,6.370,,,,,
10,03/28/19 01:30:00 PM,103.875,6.471,,,,,
11,03/28/19 01:40:00 PM,105.112,6.471,,,,,
12,03/28/19 01:50:00 PM,106.272,6.471,,,,,
13,03/28/19 02:00:00 PM,107.335,6.471,,,,,
14,03/28/19 02:10:00 PM,108.320,6.471,,,,,
15,03/28/19 02:20:00 PM,109.227,6.471,,,,,
16,03/28/19 02:30:00 PM,110.096,6.471,,,,,
17,03/28/19 02:40:00 PM,110.856,6.370,,,,,
18,03/28/19 02:50:00 PM,111.569,6.370,,,,,
19,03/28/19 03:00:00 PM,112.252,6.370,,,,,
20,03/28/19 03:10:00 PM,112.857,6.268,,,,,
21,03/28/19 03:20:00 PM,113.443,6.268,,,,,
22,03/28/19 03:30:00 PM,113.959,6.166,,,,,
23,03/28/19 03:40:00 PM,114.438,6.166,,,,,
24,03/28/19 03:50:00 PM,114.888,6.166,,,,,
25,03/28/19 04:00:00 PM,115.318,6.166,,,,,
26,03/28/19 04:10:00 PM,115.709,6.166,,,,,
27,03/28/19 04:20:00 PM,116.080,6.166,,,,,
28,03/28/19 04:30:00 PM,116.403,6.166,,,,,
29,03/28/19 04:40:00 PM,116.715,6.166,,,,,
30,03/28/19 04:50:00 PM,116.989,6.166,,,,,
31,03/28/19 05:00:00 PM,117.243,6.166,,,,,
32,03/28/19 05:10:00 PM,117.498,6.166,,,,,
33,03/28/19 05:20:00 PM,117.723,6.166,,,,,
34,03/28/19 05:30:00 PM,117.928,6.166,,,,,
35,03/28/19 05:40:00 PM,118.133,6.166,,,,,
36,03/28/19 05:50:00 PM,118.319,6.166,,,,,
37,03/28/19 06:00:00 PM,118.495,6.166,,,,,
38,03/28/19 06:10:00 PM,118.662,6.166,,,,,
39,03/28/19 06:20:00 PM,118.818,6.166,,,,,
40,03/28/19 06:30:00 PM,118.955,6.166,,,,,
41,03/28/19 06:40:00 PM,119.063,6.166,,,,,
42,03/28/19 06:50:00 PM,119.180,6.166,,,,,
43,03/28/19 07:00:00 PM,119.307,6.166,,,,,
44,03/28/19 07:10:00 PM,119.405,6.166,,,,,
45,03/28/19 07:20:00 PM,119.503,6.166,,,,,
46,03/28/19 07:30:00 PM,119.591,6.166,,,,,
47,03/28/19 07:40:00 PM,119.679,6.166,,,,,
48,03/28/19 07:50:00 PM,119.767,6.166,,,,,
49,03/28/19 08:00:00 PM,119.836,6.166,,,,,
50,03/28/19 08:10:00 PM,119.904,6.166,,,,,
51,03/28/19 08:20:00 PM,119.963,6.166,,,,,
52,03/28/19 08:30:00 PM,120.002,6.166,,,,,
53,03/28/19 08:40:00 PM,120.061,6.166,,,,,
54,03/28/19 08:50:00 PM,120.139,6.166,,,,,
55,03/28/19 09:00:00 PM,120.178,6.166,,,,,
56,03/28/19 09:10:00 PM,120.217,6.166,,,,,
57,03/28/19 09:20:00 PM,120.266,6.166,,,,,
58,03/28/19 09:30:00 PM,120.296,6.166,,,,,
59,03/28/19 09:40:00 PM,120.306,6.166,,,,,
60,03/28/19 09:50:00 PM,120.345,6.166,,,,,
61,03/28/19 10:00:00 PM,120.374,6.166,,,,,
