"Plot Title: 52_4_d2"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10032082, SEN S/N: 10032082, LBL: pressure)","Temp, °C (LGR S/N: 10032082, SEN S/N: 10032082, LBL: temp)","Coupler Detached (LGR S/N: 10032082, SEN S/N: 10032082)","Coupler Attached (LGR S/N: 10032082, SEN S/N: 10032082)","Host Connected (LGR S/N: 10032082, SEN S/N: 10032082)","Stopped (LGR S/N: 10032082, SEN S/N: 10032082)","End Of File (LGR S/N: 10032082, SEN S/N: 10032082)"
1,03/11/19 01:00:00 PM,92.656,3.472,Logged,,,,
2,03/11/19 01:10:00 PM,92.526,2.837,,,,,
3,03/11/19 01:20:00 PM,92.534,2.410,,,,,
4,03/11/19 01:30:00 PM,92.502,2.624,,,,,
5,03/11/19 01:40:00 PM,92.526,2.837,,,,,
6,03/11/19 01:50:00 PM,92.486,2.730,,,,,
7,03/11/19 02:00:00 PM,92.483,2.624,,,,,
8,03/11/19 02:10:00 PM,92.467,1.980,,,,,
9,03/11/19 02:20:00 PM,92.556,1.764,,,,,
10,03/11/19 02:30:00 PM,92.788,1.980,,,,,
11,03/11/19 02:40:00 PM,92.823,2.624,,,,,
12,03/11/19 02:50:00 PM,92.824,3.367,,,,,
13,03/11/19 03:00:00 PM,92.734,2.837,,,,,
14,03/11/19 03:10:00 PM,92.707,1.764,,,,,
15,03/11/19 03:20:00 PM,92.907,2.195,,,,,
16,03/11/19 03:30:00 PM,92.899,2.624,,,,,
17,03/11/19 03:40:00 PM,92.909,2.303,,,,,
18,03/11/19 03:50:00 PM,110.778,5.141,,,,,
19,03/11/19 04:00:00 PM,113.581,5.244,,,,,
20,03/11/19 04:10:00 PM,114.637,5.141,,,,,
21,03/11/19 04:20:00 PM,114.763,4.934,,,,,
22,03/11/19 04:30:00 PM,114.833,4.727,,,,,
23,03/11/19 04:40:00 PM,114.870,4.727,,,,,
24,03/11/19 04:50:00 PM,114.870,4.727,,,,,
25,03/11/19 05:00:00 PM,114.908,4.727,,,,,
26,03/11/19 05:10:00 PM,114.908,4.727,,,,,
27,03/11/19 05:20:00 PM,114.908,4.727,,,,,
28,03/11/19 05:30:00 PM,114.927,4.727,,,,,
29,03/11/19 05:40:00 PM,114.927,4.727,,,,,
30,03/11/19 05:50:00 PM,114.946,4.727,,,,,
31,03/11/19 06:00:00 PM,114.965,4.727,,,,,
32,03/11/19 06:10:00 PM,114.981,4.623,,,,,
33,03/11/19 06:20:00 PM,114.984,4.727,,,,,
34,03/11/19 06:30:00 PM,114.984,4.727,,,,,
35,03/11/19 06:40:00 PM,115.003,4.727,,,,,
36,03/11/19 06:50:00 PM,115.022,4.727,,,,,
37,03/11/19 07:00:00 PM,115.041,4.727,,,,,
38,03/11/19 07:10:00 PM,115.041,4.727,,,,,
39,03/11/19 07:20:00 PM,115.078,4.727,,,,,
40,03/11/19 07:30:00 PM,115.078,4.727,,,,,
41,03/11/19 07:40:00 PM,115.075,4.623,,,,,
42,03/11/19 07:50:00 PM,115.078,4.727,,,,,
43,03/11/19 08:00:00 PM,115.078,4.727,,,,,
44,03/11/19 08:10:00 PM,115.094,4.623,,,,,
45,03/11/19 08:20:00 PM,115.056,4.623,,,,,
46,03/11/19 08:30:00 PM,115.075,4.623,,,,,
47,03/11/19 08:40:00 PM,115.097,4.727,,,,,
48,03/11/19 08:50:00 PM,115.078,4.727,,,,,
49,03/11/19 09:00:00 PM,115.078,4.727,,,,,
50,03/11/19 09:10:00 PM,115.075,4.623,,,,,
51,03/11/19 09:20:00 PM,115.078,4.727,,,,,
52,03/11/19 09:30:00 PM,115.097,4.727,,,,,
53,03/11/19 09:40:00 PM,115.097,4.727,,,,,
54,03/11/19 09:50:00 PM,115.060,4.727,,,,,
55,03/11/19 10:00:00 PM,115.060,4.727,,,,,
56,03/11/19 10:10:00 PM,115.078,4.727,,,,,
57,03/11/19 10:20:00 PM,115.078,4.727,,,,,
58,03/11/19 10:30:00 PM,115.060,4.727,,,,,
59,03/11/19 10:40:00 PM,115.041,4.727,,,,,
60,03/11/19 10:50:00 PM,115.041,4.727,,,,,
