"Plot Title: 86_4_s3"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766682, SEN S/N: 10766682, LBL: pressure)","Temp, °C (LGR S/N: 10766682, SEN S/N: 10766682, LBL: temp)","Coupler Detached (LGR S/N: 10766682, SEN S/N: 10766682)","Coupler Attached (LGR S/N: 10766682, SEN S/N: 10766682)","Host Connected (LGR S/N: 10766682, SEN S/N: 10766682)","End Of File (LGR S/N: 10766682, SEN S/N: 10766682)"
1,03/11/19 01:00:00 PM,93.903,2.624,Logged,,,
2,03/11/19 01:10:00 PM,93.893,2.624,,,,
3,03/11/19 01:20:00 PM,93.882,2.624,,,,
4,03/11/19 01:30:00 PM,93.903,2.624,,,,
5,03/11/19 01:40:00 PM,93.893,2.624,,,,
6,03/11/19 01:50:00 PM,93.882,2.624,,,,
7,03/11/19 02:00:00 PM,93.872,2.624,,,,
8,03/11/19 02:10:00 PM,93.872,2.624,,,,
9,03/11/19 02:20:00 PM,93.851,2.624,,,,
10,03/11/19 02:30:00 PM,93.841,2.624,,,,
11,03/11/19 02:40:00 PM,93.851,2.624,,,,
12,03/11/19 02:50:00 PM,93.862,2.624,,,,
13,03/11/19 03:00:00 PM,93.862,2.624,,,,
14,03/11/19 03:10:00 PM,93.851,2.624,,,,
15,03/11/19 03:20:00 PM,93.872,2.624,,,,
16,03/11/19 03:30:00 PM,93.851,2.624,,,,
17,03/11/19 03:40:00 PM,93.872,2.624,,,,
18,03/11/19 03:50:00 PM,93.862,2.624,,,,
19,03/11/19 04:00:00 PM,93.882,2.624,,,,
20,03/11/19 04:10:00 PM,93.862,2.624,,,,
21,03/11/19 04:20:00 PM,93.903,2.624,,,,
22,03/11/19 04:30:00 PM,93.903,2.624,,,,
23,03/11/19 04:40:00 PM,93.903,2.624,,,,
24,03/11/19 04:50:00 PM,93.914,2.624,,,,
25,03/11/19 05:00:00 PM,93.924,2.624,,,,
26,03/11/19 05:10:00 PM,93.934,2.624,,,,
27,03/11/19 05:20:00 PM,93.924,2.624,,,,
28,03/11/19 05:30:00 PM,93.934,2.624,,,,
29,03/11/19 05:40:00 PM,93.934,2.624,,,,
30,03/11/19 05:50:00 PM,93.966,2.624,,,,
31,03/11/19 06:00:00 PM,93.986,2.624,,,,
32,03/11/19 06:10:00 PM,93.997,2.624,,,,
33,03/11/19 06:20:00 PM,93.986,2.624,,,,
34,03/11/19 06:30:00 PM,93.997,2.624,,,,
35,03/11/19 06:40:00 PM,94.007,2.624,,,,
36,03/11/19 06:50:00 PM,94.007,2.624,,,,
37,03/11/19 07:00:00 PM,94.049,2.624,,,,
38,03/11/19 07:10:00 PM,94.038,2.624,,,,
39,03/11/19 07:20:00 PM,94.059,2.624,,,,
40,03/11/19 07:30:00 PM,94.070,2.624,,,,
41,03/11/19 07:40:00 PM,94.080,2.624,,,,
42,03/11/19 07:50:00 PM,94.070,2.624,,,,
43,03/11/19 08:00:00 PM,94.080,2.624,,,,
44,03/11/19 08:10:00 PM,94.070,2.624,,,,
45,03/11/19 08:20:00 PM,94.070,2.624,,,,
46,03/11/19 08:30:00 PM,94.070,2.624,,,,
47,03/11/19 08:40:00 PM,94.090,2.624,,,,
48,03/11/19 08:50:00 PM,94.080,2.624,,,,
49,03/11/19 09:00:00 PM,94.080,2.624,,,,
50,03/11/19 09:10:00 PM,94.090,2.624,,,,
51,03/11/19 09:20:00 PM,94.070,2.624,,,,
52,03/11/19 09:30:00 PM,94.080,2.624,,,,
53,03/11/19 09:40:00 PM,94.070,2.624,,,,
54,03/11/19 09:50:00 PM,94.059,2.624,,,,
55,03/11/19 10:00:00 PM,94.059,2.624,,,,
56,03/11/19 10:10:00 PM,94.080,2.624,,,,
57,03/11/19 10:20:00 PM,94.049,2.624,,,,
58,03/11/19 10:30:00 PM,94.059,2.624,,,,
59,03/11/19 10:40:00 PM,94.049,2.624,,,,
60,03/11/19 10:50:00 PM,94.049,2.624,,,,
61,03/11/19 11:00:00 PM,94.049,2.624,,,,
62,03/11/19 11:10:00 PM,94.038,2.624,,,,
63,03/11/19 11:20:00 PM,94.038,2.624,,,,
64,03/11/19 11:30:00 PM,94.028,2.624,,,,
65,03/11/19 11:40:00 PM,94.049,2.624,,,,
66,03/11/19 11:50:00 PM,94.038,2.624,,,,
67,03/12/19 12:00:00 AM,94.018,2.624,,,,
68,03/12/19 12:10:00 AM,94.038,2.624,,,,
69,03/12/19 12:20:00 AM,94.028,2.624,,,,
70,03/12/19 12:30:00 AM,94.028,2.624,,,,
71,03/12/19 12:40:00 AM,94.028,2.624,,,,
72,03/12/19 12:50:00 AM,94.038,2.624,,,,
73,03/12/19 01:00:00 AM,94.049,2.624,,,,
74,03/12/19 01:10:00 AM,94.049,2.624,,,,
75,03/12/19 01:20:00 AM,94.038,2.624,,,,
76,03/12/19 01:30:00 AM,94.080,2.624,,,,
77,03/12/19 01:40:00 AM,94.080,2.624,,,,
78,03/12/19 01:50:00 AM,94.101,2.624,,,,
79,03/12/19 02:00:00 AM,94.101,2.624,,,,
80,03/12/19 02:10:00 AM,94.111,2.624,,,,
81,03/12/19 02:20:00 AM,94.122,2.624,,,,
82,03/12/19 02:30:00 AM,94.132,2.624,,,,
83,03/12/19 02:40:00 AM,94.132,2.624,,,,
84,03/12/19 02:50:00 AM,94.142,2.624,,,,
85,03/12/19 03:00:00 AM,94.132,2.624,,,,
86,03/12/19 03:10:00 AM,94.142,2.624,,,,
87,03/12/19 03:20:00 AM,94.132,2.624,,,,
88,03/12/19 03:30:00 AM,94.101,2.624,,,,
89,03/12/19 03:40:00 AM,94.132,2.624,,,,
90,03/12/19 03:50:00 AM,94.132,2.624,,,,
91,03/12/19 04:00:00 AM,94.111,2.624,,,,
92,03/12/19 04:10:00 AM,94.153,2.624,,,,
93,03/12/19 04:20:00 AM,94.132,2.624,,,,
94,03/12/19 04:30:00 AM,94.132,2.624,,,,
95,03/12/19 04:40:00 AM,94.142,2.624,,,,
96,03/12/19 04:50:00 AM,94.184,2.624,,,,
97,03/12/19 05:00:00 AM,94.194,2.624,,,,
98,03/12/19 05:10:00 AM,94.184,2.624,,,,
99,03/12/19 05:20:00 AM,94.194,2.624,,,,
100,03/12/19 05:30:00 AM,94.226,2.624,,,,
101,03/12/19 05:40:00 AM,94.236,2.624,,,,
102,03/12/19 05:50:00 AM,94.267,2.624,,,,
103,03/12/19 06:00:00 AM,94.246,2.624,,,,
104,03/12/19 06:10:00 AM,94.257,2.624,,,,
105,03/12/19 06:20:00 AM,94.257,2.624,,,,
106,03/12/19 06:30:00 AM,94.267,2.624,,,,
107,03/12/19 06:40:00 AM,94.278,2.624,,,,
108,03/12/19 06:50:00 AM,94.278,2.624,,,,
109,03/12/19 07:00:00 AM,94.288,2.624,,,,
110,03/12/19 07:10:00 AM,94.309,2.624,,,,
111,03/12/19 07:20:00 AM,94.319,2.624,,,,
112,03/12/19 07:30:00 AM,94.340,2.624,,,,
113,03/12/19 07:40:00 AM,94.350,2.624,,,,
114,03/12/19 07:50:00 AM,94.340,2.624,,,,
115,03/12/19 08:00:00 AM,94.340,2.624,,,,
116,03/12/19 08:10:00 AM,94.371,2.624,,,,
117,03/12/19 08:20:00 AM,94.402,2.624,,,,
118,03/12/19 08:30:00 AM,94.392,2.624,,,,
119,03/12/19 08:40:00 AM,94.413,2.624,,,,
120,03/12/19 08:50:00 AM,94.423,2.624,,,,
121,03/12/19 09:00:00 AM,94.423,2.624,,,,
122,03/12/19 09:10:00 AM,94.444,2.624,,,,
123,03/12/19 09:20:00 AM,94.465,2.624,,,,
124,03/12/19 09:30:00 AM,94.475,2.624,,,,
125,03/12/19 09:40:00 AM,94.465,2.624,,,,
126,03/12/19 09:50:00 AM,94.486,2.624,,,,
127,03/12/19 10:00:00 AM,94.517,2.624,,,,
128,03/12/19 10:10:00 AM,94.517,2.624,,,,
129,03/12/19 10:20:00 AM,94.517,2.624,,,,
130,03/12/19 10:30:00 AM,94.548,2.624,,,,
131,03/12/19 10:40:00 AM,94.548,2.624,,,,
132,03/12/19 10:50:00 AM,94.548,2.624,,,,
133,03/12/19 11:00:00 AM,94.558,2.624,,,,
